,year,total_works,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50,topic_51,topic_52,topic_53,topic_54,topic_55,topic_56,topic_57,topic_58,topic_59,topic_60,topic_61,topic_62,topic_63,topic_64,topic_65,topic_66,topic_67,topic_68,topic_69,topic_70,topic_71,topic_72,topic_73,topic_74,topic_75,topic_76,topic_77,topic_78,topic_79,topic_80,topic_81,topic_82,topic_83,topic_84,topic_85,topic_86,topic_87,topic_88,topic_89,topic_90,topic_91,topic_92,topic_93,topic_94,topic_95,topic_96,topic_97,topic_98,topic_99,topic_100,topic_101,topic_102,topic_103,topic_104,topic_105,topic_106,topic_107,topic_108,topic_109,topic_110,topic_111,topic_112,topic_113,topic_114,topic_115,topic_116,topic_117,topic_118,topic_119,topic_120,topic_121,topic_122,topic_123,topic_124,topic_125,topic_126,topic_127,topic_128,topic_129,topic_130,topic_131
10,1983.0,28,0.003270263350908507,0.005640757213962436,0.012390801404776552,0.010743264008625448,0.008096701868139704,0.003251696134838882,0.0005515719801434071,0.01685433294119223,0.007975662461386007,0.011765155281938583,0.0019955990105243785,0.0029936124406170464,0.006993176786129309,0.003931449195424346,0.0037304801146999036,0.0013757284546197072,0.0031849835516984284,0.0007650227806783571,0.007300932256329215,0.009487328659263832,0.02622775164217424,0.004058339043919428,0.00980549024403122,0.0036809768952626035,0.005091302918154736,0.01456490172879014,0.0053216646728743,0.004306964292544675,0.0017993500861920966,0.0050243841828969,0.03151518895674134,0.006969717462652297,0.0012980718211900821,0.0071092798090376715,0.001472898664571875,0.0007047864190721286,0.0010918802503929643,0.006128428614008996,0.005241812231748818,0.0026885342787037287,0.0025510204081632642,0.009831497063589776,0.032543441380853355,0.0015501492499071145,0.004665379665379661,0.011234188255953926,0.01270809722302259,0.0,0.006892882992767629,0.00041367898510755353,0.00407904577159235,0.0,0.003965639102412689,0.00013789299503585,0.0026942479241892107,0.018143262892710194,0.004811407981342061,0.04508978062886192,0.0012201440772869321,0.0018270821842250391,0.005060134218646932,0.004270982327883051,0.010736042628598475,0.009308139150754152,0.0006709420355475751,0.012827897343552915,0.01745249856630001,0.01484526210304842,0.00013789299503585,0.0405045119543728,0.007135431682890969,0.0028263805263897893,0.0353544639258925,0.002067118138546704,0.004681062880928982,0.01458911699985462,0.0045877914541508965,0.0015714878728577358,0.005553554354924211,0.0026473586981758676,0.01090103406876337,0.001984126984126982,0.005188862331719468,0.0028531082102510644,0.0051329248483382856,0.018789050488208732,0.000910977989869243,0.01884253374936604,0.0041963345534774075,0.013594793327137441,0.008879318445435751,0.0024999489285203497,0.0006709420355475751,0.002522423389910564,0.0068065625294386495,0.003693730454982893,0.007253493730881222,0.005077573136733522,0.011106013877849236,0.003120241725759046,0.014287991580425758,0.12102318086895544,0.0011601788261542286,0.0051877153874732495,0.0015714878728577358,0.003530762094408096,0.012773388925462653,0.0015838004577266216,0.0006271297856425037,0.005399944052017778,0.0014340591640004535,0.0007650227806783571,0.01100272382190068,0.001513621449655557,0.0004892367906066536,0.002388849403774775,0.006441617742987604,0.0035430839002267536,0.0004892367906066536,0.003495842781557064,0.0029796417126683036,0.006885247956676521,0.0035980553837696642,0.0006782012652854107,0.005860790410479843,0.0016107916596077249,0.0,0.003291556862985428,0.0013580370723227857,0.010539777763280059,0.002877877877877871
11,1984.0,25,0.0,0.019323294999078824,0.0057832652796681525,0.008071366343250624,0.02285451063788465,0.0065072574484339165,0.001333333333333332,0.010805477421086562,0.014712300771190174,0.015004694703209491,0.005375834993554428,0.001333333333333332,0.004528285385828208,0.0032728748224792005,0.002679089026915112,0.00427852191770624,0.0024763314173345723,0.013943609929615807,0.0052965959604170795,0.008820416721611116,0.023020546409185765,0.00374936938754918,0.005488647211465172,0.002017550055327404,0.005422456504842199,0.015275191250478144,0.00249384741591468,0.0043737646001796885,0.0038063998819857082,0.002496533437536592,0.027059414185517335,0.005199455043684,0.00134575569358178,0.00557296466973886,0.002724043806429504,0.005176470588235288,0.006759844676211024,0.010007302674966616,0.00537103829818952,0.004215461852117181,0.002105951602354476,0.014225323245676163,0.01911663930869435,0.0035486542443064163,0.0036986968700523683,0.0158332084297395,0.01709263306088089,0.003721792041724328,0.005427050194839756,0.0010720835096628561,0.006549083913987796,0.00186073445391152,0.0022487421827244044,0.0008695652173913041,0.009261824884265028,0.011662523856072235,0.0015874425284456842,0.048846343612435374,0.003432535069363712,0.0,0.003977223374993964,0.005239565465980551,0.005424596785563416,0.014749944552601098,0.0017297802711547438,0.00963588459966646,0.017238777622887714,0.013430469067124392,0.0029946524064171083,0.026121395192247293,0.013130817134313315,0.006601221401877673,0.022113928186890577,0.002976939203354292,0.0035296700392134592,0.006101103197877385,0.004033066714330392,0.0027619047619047597,0.005242206235011984,0.014818502662731617,0.008893660658366536,0.002352941176470588,0.0017391304347826081,0.004405899398610721,0.010302247642879476,0.02005895426057735,0.0025006549382342843,0.01771259657376114,0.001176470588235292,0.00567951413969888,0.004319515815918688,0.005389308598614761,0.002248289345063536,0.00853208907346354,0.00952947151395293,0.004194587187392937,0.006861896974255624,0.005352797447540232,0.011180463690007103,0.0042236276870694246,0.010301164323596394,0.06960440231578369,0.002436274022256844,0.010213039529836163,0.005308067891188092,0.0007639602603631359,0.008920823005461171,0.004879127043288292,0.0008695652173913041,0.0034399725034223116,0.011484320472011127,0.0035380888269180683,0.005661319073083772,0.007219188497960871,0.0,0.002681887849479408,0.0069511185549383046,0.0027908604793184045,0.0022059707473452202,0.010576484081277166,0.006360122398935404,0.006019928687687059,0.002899262899262896,0.002403361344537812,0.007619689308147228,0.0,0.0016538789428815002,0.006776165011459124,0.0,0.005563589464562796,0.002215320910973084
12,1985.0,26,0.0032171868145116503,0.010297230128208715,0.012969657057490381,0.0076051160606436935,0.012899537831134598,0.007801204946529043,0.0030734682514154035,0.010730146464832712,0.009131576555087062,0.007965114923090466,0.003454488749963542,0.0026404923970282266,0.00458876267326245,0.008151855460140096,0.009702499122797423,0.00345179856351735,0.003408291451759377,0.0026918069627731847,0.0068785041205131495,0.010391172072839672,0.030960274115191675,0.006986469789550638,0.008659117067840484,0.0027995255428005465,0.002542096324310573,0.017566113611953895,0.004006820411113008,0.004410598713460343,0.003120730261514,0.004495748019669219,0.03894779970570351,0.008063483400437912,0.010020833720574666,0.005472027836312589,0.0009348729579377462,0.0027920901232939537,0.003695621402175646,0.01039933508618663,0.0009464879480202116,0.008472022548719694,0.001993856067247519,0.007277531925826789,0.0084191709025972,0.005170947429886885,0.009830262048824577,0.013817377491727218,0.012443226457989311,0.004100377717135639,0.005633338477230436,0.004002933310436819,0.007317536166896405,0.008072499762422495,0.0020537309985908,0.00189119057043585,0.004988940219779173,0.006753455145596296,0.008550597709753058,0.03303960191762762,0.002083582151993815,0.003080151850482623,0.00111424935326745,0.016255949778601217,0.0037631187570985967,0.008843971965280877,0.002966882979891477,0.0027713579460773466,0.006332948605088407,0.011606212995558569,0.004018436906979177,0.043939542649036066,0.004191225127256162,0.004983944174078204,0.013794738147210871,0.003909117249590227,0.004382845426085404,0.014063282569234435,0.002181321971040873,0.000782092400867123,0.0055927992804795995,0.0065434572866727115,0.0102771233466315,0.00184837568490245,0.008913631861287052,0.0019276360766701266,0.005835666586574578,0.02097758781133104,0.004005638286898027,0.018031854064029976,0.00071296007297165,0.011338720465383124,0.0032717776607509115,0.00816059026212065,0.0006844040204168768,0.010752375485251185,0.0034375803140120577,0.005257099263785577,0.00854628562253035,0.009362437634530882,0.013261185459150835,0.006494579430955157,0.01563430260543207,0.08580993015841963,0.002213089516327419,0.003280832665543685,0.002667987587092527,0.0011842746305334654,0.005554081278993072,0.005982192180994878,0.0019233466961746037,0.006712523565838185,0.008472089291325969,0.002389280786646596,0.0030160717809895074,0.00648206402067642,0.0010841432990566654,0.0020060081605343576,0.0006810841425688308,0.0004519018023252346,0.001190165310934123,0.005469176271636774,0.005306912448096134,0.012257225838008617,0.002230164616878277,0.0022382211153454,0.008236876740482953,0.004327920482677777,0.0,0.006818918317487404,0.0031982300636546773,0.01007193768119122,0.0011117544477673039
13,1986.0,30,0.008239368395424275,0.0106192697832623,0.008204768008743755,0.01335741654858407,0.009955260295196298,0.010978514362017164,0.004442047255935091,0.015356961453415556,0.01021979590103357,0.013772207264496761,0.0060842510916283175,0.00615635410852411,0.00481783152839781,0.006343197434177135,0.004429524375415877,0.007224853012848895,0.00397714206285491,0.0031557840791597703,0.002836605788344633,0.008775620689694829,0.01578374378183203,0.006325881840645054,0.0064701596993565905,0.0013261831359887468,0.00328247593424482,0.01727113092437543,0.003650679103246936,0.009601345784413929,0.0015446861647113034,0.002131463964031734,0.01827766993830993,0.007380858379863751,0.005995122145287621,0.005098039672039563,0.00217574970943131,0.0038036557691422833,0.0035793070059871464,0.013626421380234096,0.0013655718277381663,0.00544239706292651,0.0012408124830446865,0.009558192400610923,0.014812178111750566,0.0016624080460315566,0.003530235150036666,0.015671125478667836,0.015888961550083177,0.0023771229103116067,0.015547552761906214,0.004546865544649293,0.010000378600118712,0.002625046146418473,0.007561258660050397,0.004464285714285713,0.0029693723080860897,0.010640787588602003,0.018592703484940395,0.029395508527727314,0.0010976996413889601,0.005211482445493436,0.0024050599235900627,0.004319982841786333,0.007342235977793466,0.009962936446922295,0.004944887850017351,0.01788388251405589,0.023588102079900166,0.016762051772095977,0.0035832537871976727,0.04310678232071137,0.012653541924166562,0.008969577978427394,0.013127478089253807,0.0060436581686881844,0.0051896349065269414,0.011697743654740005,0.0032414547680082663,0.0013010022357301532,0.005690175507637873,0.007721675875199019,0.01254340301237237,0.0040326959352284635,0.0026929074521741666,0.0033818070221184734,0.004560126111567,0.021733052020676522,0.006242560765337329,0.010543831658310798,0.0070258554411781905,0.009721483603215808,0.007932339511931103,0.0030726927067263395,0.006359340118159586,0.013485074341453412,0.008044936906709887,0.005434382295648363,0.00366300366300366,0.01171359772467694,0.01619017509090238,0.002384247510908913,0.011266518496818442,0.039395618753892823,0.00237791990657571,0.008812622889465133,0.00444370834406789,0.0062764075521986274,0.0021745731050740597,0.006464841809076152,0.0019398318444695168,0.0018108949366126765,0.0046303398879320706,0.005076596790176466,0.010525925866317527,0.007409613800962167,0.0022575496719074795,0.0009074822299041233,0.00016339869281045666,0.00052275703034922,0.004162417689936024,0.00184366537403413,0.0056187985063638705,0.0038869486529247766,0.00499699607723627,0.0022735657641587,0.00369629060556143,0.00406350154748746,0.00155466839386068,0.003524680489838566,0.002239694819733987,0.00445836928046152,0.00045787545787545674
14,1987.0,57,0.005310866447926042,0.013181480963028609,0.004917116084797049,0.011072134297271986,0.006483350494982255,0.007669281335375947,0.004121241799611666,0.015136789973141263,0.010133033969388286,0.009476277237872071,0.005038234894238301,0.009271911592111498,0.005761736288938428,0.004990388022470564,0.0051053389188136225,0.008136539621901417,0.006195735634812516,0.006414776027507904,0.006176075238367632,0.007495117710694934,0.013739311281943691,0.011651421802520113,0.0055302912041453175,0.0038446722470827123,0.0048170097949049,0.011742523742695427,0.004628773668993571,0.00491236569171791,0.0024463442232137336,0.008413899218107868,0.012788136573044619,0.0018817425070104842,0.004952842781240247,0.0045657465610565145,0.0016622748561264437,0.009039329687459718,0.004739857549458466,0.008824579853038967,0.005309517061691173,0.010305568975895414,0.0031387883761982874,0.013714314146927517,0.007879579164950988,0.004046026506529701,0.008746753586892114,0.016784459504471647,0.006118317566060384,0.0049202952961334276,0.00864386633862733,0.005645092233458432,0.00996843702263925,0.0027279823456926194,0.0069390406291826925,0.004786522055219306,0.005162359945265257,0.00898020073949264,0.009885091751653802,0.05297857153429837,0.001770577306000728,0.0013454022752524017,0.0024868608636076698,0.003931963249880665,0.005365380744435534,0.017951611180457433,0.0008284518220214123,0.006093938712679105,0.01985007734093136,0.012312201022543993,0.005185697189084232,0.031071337041799,0.010117922681138534,0.007798842919802935,0.01539377228769188,0.007723248240728231,0.0049950430800707055,0.014462365946413232,0.0017708520521983228,0.004612208576722761,0.009305804559945716,0.009278812843424123,0.020757205239780186,0.0031089907107522225,0.003928013353422571,0.005053264753623116,0.005904176178386137,0.014618261814852988,0.003057576781201605,0.010581391631292012,0.004398937379018256,0.013099417239259786,0.01002804896539562,0.00378744741292386,0.0036964304845326927,0.006442122734626964,0.00537680664041615,0.00572111663767095,0.0014108990828663737,0.011185644347327125,0.014483178600608602,0.004424816708156715,0.008490704254227132,0.05298189700739038,0.002138532677237733,0.002831834959159107,0.0038446873867450057,0.006828525171529739,0.005088812480596274,0.00427893988548798,0.002622005098284768,0.005145262620808953,0.003938366461391119,0.004225459181576816,0.005881772378693861,0.005361623936771805,0.0023347691188085225,0.0011674979031360913,0.002710589276123772,0.0015336985088655192,0.004779241404648225,0.00383164880553753,0.003333392022506442,0.008324581688181521,0.007066520187503048,0.0023574716584462948,0.010570354870974635,0.0021907031832668457,0.002880161744546893,0.008403887527869967,0.002277709902411891,0.006994001937212513,0.001919893548820807
15,1988.0,37,0.004756418944479649,0.013727733402912824,0.011161548691569656,0.008855983458181978,0.009786691842837153,0.010079226416217816,0.002504325146085608,0.011677357147818484,0.007116360658800612,0.011924861999883659,0.002876571150040827,0.010757777497213256,0.0057001862301257625,0.007940096373184416,0.002085299404176511,0.005563751592254816,0.004252865129840214,0.007172234072610605,0.005855927256602464,0.004870850687182429,0.015949074138603924,0.009679200264686752,0.01063253969555968,0.0005735840696047135,0.009221762719326072,0.01193845408552036,0.004052535292109974,0.0047284192481298086,0.0030610781266078675,0.005260709796451495,0.015021826587185517,0.004110710613977824,0.005151199817271047,0.004107927902026306,0.001316429554176746,0.012215343383374178,0.006544764844020088,0.006922167757149429,0.003720799785476235,0.008696465240469922,0.0014636971001135567,0.012486869032885975,0.014343228888217712,0.005247615002422451,0.012083929447940778,0.013069528978867819,0.007876066726427459,0.003878586896900357,0.009253541106028674,0.00465908139147422,0.009987105998010061,0.0039718388560890635,0.004144217350292452,0.0026885033371066725,0.0058868473341634675,0.00986300176536,0.0013945350308986648,0.039515013859697294,0.0012536357543517322,0.005571913142215553,0.0029736568354665972,0.004048902123901532,0.0045914274032448675,0.018199364253100748,0.004101548869727065,0.006092366522682313,0.012163597057316606,0.01790157010221684,0.0030270220541570815,0.03551335147519345,0.010067209085044658,0.004827219311846778,0.011808776508665105,0.007724059696001893,0.005134297314207397,0.014732288471956853,0.0034451131459191623,0.003216231761360384,0.009347209658893633,0.0076286746276935675,0.013320340464803177,0.0005868485673310784,0.006528766510827392,0.004929901262021368,0.006361350825755417,0.020066644115850574,0.0029137363500538103,0.013881151016070598,0.003910483373736778,0.016189381269737315,0.007352406093797026,0.005996011606683828,0.0031399355203633327,0.008388412890573174,0.0041968847713634945,0.0036907471492713057,0.0021089830269518917,0.008323493846904662,0.010578544182375714,0.005742730046397976,0.007150922342255234,0.048637092939594846,0.0006317440460763326,0.005214469597804268,0.004786353667134755,0.0046361158274178865,0.007636894997861264,0.003951361443791298,0.0024279578095186133,0.006725066973971608,0.004565691295110122,0.0037543587802263928,0.012569605882963254,0.0067003513532101705,0.002992187218172281,0.003675342368499581,0.0023033008884111653,0.0023362508096073623,0.005236095043839289,0.014896871623897408,0.005219042611651102,0.012383204696077845,0.0033406309625082383,0.0015675850262396461,0.00892903025398164,0.0037230973082075843,0.002981788087565408,0.011752246894554723,0.0009989597611042567,0.002622431762504713,0.0006934915335628352
16,1989.0,63,0.0038845913760907173,0.011982011062316382,0.006578921612621436,0.010106897120627775,0.012647143814358925,0.008039575689603772,0.0046153676509097874,0.012678588985064798,0.00860950100071693,0.013411635777593746,0.005672614234021352,0.010420142580233308,0.003848976712758535,0.007401241884756289,0.004116058074456385,0.005284824164124201,0.005498387483663659,0.004832949753797187,0.007288919101358258,0.00738292187628328,0.01251703812530504,0.010695221028666232,0.0082761057208542,0.0028524445902153735,0.007589220342094308,0.010182932985945758,0.002761477422152762,0.0029715976029944568,0.0040875005038916055,0.0054162080072704625,0.02062007600457117,0.001069299419444297,0.01125617286602161,0.0035085499112376094,0.004785209961252832,0.007323290636834436,0.006216428986818991,0.006979595452708415,0.004317453818847375,0.006097875531313044,0.002767281134408952,0.013216605107107544,0.006950146172775215,0.005227846760453967,0.006628298796693446,0.018175178973739197,0.01247912905033476,0.005546119239541829,0.007655763387944713,0.0034227495101274174,0.006919037116647813,0.006139980232142652,0.005422030003510067,0.00574631977526107,0.003367781413023067,0.010001137075962946,0.005913666890337104,0.037251199023860704,0.0018463536708333969,0.002690462955395775,0.004459613188472443,0.0065315512697809806,0.006768478715934869,0.015574325067187214,0.002576880709726084,0.008804366302173856,0.017847375231369082,0.014275591793539388,0.0037134759125082885,0.024929427018140826,0.005198435191509835,0.009440726824478217,0.013726009935518486,0.007870081571273712,0.006635687179042023,0.010449021582818952,0.0010711069669265968,0.00242525778123037,0.004701511730349841,0.010691395338597968,0.018654460440065777,0.004105190781864452,0.008519756139486905,0.002253568169839468,0.00803950870352624,0.01477818287734212,0.0019633832580209175,0.01671771234913341,0.004012479784609189,0.013909684807312103,0.009295127457458573,0.012286307673388796,0.0025728641083717398,0.005600539468874226,0.007352174237766653,0.0072655518200880195,0.001535931965962622,0.006761868874371208,0.015814633685659333,0.005146360266660734,0.01212162021075633,0.03515178509640117,0.004857406902250066,0.006585038232978776,0.008049591298242146,0.0056212890313867,0.004872465107868526,0.005942579533297458,0.0030695133737085887,0.0054368963871951215,0.006001904425264845,0.005436537343037624,0.008490093108892309,0.006176165987437157,0.0018625043301862285,0.0050004388481292815,0.005667005190175737,0.0028764635551840664,0.0035519099688853697,0.006098087642716659,0.004612389611493849,0.008231471902375642,0.003838256573519895,0.002270901012138933,0.007566324930688831,0.0042841329438847746,0.006134587926265406,0.00470311721829098,0.0013404436034926558,0.00702374556590602,0.0016576717936673366
17,1990.0,82,0.004413400152169316,0.012935110750940797,0.005533220098037129,0.00853683354223745,0.010738751547044125,0.009411071100373715,0.0025074464844373717,0.012640544957549984,0.008781434864406697,0.011288132249630831,0.005785600406572603,0.004285943896330797,0.0049573204490103735,0.005407049065755636,0.006283508165197815,0.006973068427201277,0.003968976582365115,0.005054892297223327,0.0042020473805573005,0.010032083292815262,0.00946499025722581,0.00570746036664862,0.007715479267789702,0.0038342724266062778,0.0054452322962889755,0.014122081510850665,0.0036405330076672016,0.005180046412330473,0.0060396496177456994,0.00621302203948173,0.013244695725583787,0.0014649474489210586,0.007765399549224939,0.00520493846931122,0.004291902172198377,0.007449360564640991,0.0056041196258853725,0.011455197202558396,0.0022839753484630767,0.008821753824674252,0.003737371366295457,0.007335940824609091,0.005770348584109985,0.006674325176544869,0.003735085747213347,0.014733872002916846,0.010872048966323287,0.004131418745741059,0.009628107517307841,0.004303798228202659,0.008456547337533418,0.004691029771334129,0.006558442708102992,0.04582126526017405,0.005520498533753061,0.014782643782037443,0.005969297648122174,0.04014767097987212,0.000552589668759527,0.0022416956958220217,0.003522011084548074,0.005082678016021342,0.004954219434234072,0.016075054528197828,0.00226785623686249,0.012791441669090763,0.019952159668233944,0.019392552914516,0.0023770075170161747,0.03509762290830838,0.008862623004844208,0.005829536246163883,0.0184270413494748,0.003977979837413673,0.004543099360917937,0.008475635460916326,0.00327241852881316,0.003961164743291552,0.010395825482085544,0.009258892146603706,0.016541835355690326,0.002621582755512472,0.006996376300794976,0.004161779435970445,0.007301633431118413,0.016710250217207952,0.007869891538593752,0.01344011661193191,0.0036200301655827344,0.01511842866086139,0.007416312730521594,0.010093073209619018,0.0023486430470630107,0.00735176648951898,0.0068803371341079715,0.00391859406352232,0.0013127447452660132,0.006568788167060256,0.012172920675770983,0.003118809676962822,0.00958699663064157,0.012292603135044424,0.002788079972689469,0.004703689792100429,0.004134700714336694,0.004560304523593472,0.007083146229840814,0.0033369908925902306,0.004832408999741234,0.009758398207175048,0.005096765085135489,0.0038479206099823076,0.004158856681983577,0.004734411779668617,0.0015493487601647535,0.003468387775788383,0.0016894014414245186,0.002380232151078154,0.0043976306236124295,0.00859888368073754,0.004369913434359802,0.01190350387706902,0.003426641131175674,0.002446944633098467,0.009112259536323235,0.0018815671876554014,0.0008425360140154305,0.007779793489770394,0.0014186955887220598,0.01157564236155677,0.0038131191199628142
18,1991.0,81,0.00602594393506182,0.011271673016965623,0.006139793532053353,0.00682824743584226,0.011808654387016847,0.012424929011738185,0.0028235525785136138,0.00931346027477106,0.013976716133199146,0.009788321541541179,0.004782914166891419,0.011515214034047948,0.007150726417111495,0.0056986347031472,0.0059735202710990325,0.004818310985250895,0.0033665341858188816,0.004604448686830772,0.006385049804821699,0.00987984394505799,0.006492339700089343,0.006723012508971435,0.008383104846301975,0.002809985839385699,0.0033461816862678973,0.010560038686552472,0.003355497747491777,0.008827779031342515,0.00611292292139242,0.004439638660729404,0.012594579287589568,0.00181810532277322,0.007897187577776882,0.002751417413277865,0.003463645781466016,0.006814081687575957,0.006135544105435568,0.008205472016467782,0.0034434639112195598,0.004774135236959783,0.003464433984471654,0.006478436498229247,0.009010666170383787,0.005509306090524656,0.00691809171871522,0.01908687267846574,0.012441129968548114,0.005004249843254125,0.007534611205104326,0.005225128060880215,0.012154809361483332,0.003144218773841915,0.002875623817907733,0.04390538653010363,0.0068609514388558454,0.009516492411500162,0.0023568825980040237,0.03405023045091962,0.0019102290386601999,0.0019161246790448691,0.004373176295786108,0.0074733479256851474,0.0066749811266309635,0.018636263485218598,0.002557850261637861,0.014869277030337111,0.019474942462981714,0.02057959101906145,0.0029924624050852514,0.025530716788461104,0.006688088533930138,0.00527628403462251,0.016359311214741497,0.007026485242057212,0.007250996285768719,0.011704458186053373,0.005426272136906035,0.005824775409495608,0.016405479297032427,0.006394246556896846,0.01962102584602677,0.003257331727711956,0.008366582569649535,0.004215435208016248,0.011974572638651032,0.010356190693059332,0.004841957854977935,0.013708756221130622,0.007104217590857166,0.01341928049046484,0.01538643409545137,0.009604924293776518,0.001568234007228372,0.0070087175081694365,0.006119885988109823,0.004134117030177228,0.004597949422180857,0.007937821768343926,0.007717488937673102,0.0031601617652230684,0.00968181457022349,0.006290926327209954,0.0041920451799512745,0.006124993396949451,0.003363466759855542,0.005001309802454222,0.004952535641569073,0.0045934213363986,0.0006189200954047839,0.00611980605081824,0.0063314999301129285,0.003108813678293322,0.004889465801257642,0.0067062610168392885,0.0010241968353805928,0.004111851658496351,0.0021389863291986235,0.002201245009363989,0.005375733008504162,0.005023068467775664,0.0053795513059165705,0.006352716808491549,0.00655969053766558,0.0014035723911006764,0.005432783691771901,0.002671769148856572,0.003592304741879453,0.00734524355483378,0.0030101814103945276,0.012625692784384105,0.00526754303863132
19,1992.0,104,0.004512526590321457,0.009567864714909917,0.008661082057818962,0.008572904170172245,0.010434974665459978,0.009583589132205287,0.005462614920335764,0.009387475578778845,0.013806887331837428,0.009095868969798478,0.007301327666622131,0.005737580396998815,0.008948928732892837,0.00537222316814717,0.007112245083545948,0.005176177572465964,0.0046908611699091425,0.0045653221728307845,0.004959583282591952,0.00852141114676986,0.007060682328052239,0.009858969672817599,0.012401855633337625,0.0025621347528931027,0.004327716969231539,0.013511960513972366,0.0027742798059996604,0.003714261052351787,0.004182732620460134,0.004481615100735108,0.013839035245785223,0.005049111559286453,0.007051790382439359,0.006399734616107532,0.002077763534646551,0.0074477350849519956,0.0055752342839860605,0.006935970770678547,0.004788097941197392,0.0055286967051397535,0.002998770852629625,0.010559634204398845,0.004302262895546223,0.0038067593979143172,0.004557081746706315,0.01685218513047909,0.01015107784771377,0.003953390344452155,0.007847987696472014,0.0055126765089445195,0.007571307698516098,0.004144152258131772,0.004151362011240813,0.03202134583193708,0.005568718267409347,0.016753955671428906,0.006769077206064846,0.030325336258947812,0.0022184563046013534,0.00452153847235845,0.002791912546771051,0.00709214689509082,0.006290929071450169,0.01870603565915421,0.0016188450053309796,0.013093602081984384,0.019310526264977257,0.021700993610953914,0.0050937732081732905,0.02850527330424306,0.008910200412799591,0.00625774286145866,0.019006427526105093,0.0063795635278456626,0.0053063853087446785,0.010749362025240124,0.002129450971718407,0.003721821068595731,0.01693615924675918,0.009505524137771396,0.012773672361424225,0.005445010686953841,0.008703875662751829,0.003239909785514015,0.008219247628186897,0.017301732370145907,0.0023520040051214328,0.015406335386582619,0.005677352520311086,0.013814889878117003,0.009532710153628433,0.009332609079929612,0.0024370495055243625,0.008795233361927743,0.00708156056913206,0.007352274717466368,0.004338567898725842,0.007566065682806763,0.012687076108065517,0.005771087877481521,0.0072981904073744774,0.007739065031547086,0.0037531148416595017,0.0032833090279825107,0.004906770560798067,0.005742412254187661,0.005174430051575733,0.006519984208860482,0.0009500055517476769,0.004388216255389685,0.003951193025889902,0.004885115260538504,0.004587549503906762,0.008544898200768088,0.0027967561749549117,0.003125364703496318,0.008283876656362089,0.0017063724608234023,0.006024211702365021,0.0027585427654857973,0.006553044784149587,0.007033577885728028,0.005010187645530412,0.004339081765334292,0.004884433821840729,0.002848017807047255,0.003171568071551274,0.005715240847762426,0.0028990616563001202,0.00869473047805907,0.005868832911640373
20,1993.0,137,0.006707827921785408,0.011497200707260681,0.007589429418921981,0.012319265119867282,0.011196153982238511,0.011320177542416742,0.0035103509210407044,0.011200174570366733,0.012346650486608456,0.009705215110544601,0.007983877057664393,0.006540402069671726,0.009907563014582434,0.00785997580917728,0.004228211646802759,0.008761640531476737,0.006435718734618757,0.00606747534903574,0.006225522021458284,0.006663172248090003,0.006877218855572131,0.012238888018360513,0.013364646315050691,0.003710571734008902,0.0035798608548471946,0.012492604834154519,0.004034655461935704,0.006958752915138168,0.0037733003318051956,0.005336054983284209,0.01312745080131357,0.003238379759039968,0.007352836702716852,0.005027032501212717,0.005073529168789885,0.008804936469190863,0.007276970007041054,0.008834631284136689,0.0068179026975194665,0.008321820339969036,0.004074007601293076,0.007475736899655019,0.008789900021175025,0.005222838388913635,0.005443537790465358,0.016853810962893963,0.009962844895472459,0.004675929509467826,0.011057416810928589,0.006056735283647978,0.008508649023161063,0.005159328450017247,0.0038778267866927093,0.031604072635574604,0.007824159946125793,0.011609108628650569,0.005637600086822799,0.025498938990407293,0.0030298362732750677,0.004093177633413548,0.00287604355017824,0.008304679435896738,0.006879853144459104,0.014314899606129448,0.0044585275795021835,0.008409884490491357,0.01870384191001652,0.018422088312905035,0.00441348270335106,0.02040108216767703,0.009922937840964428,0.006084318843934846,0.016827501253121074,0.007242411379145786,0.00757144900395571,0.01057419298504705,0.0017901063428952073,0.005381960771305466,0.014839114638339389,0.00778651604068337,0.015927477860475124,0.0031274989117276056,0.006671469869091264,0.005466769566597013,0.008550401876087547,0.013581972751377106,0.006283540182824413,0.012744149310370309,0.00437615697766023,0.014193355559389453,0.007928855472153285,0.005961450639328275,0.0017268623352665964,0.006877065088810031,0.007091714114971512,0.0055141254733392375,0.0036837452163333857,0.009428209249234909,0.00864104243205714,0.0037271000819743627,0.00784067309517785,0.005197874167895626,0.0023300049279103563,0.005658729431197761,0.005407085988084577,0.0061541754049952435,0.0030797034150864618,0.006805104672443856,0.0024439651300721043,0.006036862847652182,0.00670565164875992,0.004942902924873163,0.00399165541687246,0.010761837338626986,0.001495228979589798,0.0046102615975128335,0.0024776568295766742,0.003336058757295902,0.004985082918689676,0.002505949239938518,0.006855400695161874,0.007847072157469806,0.006560997756218746,0.004015117466644765,0.006044981285735569,0.004178907426729011,0.0026240009433935764,0.0052104791059426545,0.0027457845427078715,0.006094802137912328,0.0035846318639919184
