,year,total_works,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,ENI,KL
38,2003.0,17,0.0592930006280374,0.0018393879721432,0.0414022350155143,0.1286459828009053,0.0447014989597253,0.0152748698645141,0.0222041682343267,0.0153512983877573,0.0632482922204911,0.0164804035079692,0.0565984479676909,0.0123478755161388,0.0046551215017922,0.0134031207419335,0.0295123618795355,0.0027827540861015,0.0250814166088932,0.0056622298875161,0.041695139420912,0.0112013766509569,0.004244665446355,0.0660976137658884,0.0128966245685473,0.0142954955333526,0.041429278225252,0.0191002127072968,0.0233435514068588,0.0329584650992889,0.0135814100259713,0.0107417073244887,0.0036454996749447,0.0323415558046044,0.0118516968765669,0.0111326702452628,0.0147160478686624,0.0109302069109445,0.0086324417478889,0.056679874914968,9.690322746774223,0.060434097751688634
39,2004.0,23,0.0774052203739898,0.0009020126010068,0.0434024434379574,0.1009159460651885,0.0338877785449653,0.0167815866847484,0.0225254778454455,0.0125708880114817,0.0746850337791087,0.0183585342026751,0.0503905861796355,0.0087613330618465,0.0143162665052807,0.0096935610589483,0.0284952982489617,0.0063806713417625,0.0268062534926383,0.0082176747339196,0.0337741781314807,0.0114414783315033,0.0054845909843437,0.0579504625551797,0.0161269088421265,0.0153826938620368,0.0316347912211422,0.0243206027048201,0.0311171684201227,0.0237185429532015,0.0118068998188008,0.0085925583251422,0.0100363915142375,0.0343462638971992,0.0133346905326794,0.0227907020973271,0.017918425379118,0.0083041658158183,0.0123349154639305,0.0550870029802259,10.139375644289677,0.035923324815144736
40,2005.0,28,0.0688211194185118,0.002959294370744,0.0416283535769151,0.1175492466380932,0.0369103429179028,0.0229974285959111,0.0210328970401659,0.0142231452439909,0.0576382328483376,0.0127715063733458,0.0612964907515897,0.0084169605801639,0.0051612318540795,0.0075461811287229,0.025001410575887,0.0039312998124973,0.0366180114334822,0.0078660296862213,0.028688211680054,0.0117449472395297,0.0047749972376192,0.05691907125852,0.0120871662813865,0.0171739545249275,0.0442316937492399,0.0175624615455128,0.0203608014891087,0.0465063921471637,0.0147013129947794,0.0137807786068452,0.0036982882607385,0.0320222196815717,0.0126261370602356,0.0176725428994947,0.0154511080699319,0.0096279448901044,0.0096217207360271,0.0583790668006441,9.84519323796996,0.0360698279444695
41,2006.0,20,0.0936280457585436,0.0025900325054885,0.0559427113505274,0.0956582483158176,0.0367696266999066,0.0182839453027034,0.0212638410205753,0.0149540761370917,0.0808175576651844,0.0111599200337663,0.0604396517894345,0.0027462411747701,0.0038236623323616,0.0059217623601686,0.0244137625231494,0.004308679115863,0.0296449877275419,0.010948668577873,0.0167835728429349,0.0082696869919497,0.0052154606093058,0.0553798205491279,0.0170897532795697,0.0243405471311269,0.0346709526492459,0.0113840652303709,0.0274102820497206,0.0309784611808577,0.0082217763069075,0.0138837447140916,0.003553623256484,0.0262970238568193,0.0118724665852678,0.0317433242130613,0.0143340437450759,0.0092409676627787,0.0182661945217386,0.057748812232795,9.642386238569754,0.039544350024166654
42,2007.0,21,0.0748474699478988,0.0012337447095877,0.0512125986642771,0.1120319590658909,0.0368668645688443,0.0182974152565498,0.0213251999717283,0.0151594663603082,0.0806481749975605,0.0145061551352623,0.0547199638556493,0.0091947692134856,0.0074954136711411,0.0056847835149996,0.0279133525467195,0.0049559521129449,0.0225419643621222,0.0053407478870849,0.0261250590825276,0.0110303546758781,0.0040124833519854,0.0403092317456647,0.0203776363369149,0.0236231181087155,0.0378984010496301,0.0173123462467643,0.0307537807730253,0.0263384320803324,0.0174413489154213,0.0127344496297117,0.0099827270010511,0.0274117353235131,0.0128125456092245,0.0292443078825027,0.0137326962371297,0.0133304312453097,0.0163327878632831,0.0452201309993563,10.038152625673433,0.03153816105726714
43,2008.0,23,0.0853070453559401,0.0085160320626185,0.0473784359943011,0.0909430110616795,0.0253975024554366,0.0162326507057887,0.0211211820837975,0.0215844065670685,0.0875629606236363,0.0177044879103713,0.0478284162597164,0.0063444919782268,0.01094960120173,0.0130888118251114,0.0326118001374443,0.0054834100892301,0.0353537041337623,0.0123681410195354,0.0308994274605695,0.005924920814741,0.0063234216919801,0.0413816273556214,0.0086503916129575,0.0259998298329615,0.0181998281472745,0.0193104267862025,0.0241179218916325,0.0154199015243554,0.003394322424977,0.0104490509186815,0.005619358225691,0.0419874787441478,0.0150325589611136,0.0257090932261087,0.0231432558242525,0.0147793138410721,0.0187895898764811,0.0590921893737808,10.106313589350167,0.06327974683275851
44,2009.0,27,0.0678834140954998,0.0041362848328827,0.0457319871654783,0.0946567881401175,0.0382497950768,0.0240250507723541,0.0249926370224094,0.0141173969323134,0.0569855987027261,0.0144069877950015,0.0606990486264559,0.0071475556608326,0.0072597351991165,0.0048382582716325,0.0256040665265754,0.0031480555791565,0.0303733198832296,0.0097263157161516,0.0235090256131067,0.0102673380707574,0.0020677139063234,0.0624011054326343,0.0164294697146394,0.0208030472511866,0.0378449393021125,0.019502067380047,0.02176881363214,0.0374829264050924,0.0111959712809481,0.0172407492499204,0.0040433417956356,0.0375543606756221,0.0138378431527414,0.0224369716245588,0.0111696473627747,0.0109995964570878,0.0116338532633237,0.0738289224306113,9.99545092588802,0.07129844356954929
45,2010.0,19,0.0880430231027158,0.002550622657436,0.0520301740256583,0.1046547747365182,0.0289686400306389,0.0175609822293303,0.0208230211079384,0.0176080552468201,0.0809217866624435,0.0153270162882437,0.0524003913623938,0.005768360821768,0.004067412409117,0.01252801663611,0.0351188776123574,0.0037493419264566,0.0276164327436983,0.0099085397248696,0.0302775005760535,0.0060324114404646,0.0052631938378215,0.0514865983782262,0.0129249117061934,0.0161777039596132,0.0232839860207873,0.0293607065406501,0.0236364225268518,0.0165492903995638,0.007294967256885,0.0122257749549175,0.0057438226475801,0.0417475312632807,0.016923750879548,0.0182031177969169,0.0170986161659869,0.008062018085752,0.0126506528695998,0.0654115533687905,9.716744525114093,0.042722154860903756
46,2011.0,17,0.0861894446229793,0.0073755994341737,0.046317176228346,0.1091626524043814,0.029739374726479,0.014660384151483,0.0197337979849783,0.0213841258155393,0.0884378488739834,0.0118046753877803,0.0454446186815483,0.0126055602364046,0.0042842017447926,0.0130721213053619,0.0336009999876854,0.0034863505398045,0.0205240138381945,0.0116292745744799,0.0348895442873727,0.0087054532570297,0.008703738151945,0.0469517693722737,0.0147506460198751,0.0105600741888561,0.0270741223819967,0.0300929857858557,0.0231218925073293,0.0144763388275807,0.0123092492472601,0.0071029698500961,0.0055156489108688,0.0362054661488031,0.0133736188271729,0.0149358739353044,0.0290811442640111,0.0112016981946695,0.0217998104079601,0.0496957348953404,9.952239407124825,0.02585565861139346
47,2012.0,20,0.0642164873809386,0.0022284894548955,0.0494686127414941,0.1007765629644614,0.0347188425443566,0.0110125740631349,0.02480946023751,0.0171507893806815,0.0747860829809186,0.0121895324721112,0.0423017423326331,0.0115188754835825,0.0038551694591267,0.0208455538570904,0.0354606278446297,0.0043288798146677,0.0185934827537118,0.0065222623138011,0.0411593082744227,0.010885950505698,0.0089876606213868,0.058117869156367,0.0157733160445307,0.0181128237278829,0.0233830543454735,0.0183962777737458,0.0294390874964967,0.0100821828181807,0.0093066685928214,0.0085917031580344,0.0033245880861702,0.0475506833704347,0.0188744200215686,0.0228567972786433,0.0236861990640232,0.0092276084176029,0.0222352957203799,0.0652244774463878,10.010270918822515,0.029897393665311023
48,2013.0,14,0.0819667916018851,0.0009102882349856,0.0456287432571795,0.1100584335338864,0.0302278499200818,0.0187978543980351,0.0192152713009251,0.0133673096878369,0.0789037346081687,0.0171430729877378,0.05121122380743,0.0080632573442561,0.0067942501279568,0.0113753746228874,0.0367583630967953,0.0057304279785411,0.0235715871987,0.0098423438711057,0.0265770849924342,0.0089339823069342,0.006124216342449,0.0534738294341916,0.0112199767993467,0.0119151486063049,0.026772120872772,0.0229524868660797,0.024186983590997,0.0233251530527767,0.0104895664063536,0.0113485026645812,0.0057529494334254,0.0408642860198059,0.0156096117528422,0.0161045078171755,0.015587555154752,0.0077618489343077,0.0201460093042804,0.071288002069792,9.785996038414714,0.03310460789922435
49,2014.0,12,0.0842813887695341,0.0025606999146364,0.0490807644464123,0.1002645952997796,0.0297824131222697,0.0142733838762867,0.0207659107140785,0.0151790734887966,0.0811283105907636,0.0120581897801055,0.0458134157266712,0.0086082217208395,0.0117436379657763,0.0160947115836276,0.0353247253277373,0.0080228946150561,0.0156531481562972,0.0107986497854321,0.0276785303907651,0.0084719719656963,0.0107222727077609,0.0608884184510476,0.0086938204543434,0.0124887033355989,0.0291848962881012,0.0155352591021542,0.0201215319543901,0.0207529833567827,0.011491447857998,0.0097107616962897,0.0058347145362906,0.0469908946542021,0.0195893900737543,0.0126806790632667,0.0179822592288954,0.0087803394399747,0.0185725220668979,0.0723944684916865,9.864796900717543,0.013911018668973311
50,2015.0,15,0.0682949166930178,0.0021713002733723,0.0501029736658372,0.1094725043597804,0.0299452448074163,0.0146748742917072,0.0193018706059901,0.0160814320174419,0.0697685612814533,0.013263213718568,0.0502774520324008,0.0104735735067029,0.0067083521011177,0.0201465161119953,0.0317080596725423,0.0045172706012037,0.0291672555399381,0.0075107974682386,0.0276852812275934,0.0097588526490382,0.0057770155904628,0.0499598102108935,0.0161999119063532,0.0196344754341935,0.0272372865859332,0.0146975850302671,0.0260985600062883,0.0193250708241618,0.0168442544180966,0.0116434499078508,0.0072571627986288,0.0363176709906022,0.0153862944691752,0.0214326891564892,0.0180107661163425,0.010166505322788,0.0226359509247709,0.0703452376813435,10.124832162866033,0.025561129697179164
51,2016.0,10,0.0618359705051521,0.0032485941364678,0.0473513848247371,0.1148263792844169,0.0320550753278478,0.0229092136080682,0.0242176771118056,0.0227015125149328,0.0625942323600243,0.0183264625293826,0.055493211934835,0.0073974149121816,0.0077654449755784,0.016824595301793,0.0341870174758986,0.0032733831943642,0.0215310481762575,0.0167601388176007,0.0220733730424873,0.0096736168181015,0.0048373677057753,0.0535003872399984,0.0166925604042376,0.0144957127357292,0.0366554361923182,0.0223450221400555,0.0194957044395861,0.023122627648821,0.0125397778382604,0.0115702931383506,0.0059496206554471,0.040893657124075,0.0169635182801611,0.0103925143254016,0.0155177342375944,0.0094141514837171,0.0161956461341162,0.0643725214244191,10.12039769747128,0.024650785959506552
52,2017.0,9,0.066012806041523,0.0042236190702066,0.0463996750454919,0.0865119333459052,0.0225846328016493,0.0112346552416473,0.0170684084934055,0.0191645819275332,0.0953310999560861,0.0207842159525185,0.0348751237611623,0.010849110329157,0.0198621324622359,0.0198537516328962,0.0349432193382648,0.0057520315248701,0.012675246380789,0.0119213725813747,0.0326579556051306,0.0077513105602363,0.0078791057232789,0.047384819352411,0.0119203709433128,0.0143309637368188,0.0147774341039154,0.0355071499072331,0.0240064333932715,0.005204490606622,0.00733597253531,0.0055923921261392,0.0072058637265232,0.0571760817001104,0.0214843211842937,0.0223171231240517,0.0327590759943399,0.0079073603477989,0.030358085112948,0.0663960743295347,10.061955013821533,0.08484984437561251
53,2018.0,4,0.038800276359081,0.0002517623363544,0.0508107092331597,0.1289605313066544,0.0415517419628957,0.0168147566201234,0.0214669437450496,0.0053306267333677,0.0500839550463834,0.0097785021387315,0.0674586994710808,0.0137546659563979,0.0030211480362537,0.0095223787218979,0.0285394255608457,0.0040429464013763,0.0074873922816922,0.004106877690672,0.0227241066064564,0.0173184024265566,0.0056276085184849,0.0874106533809017,0.0218398383198611,0.0080584040646387,0.0638202498982377,0.0123947211709979,0.0208948490540694,0.0182817047506607,0.0344778424562734,0.0100553932163503,0.0009080554170455,0.0388270809713819,0.0115334962443596,0.0044365150764895,0.0187577013388251,0.0045701733842878,0.0064022367572717,0.0898776273448297,8.932526219781876,0.24351348413794857
54,2019.0,7,0.0625277375391083,0.0023128909990317,0.0690715028896904,0.108544923635928,0.0271386499415269,0.0079427497684105,0.0150055929254745,0.0121662630701462,0.091822261341257,0.0165163944896071,0.0395673981898804,0.011850905893195,0.0121473996639317,0.0087138888793545,0.0254996848702031,0.003497143202058,0.0055370607512012,0.0041625253163866,0.0232054659462134,0.0060812034815485,0.0105992791164234,0.0521396497842197,0.0274142104285976,0.024374845219152,0.012663935105558,0.0197980095783233,0.0364188781681758,0.0088881902616331,0.0061273860360507,0.0103028698955017,0.0054217548339719,0.0426495816359609,0.0185431598075181,0.0436046480323217,0.0210789417440028,0.0060822591311959,0.0321935414013146,0.0683872170259221,9.557782803880219,0.23622840613449367
55,2020.0,4,0.0479026998254099,0.0012543120607009,0.045732676421751,0.1534305833392088,0.035282991449327,0.0146656315293682,0.0206189996863159,0.0116725278574265,0.0727201182258455,0.0241200977843889,0.046568269220708,0.0266992132789539,0.0176827959960259,0.0064072617912293,0.0324179626052088,0.0036432293722753,0.0087526847543113,0.0086008455860929,0.0365363017934173,0.0159609949579277,0.0086038286644863,0.042694272278683,0.0174583584815009,0.0089275685298273,0.0248354565803112,0.030998148214548,0.0367655593203452,0.0099301841284179,0.0254445606734948,0.0040983621006563,0.00383405672214,0.0304860450912424,0.0077579942807826,0.0145989582204236,0.0389011519032472,0.0044753442772629,0.0162411352966669,0.0432788177000675,9.650951947743028,0.11591774405960885
56,2021.0,2,0.0560019198164953,0.0077571806123466,0.0419430038894983,0.1152762541138924,0.0273511518898972,0.0109142814401116,0.0169822728632691,0.014825595891094,0.0819506083574349,0.0109142814401116,0.0388108357434925,0.0035342076393736,0.002689613044779,0.0252069412586017,0.0319636980153585,1e-09,0.0163714221601675,0.010836366809614,0.03357497257405,0.0035342076393736,0.006912586017752,0.0680070060835743,0.003456293008876,0.0093684551710381,0.0246740051859977,0.0324841677470828,0.0371746285030417,0.0136818091153884,0.0064575645756457,0.0045346314949635,0.0026116984142814,0.0424759399621023,0.0228944350254313,0.03125,0.0332633140520594,1e-09,0.0450751720355041,0.0652394784082975,9.361681970215605,0.1488569067451113
