,year,total_works,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50,topic_51,topic_52,topic_53,topic_54,topic_55,topic_56,topic_57,topic_58,topic_59,topic_60,topic_61,topic_62,topic_63,topic_64,topic_65,topic_66,topic_67,topic_68,topic_69,topic_70,topic_71,topic_72,topic_73,topic_74,topic_75,topic_76,topic_77,topic_78,topic_79,topic_80,topic_81,topic_82,topic_83,topic_84,topic_85,topic_86,topic_87,topic_88,topic_89,topic_90,topic_91,topic_92,topic_93,topic_94,topic_95,topic_96,topic_97,topic_98,topic_99,topic_100,topic_101,topic_102,topic_103,topic_104,topic_105,topic_106,topic_107,topic_108,topic_109,topic_110,topic_111,topic_112,topic_113,topic_114,topic_115,topic_116,topic_117,topic_118,topic_119,topic_120,topic_121,topic_122,topic_123,topic_124,topic_125,topic_126,topic_127,topic_128,topic_129,topic_130,topic_131,ENI,KL
22,1995.0,123,0.00532901689463,0.0162223911662165,0.0055291820424411,0.0111835873297065,0.0101320114476324,0.0089597766767978,0.0044058359770244,0.0109059224072721,0.0116803138886846,0.0123456889867356,0.0081205347849312,0.0097339081902156,0.0091490118040467,0.0069783323314743,0.0046194658326734,0.0081492964247053,0.0056709357061468,0.0076647981038374,0.0087567364993541,0.0093916972392315,0.0098991690732847,0.0131465930051176,0.0160219884180484,0.0039308867886952,0.0029297908562964,0.0107773798518255,0.0069019116489973,0.0068708134964315,0.0037256308289617,0.0052924507652476,0.0141056039665644,0.002548134866213,0.0086262331621629,0.0062780752690539,0.004619340626847,0.0113445060214635,0.009652346165663,0.0118532348288662,0.006482618372052,0.0093742839366835,0.0037370593500247,0.0059491200121271,0.0075698587724818,0.0081835341941425,0.0046671795768718,0.0157026530702661,0.009641738107717,0.0059539914304876,0.0070863408452513,0.0081730650043048,0.0091813793457623,0.0028776765785702,0.0033560470708547,0.0293787704495413,0.0060855995151735,0.0100456794799053,0.0043346485888196,0.0236884917484499,0.0029692139960881,0.0036994320837911,0.0043576159080904,0.0089489096182032,0.0087519265863405,0.0125335482302432,0.0046181446125134,0.0084190059288039,0.0157944892166824,0.014778489630924,0.0043187723016203,0.0231548826642707,0.0090958016325935,0.007284098465065,0.0104471892566092,0.0067647825209019,0.0081975577216046,0.0086286313224625,0.00172939116336,0.009705842538447,0.0112783996656519,0.0045552818153591,0.0113080176005425,0.0023265071259431,0.0058229081051936,0.0066859920924133,0.0072524463858899,0.0127478708265867,0.003197378650991,0.0114657400962043,0.0070966188072226,0.0128708486969107,0.010071484091227,0.0080957949727778,0.0012750318006477,0.005534238010193,0.0066999455232396,0.005650848192874,0.0038339989318428,0.0087386235059249,0.0112896550643871,0.0041771749946016,0.0079071745627532,0.0076023570923017,0.0043448186895396,0.0071465374668246,0.0064474433945129,0.0048591460625382,0.0014991977316933,0.0038178361563037,0.0056167053684687,0.0055986014833268,0.0055583423403989,0.0034216763423061,0.0044694975635031,0.0110023116227489,0.0026162296660914,0.002435704654769,0.0049934413462482,0.001749195154154,0.0042012968618621,0.0053973399461091,0.0051877685603471,0.007526318752872,0.0049398179549085,0.0039575666749496,0.0063691493868749,0.0043227516155639,0.0038987473482969,0.0079803248773779,0.0026651034110242,0.0063530764995994,0.0050197222335008,26.604843373673784,0.04050461286042767
23,1996.0,117,0.0056473122831759,0.0124618026354008,0.0062456361759732,0.0128515833891147,0.0099744845980379,0.0086775707103537,0.0055476988603772,0.0109181033872197,0.0072819721229265,0.0135808255314682,0.0093742134697197,0.007987196917576,0.0089130544549967,0.0088270732068121,0.0063655795017981,0.0072325335461804,0.0082307441018609,0.011211640708412,0.0080627666691196,0.0073348385808562,0.0111646057332958,0.0117220343495102,0.0142641014111929,0.0058933528140916,0.005178153607523,0.0129929711587152,0.0061995532434361,0.00691605150458,0.006287066781509,0.0046831831664772,0.0157654143137262,0.00765234308563,0.0089496478705593,0.0083800538984103,0.0069598751730323,0.006181141731644,0.0080862671301914,0.0112371437187386,0.0061340908937133,0.0102456291596003,0.0042446880992874,0.0096521924113559,0.0070122179278977,0.0071269324633799,0.0044825292087672,0.0151383318266592,0.0150032246982887,0.0047722514101944,0.0096879003581086,0.0057681908478247,0.0079658478304549,0.0043039206133772,0.0047153400232288,0.0188393391006364,0.0085205407477405,0.0069278257184125,0.0072281488330303,0.0196901032514795,0.0034113853239961,0.0042695385359778,0.0023931876324195,0.006794678420828,0.0078089723511046,0.0075794214856003,0.0040250408440958,0.0078938631885556,0.0168890481782641,0.0083862799084326,0.0039901196738902,0.0183807847195914,0.0053131830639426,0.0077697258419964,0.0054689709119796,0.0072927590211174,0.0059612595750669,0.0101034352071075,0.0024137647075626,0.0053398984488711,0.0072443350413699,0.0059268925576313,0.0087166122204353,0.0044531574554112,0.005217388842681,0.0065679821670256,0.0137051968325435,0.0145796192107106,0.0043318038846969,0.0100070287219023,0.0045440824694422,0.0142005699397783,0.0083981817302857,0.0047443409849979,0.001987887866124,0.0062138359761422,0.0075143984926932,0.008826897047647,0.0040592342200321,0.0101328068041931,0.0078781986488726,0.0048818360792374,0.0109569440462175,0.004878895937986,0.0052653549671538,0.0069535405920626,0.0046866730038508,0.0042051695968795,0.0019636308659446,0.0051736075961688,0.0018189063417448,0.0082156154993186,0.0071792676538418,0.0046576959433257,0.0070231234574977,0.0109562117542201,0.0023526402721662,0.0054584356831519,0.0039931365116192,0.0034123684224301,0.0046730589665643,0.0051868306800828,0.0114198352587214,0.0183051993205017,0.0060399216416028,0.0041797278149777,0.0042021422323856,0.0039399623300973,0.0047077087528548,0.0048286592726483,0.002135371587842,0.0099408467927125,0.002973076002088,27.14866564917327,0.05557728319342799
24,1997.0,113,0.0071207829389239,0.0121445056763423,0.0058540970591734,0.0088967239611246,0.0101674230902554,0.0099132887389574,0.0038543169211721,0.0121620149797567,0.0091989431189696,0.0146885389994652,0.0087231931006468,0.0095937379469044,0.00937941301429,0.0072733210339281,0.0050562389825391,0.0085779803535741,0.0045901925666275,0.0072597160283892,0.0092967417703323,0.0066377073868948,0.0115943865224775,0.0110515247670031,0.012001786135363,0.0067465615453696,0.0047610162851867,0.0132235764857559,0.0082280057167618,0.0057602639235978,0.0041616396638286,0.0074024162132604,0.0122414732866137,0.0039622434324521,0.0087676899873394,0.0054259665995367,0.0053182587912121,0.0077866761757503,0.0094808830396576,0.0106443153724156,0.00413940147154,0.0080158951438265,0.0043778028315307,0.0094425405011398,0.0069350274886515,0.01037309903369,0.0034627423662245,0.0199682186775069,0.0115240161428544,0.0066996755785926,0.0125626147763194,0.0107828542180834,0.0077465260982993,0.006566702471657,0.0056436331564752,0.0314111055640249,0.0056513701163376,0.0055936698290153,0.0022748675435591,0.0186073274203157,0.0024169590130913,0.0053551717248991,0.0024922974113815,0.0080929494904237,0.006636879813796,0.0104829641369676,0.0037222831694753,0.0070257118010835,0.0146717665345485,0.0096435878677581,0.0033562790735738,0.0178544459665171,0.0103901671406992,0.0069953743127777,0.0086168278133917,0.0051074900773444,0.0077974441900763,0.0110387007222053,0.0031848095147892,0.0042785291945364,0.0055191262214005,0.0067343361115295,0.0098684444655887,0.0024591985202436,0.007458250833981,0.0061753860652845,0.0128125193633255,0.0139938691980093,0.0043362348365587,0.0123744817529662,0.0053818322736608,0.0175029375338226,0.0101030216562224,0.0048962421144451,0.0029554491535319,0.0050552579826287,0.0076578634828846,0.0070575204179993,0.0027609206933147,0.0069733792768318,0.00807847177705,0.0056064745926607,0.0109700487173939,0.0037839221646893,0.0052603325962815,0.0051400074240917,0.0059722115677349,0.0051640542349908,0.0016162858430461,0.0060603696284711,0.0026328135405549,0.0072906838155594,0.0067449100233043,0.0037623882681237,0.0078910890734249,0.010449354116812,0.0023100986340087,0.0051167873872841,0.0033671316578179,0.0046252599635137,0.0028942579099775,0.0055000174354164,0.0058550152895441,0.0118942078691443,0.0059483721929424,0.0038073823765674,0.0099197450157316,0.0039178816898943,0.0050966363469121,0.0072976879715408,0.0023930734009609,0.0071598705945083,0.0045095939149794,26.83991925670863,0.03806120184726844
25,1998.0,108,0.0069717364380856,0.0124662697990432,0.0047519188291612,0.012687267499447,0.0084063364931403,0.011525049259535,0.0055687735441371,0.0108035903265122,0.0070435574123621,0.0147740805877725,0.0121512467101605,0.0101729496331051,0.0082102977462217,0.0053298644788187,0.0056742190792684,0.0100488412755841,0.0069708039516833,0.0108288022982137,0.0112140881951793,0.0075172783126463,0.0087225741522647,0.0089193703930677,0.0187870477425701,0.0043333714924475,0.0033904747689796,0.0137788321716279,0.0062764974667687,0.0066981747715521,0.0056986182802968,0.0056352435759133,0.0103713609509143,0.0014045631277344,0.0120188258700663,0.0058173135306242,0.0080850345264834,0.0099466632037616,0.0075996894769078,0.0130338362621068,0.0062668045944929,0.0101480278075631,0.0031859565429959,0.0060906986314357,0.0051431572935355,0.0099645864754827,0.0033795487437907,0.0131553739275135,0.0107931405958561,0.0064457389948164,0.0113494965805124,0.0083440606986742,0.0086622518466937,0.0071501003746478,0.0021964555612631,0.017604100623455,0.0057841174259581,0.0071946174454269,0.0031085461879214,0.0172008810058746,0.0030631319099482,0.0045518946343652,0.0042215860855396,0.0050481154404417,0.0087753760548886,0.0099956060523021,0.0034611000226973,0.0069563041475163,0.0145476887837603,0.0120368756031499,0.004122828199895,0.0145935194490795,0.0034011523545963,0.0067310593303976,0.006805597197464,0.0110113593169796,0.0076629283836065,0.0093794670729472,0.003543027289231,0.0065655852407581,0.0065813576788516,0.0060647547049171,0.0093071440156729,0.0015861046410798,0.0081599468750344,0.0091782650447218,0.011815672718717,0.0104231904719478,0.0081076328882964,0.0085294298998333,0.0048267301763694,0.0193143467926838,0.0119395854157062,0.0057531645459044,0.0029117579798294,0.0051207249834063,0.0067837391105103,0.004788587774589,0.0041164893455887,0.0090904220457782,0.0063154031874,0.0041038963931142,0.0080353629242701,0.012262054006683,0.0049609718308135,0.0082472064329912,0.0078307138583324,0.0044866787391066,0.0021746112356575,0.0059404180148777,0.0015951576294978,0.0088100522254388,0.0082687342587615,0.0043987044783122,0.0054578948208028,0.0120472071700484,0.0034271545500257,0.0044926836065383,0.0052090130580174,0.004950851714925,0.0037745255999969,0.0053694002588326,0.0073399462464904,0.0124133010671471,0.00486160453895,0.004266693879019,0.0049399861594882,0.0054371165503534,0.0065028204691074,0.0083175522996487,0.0024405221990458,0.0085501402737389,0.0050962456514825,27.187040996828397,0.04678425948054437
26,1999.0,131,0.0060303049773658,0.0154781886541074,0.0048257221897012,0.0127860004615313,0.0086725232747065,0.0078819558411156,0.0053721747197543,0.0114556898132901,0.0099802036961361,0.016229221430995,0.0106659277030073,0.0089141972098043,0.0077112899783063,0.0071119200556201,0.0060011349121424,0.0101821093910765,0.005663694197445,0.008395520616749,0.0095106495939425,0.0070114538824859,0.010548140131583,0.0136200208600159,0.0174009624603058,0.006976086501337,0.0056995647875872,0.0129104385239061,0.0060635851242054,0.0057606522722305,0.0043905807340179,0.0069944461081555,0.013483926523537,0.0039654101611634,0.0094135023247561,0.0054812890988119,0.0064993713385447,0.012503339965318,0.0070066097611435,0.0151799293735428,0.0038177881063115,0.0107733278366383,0.0035257929438487,0.0087315580160295,0.0038773030187368,0.0097212611042665,0.0048030140583549,0.0148762976555047,0.0166447350859661,0.0069993276403321,0.013328125721083,0.006185311503714,0.0091385436684061,0.0062854861755259,0.0047264186841885,0.0145537724774667,0.0076842505926424,0.0081355698829932,0.0012751582118848,0.0179996588144065,0.0027108943753363,0.0040007579708689,0.0032875912575741,0.0061042911679508,0.006372292125876,0.0106057340778857,0.0019420603727696,0.0080168266213943,0.0145781958950716,0.0132695908382398,0.0032434993981663,0.0148494349050511,0.0037841749554267,0.0080264265023312,0.0042535386173361,0.0067901354742722,0.0080525481666067,0.0110140580292238,0.0036138363886594,0.0045395238241622,0.0081369859289684,0.0044501250236847,0.0114210434694854,0.0015460546706343,0.0080285472924376,0.0079666446187478,0.0092936195717037,0.013881163237599,0.0054261079420276,0.0110121867630604,0.0067075770995979,0.0173009235070975,0.0110801075298058,0.0041117583434412,0.00185054258514,0.0051930737441529,0.0080392117503577,0.0078714165163481,0.0011861805101743,0.0065322303415708,0.0088699452394821,0.0061198774741711,0.0101769996210515,0.0039370380006746,0.0042617932206374,0.0064997733719466,0.0078453759589645,0.0088562561329189,0.0015522700762143,0.0061594744251224,0.0027639157709119,0.0089976250617765,0.0083153542842527,0.0047703632756319,0.0066755715412646,0.0095772387512054,0.0031691896943049,0.0053924268352955,0.0037214686775699,0.0044465428326391,0.0040303218055268,0.0044234499077098,0.0065747161464413,0.0114040702425908,0.0056607753969286,0.005158476364524,0.0044800327140196,0.00302117152956,0.0065132619963967,0.007107091817447,0.002038460865687,0.0070097607780377,0.0035185589311035,26.909728475552097,0.03393560553575319
27,2000.0,118,0.0080023674292956,0.0129771818257281,0.0049277172309401,0.012692666163397,0.0106081936461326,0.0086977543682111,0.0047244336804572,0.011896340497677,0.0080998018817037,0.0180282172828896,0.0105186857098056,0.0080011721379649,0.00659539457168,0.0079833020266843,0.0054621737829579,0.0085211950581957,0.0052411901496207,0.0105495337855051,0.0088060731113157,0.0085890078706804,0.0096461812495902,0.0117255160539111,0.0157119270857713,0.0064522640431624,0.0061980029235681,0.0111758842963518,0.0033693303611003,0.0080441762068105,0.0079272272021696,0.0056763986742736,0.0103746369094946,0.0039989910165295,0.0123559421677696,0.0076288576842871,0.005189154978592,0.0139507240882892,0.009348535380307,0.011476461192023,0.0042947855734125,0.0084134368999692,0.003262875585693,0.0096177096474222,0.0041825136250657,0.0076715721778476,0.0055551571581407,0.0145070934193812,0.0097261564163288,0.0068281895550841,0.0102328436535137,0.0073175186345476,0.009029798428895,0.0048526746617467,0.0048079875225255,0.0190142207689295,0.0068745589839804,0.0064798895673722,0.0015101756004049,0.0181707210546554,0.0017726336038526,0.0050022682521913,0.0035713843546733,0.0085995834494705,0.0072459411849018,0.0083561586773231,0.0028233583893227,0.0066710887628113,0.0169581883627434,0.0143960590135904,0.0027748906205557,0.0200119160340506,0.0046430004740958,0.0098424601528446,0.0061791527150273,0.0076412012380781,0.0074271855590287,0.0105486946223041,0.0038052141612098,0.0042192726771774,0.010687013775124,0.0048165581492499,0.0106354567174237,0.0020353461594919,0.0072794680872078,0.0081725161517237,0.0079230035380596,0.009805305854805,0.0039447669495737,0.0084965379957974,0.0064396320755082,0.0166891946478183,0.0121069039783546,0.0053480253979085,0.0027901541096715,0.0059747521345154,0.0076415574027478,0.0070531401896966,0.0017635161955582,0.0065388822748447,0.0075168072162569,0.0041916693866547,0.0083534344907048,0.0032693757615493,0.0024882236722567,0.0067790980847401,0.0079720918043017,0.0100018798516852,0.0011119783000612,0.0061373919369912,0.0024732966268814,0.0114260894038999,0.0114693428385973,0.0050530590338685,0.0063071079876661,0.0125899554179303,0.0033872387642678,0.0073426255931346,0.0050197438086655,0.0055821591024337,0.0037374239061912,0.0055331022454002,0.0048592548941467,0.0076055127984834,0.006721916034601,0.0054345868596347,0.0047813121869418,0.004278564359424,0.0061586033169828,0.0078615679833245,0.0032923140039674,0.0068268937548967,0.0022825018233585,27.003042600025516,0.021889349879952946
28,2001.0,127,0.0078585568177548,0.0139997650956489,0.0054561955064104,0.0165683645511613,0.0108802122492151,0.0087437539704032,0.0039455779580047,0.0143742565540574,0.0081395184587175,0.0122011241633936,0.0120323689575832,0.0091891022752653,0.0082208863821209,0.0101099385601174,0.0046650959051578,0.0106255590684696,0.0049634673038467,0.0090681917727866,0.0098242365828756,0.0093685089824428,0.0076518032768938,0.0103550506091756,0.0179441027699913,0.0045975454812532,0.0057316736226219,0.01263516506035,0.0067306569010556,0.0078961904528433,0.005020856783055,0.0053911736668032,0.011346572990533,0.0024692556412177,0.0121157243255322,0.0064893518354784,0.0038077360332737,0.0099520733183929,0.0086396999710101,0.0148611098585119,0.0056515852852498,0.0085473041856842,0.003156337043287,0.0077156821565739,0.0060275259854733,0.0100366528768781,0.0041848164731119,0.0160984716577961,0.0118891356110627,0.0079458718628667,0.0124321315694683,0.0088370276563629,0.0086670441558187,0.0046220554247286,0.004838887958499,0.0300806000934379,0.0071836028399202,0.0078923656557553,0.0021426536284667,0.0156372773808955,0.0034116149026794,0.0041466292072854,0.0036999106636681,0.0066423437799638,0.0073457861952429,0.0087660214899023,0.0033589767791366,0.0081214072327872,0.0133014045526539,0.0101874908739284,0.0044412982491737,0.0219011679736132,0.0030572174132722,0.0087304557932525,0.0062568000462827,0.0105460859103188,0.0075320379261609,0.0103741048358186,0.0028427442210576,0.0047932856403307,0.0102449686193444,0.0049241979108188,0.0115608990682885,0.0020511152359323,0.0064098061409701,0.0089798589646824,0.0087064330166514,0.0152321388108558,0.0025800851896241,0.008740252584799,0.0060204788356741,0.0143632656186943,0.0111814450382342,0.0032991951597378,0.0014010251480607,0.0046081128852395,0.0086732750062412,0.0083963274179158,0.0015317606862228,0.0092320500897274,0.0093818649122308,0.0041490917224972,0.0097371814087228,0.0021057652956712,0.0047034994014061,0.0029062540208122,0.0083908682697656,0.0070637880550529,0.002144374004926,0.005115334498618,0.0016308216573369,0.0076601206763663,0.0074851133677341,0.0044714069108246,0.0054681294832439,0.0103721789220403,0.0035387843903916,0.0053582845582405,0.0033149974133548,0.0030701201658914,0.0033347264714109,0.0052077901643193,0.0048125500525368,0.0099082853507148,0.0068360583938838,0.0045967755105603,0.0041080734643444,0.0038835879495224,0.0046782354313787,0.0075919070696585,0.0022255669117808,0.0053211165147441,0.004376419251003,26.53974767607791,0.029217270853965527
29,2002.0,115,0.0079832318154123,0.014655960029186,0.0036325551024172,0.0135540802597966,0.0095535268947076,0.0084129056675903,0.0056362301287287,0.012179916133457,0.0076964819661724,0.0163326684111211,0.0137466449440422,0.0095203497574752,0.0079542954589491,0.0069858346243812,0.0040401430269165,0.0113688265879725,0.0061948024415474,0.0108066085054368,0.0073553615713981,0.0058508506332528,0.0062140849016348,0.0165508466706597,0.0181313456980638,0.0065932010438609,0.0071429460076784,0.0104557963988636,0.0082167388338315,0.007533132805572,0.0053472788139918,0.0080065349860512,0.0081076523843859,0.0033269858821849,0.0083671660476974,0.004256044813434,0.0041588906413673,0.015543385698816,0.0078049095534105,0.0120377700419436,0.0032379561708902,0.010346480421144,0.0034587025233974,0.0095448075983518,0.0034866731422339,0.0103737090589351,0.0035525905473665,0.0157124646523984,0.0099394017403302,0.0091103015005986,0.0100330761887644,0.0080888085794276,0.0108621500116634,0.0058533080589185,0.0065841764539547,0.0178507381296093,0.0088299275884452,0.0090326006147799,0.0029183834831899,0.0148325562064656,0.0023076758223369,0.0053919320069604,0.00261337649997,0.0068851205138212,0.007061721669531,0.0096375838114679,0.0024767744532536,0.007947731846462,0.0124668291912223,0.0123177189707028,0.0030620223142377,0.0172123932808141,0.0055986838414033,0.0067210999612568,0.0054525468764832,0.0088378011328114,0.006710048390608,0.0128808366963609,0.0028319935363678,0.0057960291758477,0.0087674968840899,0.0055066651351064,0.0135831550047038,0.0016815534765694,0.0068243210174836,0.0121580334667929,0.0108457655379399,0.0118361973252439,0.0046020061648359,0.0067689684107301,0.0076441474793338,0.0157118706748187,0.0114930325567259,0.0053354330704051,0.0008665401731413,0.0056472712303964,0.0090437667944143,0.0077391951959184,0.0025752757452471,0.0073089649143109,0.009643840002916,0.0056050933501417,0.0081209852585087,0.0012039042725687,0.0038081593722058,0.0042011679471278,0.0092323628077861,0.0101363978691875,0.0018705693200192,0.0061463392425051,0.002544022854263,0.009260076267787,0.0077552457223116,0.0048924543211615,0.0061279271528012,0.0126246815511956,0.0025539810908195,0.0055673039183266,0.0040207028429758,0.003196448262593,0.0044641405364882,0.0028316092989796,0.0066548922822399,0.0080744200221523,0.0058663192055353,0.0051555286998855,0.0035015208557368,0.0036510585417787,0.0061173463289774,0.0092062621951218,0.0018901489331568,0.0051727665249179,0.0038479450434202,26.82501048144909,0.028791830506642285
30,2003.0,145,0.0082868810067142,0.013903388992391,0.0045853735686655,0.0154340922471343,0.0085270200228832,0.0060353926946156,0.0042321174800696,0.0131417563135136,0.0093877362194848,0.0195289644530294,0.0117808348233988,0.0076020153082676,0.0087086161442827,0.007884591851351,0.0057156186853058,0.0096339227087843,0.0046175503071794,0.0077267356076165,0.0098553765328951,0.0067785962407625,0.0083308798661676,0.010683642510922,0.0179417333680308,0.0056395458653266,0.007073223400389,0.0140519821075068,0.0071472436851658,0.0097910239751177,0.0053931658094107,0.0065465332194451,0.0108334390483198,0.0036901489953651,0.0116342817947249,0.0063174837512025,0.0052743496642322,0.0121451990358717,0.0101112345588338,0.013826050628605,0.0048067429713794,0.0102255750540163,0.0031287595537836,0.0099129804029273,0.0038513986471854,0.0095450967583217,0.0034601200770089,0.0174102151813434,0.0099857459819355,0.0067916574994698,0.0123320612815248,0.008465850242242,0.0112259020217893,0.0068914316085496,0.0054540401360285,0.0176163301210734,0.0064975396649093,0.0077356106454703,0.0026640828129875,0.01347712730759,0.0028069033079411,0.0051545550930079,0.0037717958176379,0.0045161496160814,0.0080225095795648,0.0119555046281857,0.0027975876415078,0.0069642501340182,0.0149986990705016,0.0121523351875277,0.003517250867634,0.0148384104733482,0.0034644561209872,0.0080394217786448,0.0048101057315453,0.0077143132638554,0.0085854642638531,0.0086780446465473,0.0021487637710241,0.0031545387437297,0.0078895948112391,0.0047463046833418,0.0118184216439526,0.0016936941960201,0.0078203016104032,0.0091691491835553,0.0093767308068523,0.0103466812476813,0.0049204914368727,0.0085252433897315,0.0064583809020866,0.0200313217452027,0.011488350492103,0.0044807267754129,0.002140711783456,0.0047248272994048,0.0058530822424161,0.0061025008013162,0.0032974038902661,0.0086590451703864,0.0081595745100704,0.005367417388628,0.0102443754483664,0.0026168798902471,0.0036180542763558,0.004723252468747,0.0059530251050093,0.0065552225314065,0.0024768655888698,0.0050969767453392,0.0020230278326804,0.0110293747135523,0.010284176163323,0.0046957553309302,0.007201469469332,0.0116567869124453,0.0020598794442613,0.0062093743530287,0.0028210586477661,0.0036943901984907,0.0039726302537282,0.0052965014804725,0.0061501431653926,0.0149123779704984,0.004021194526877,0.0048301341215167,0.0046353755891814,0.0047382698402877,0.0060239245672686,0.0068075099949341,0.0048836332246964,0.0047461129557276,0.0035852209791984,26.85642761448671,0.027594309997974645
31,2004.0,146,0.009217347460625,0.0167216281377964,0.0032811770117257,0.0128204027967515,0.0091305868395065,0.0069283730902332,0.0046073544400494,0.0137997121861514,0.0053549007309857,0.0170365375942237,0.0121202749373726,0.0072564888945827,0.0079524189804119,0.0072519683381765,0.0056329694032096,0.0097654630263959,0.0054802561421474,0.009044337369586,0.0110531483943546,0.0060668469505942,0.0064608856794544,0.013593928487447,0.0169780229713884,0.0086353016185635,0.0061278704194607,0.010996085565087,0.0068502438073971,0.0095705117470589,0.0047244573294043,0.0060299369292311,0.0098278174681143,0.0033948357082254,0.0121682335465154,0.0076376666331586,0.0050658698527904,0.0131905143960333,0.0101294860996283,0.0126555357249441,0.004420056376502,0.0100754770348878,0.0039861977666465,0.0074308270034342,0.0044635794017277,0.0111443705146454,0.0041576073107184,0.0136459347394793,0.0120327431209537,0.0078187803197359,0.0120210194734016,0.0077483563094931,0.0135442840772784,0.0063456787139949,0.0041180641107099,0.0180632052501791,0.0067913005802459,0.0078452746260017,0.001650462281189,0.0168825667263611,0.0027515983968684,0.0038137940923011,0.0035651772603042,0.005905679029571,0.0067101100245467,0.0119692490556871,0.003714658363813,0.0071655938575361,0.0143880615885551,0.012045019244662,0.0044190395772493,0.0179551540187273,0.0050292225139202,0.0074064685989268,0.0059599419260032,0.0069620889870357,0.007490922960837,0.0098838353250145,0.0026789849736512,0.0028547404131666,0.008644738943937,0.0055134856039427,0.0174296454902114,0.0023246405321995,0.0082461757975177,0.0102660350234969,0.0106532552905757,0.0130846163436434,0.0049070606073176,0.0069665822726894,0.0049386836544989,0.0139200410272794,0.010705257825345,0.0053335925523237,0.003103998758445,0.0052817155070297,0.0062281704954018,0.0063203107325162,0.003054914156339,0.0092165633841126,0.0070580398077259,0.0040309452341382,0.007530121700513,0.004730927584809,0.0033026166480549,0.0039319560069773,0.0063248052236311,0.0071249911332969,0.0020044199559986,0.0064753013543134,0.0018386364834011,0.0099150050764469,0.0075601010333724,0.0054348501271765,0.0053798228800589,0.0107202104554827,0.0022505980123565,0.0062234070203138,0.00407362193277,0.0055043550004788,0.0040364338924574,0.0058207159375498,0.0057291756483982,0.0120563489069833,0.004402776839211,0.0050730272288398,0.0048458801898416,0.0051560399170988,0.0051420957864705,0.0069596988992416,0.0031555761802674,0.0049908716458266,0.0036626196029222,26.955222810498285,0.01639640615151146
32,2005.0,145,0.0075789416847319,0.0166246202030448,0.0047109226076592,0.0147978066396601,0.0097056865341158,0.0065303269478905,0.007009854849243,0.012055510892928,0.0071173468719556,0.0146825424714247,0.0124405426138723,0.0092196871487871,0.0100236613740892,0.0092035265624038,0.005744747225426,0.0091361850928282,0.0047490001116913,0.0103255034364306,0.0109469251588188,0.0070859460515267,0.0090398132337008,0.0093043741315794,0.0176270485166425,0.006626855142297,0.0063213334207317,0.0112440385194215,0.0044372547551677,0.0095651073807328,0.006869399531737,0.0055689693904208,0.0097968728326803,0.0039012240202072,0.0106335024142321,0.0082101639306786,0.0026341735466973,0.0116793862527768,0.0105956748785149,0.0105937606407401,0.0036487243060519,0.0090722805137655,0.0050311028653732,0.0087138319997956,0.0039183919565511,0.0098548687359195,0.0042506113652056,0.0163602796444785,0.0134418757993404,0.0082661310736565,0.0119191935513722,0.0070282643303742,0.0093287871631177,0.0067546457095375,0.0056019350671639,0.0182473469477885,0.0061266308533652,0.0077887057778642,0.004039120137194,0.0144330944791626,0.0024734714067319,0.0060152097192868,0.0045222770652857,0.0047683475999857,0.0073440601496493,0.010291269601653,0.0036117235790481,0.0077125334421538,0.012061163347204,0.0117844305920363,0.0032484818214366,0.0181754118320818,0.0039660344393313,0.007240114136021,0.0048987066017932,0.0098827362202048,0.0052620169204413,0.0100595716695358,0.002678606175968,0.0035784612204947,0.0089398926557457,0.0039454761995403,0.0129578010897304,0.0025606777483165,0.007395494478102,0.0092289211315868,0.012633473244085,0.0113239789599485,0.0039923786924625,0.0064964825423612,0.0055644772044658,0.0173679653648317,0.0118006628151745,0.0052338951333779,0.0012810482636308,0.0038319171575776,0.0079281129583005,0.0072955383849961,0.0043277648427353,0.0098732572315367,0.0096380011724346,0.0069960030887067,0.0092733204404593,0.0034370299143088,0.0035937713009292,0.0047285206210553,0.0058894993067088,0.0071716581976013,0.0015061089526272,0.0051578498490909,0.0017053517370572,0.0127734980381231,0.0095393032528934,0.0036398830427622,0.0049339090760539,0.012917688326232,0.0019477678574464,0.0064543142768449,0.0024789487903594,0.0037462682888966,0.0032241398704385,0.0029227803093237,0.0056892618181413,0.0135172563077249,0.0047559704611753,0.0042213037644866,0.0059563107011953,0.0066859835571739,0.0047060784655243,0.0084171852968819,0.0032955276115724,0.0040612452287303,0.0033003581436186,26.885279160300044,0.02108345119333453
