,year,total_works,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,ENI,KL
13,1999.0,10,0.1339048423852962,0.0082420754367298,0.0274612483762379,0.0068228535689534,0.0168057143358289,0.0216962225326876,0.0321243208304913,0.0245536389689073,0.0288635855069706,0.0392428952851136,0.0095572921491709,0.0119397624379321,0.0160704589796296,0.0902640385350225,0.0331827840918518,0.0108086844615176,0.0296059765837693,0.0302835172301577,0.0048008827970998,0.0092652874136557,0.0214792330187826,0.0016028774149172,0.0287502098346033,0.0320904434963026,0.012020049136057,0.0030916980014444,0.0240772289548848,0.0073790863673087,0.0097880712572137,0.0439204872553911,0.0487259395929421,0.0219852979163969,0.0107628921989923,0.0167075824000799,0.055692304473784,0.0079559795284895,0.0042838581755936,0.0043581353843791,0.0156205508665835,0.0204742408211734,0.0028105394731705,0.0209272125244821,10.320175613818149,0.16506195449827243
14,2000.0,13,0.1530613180520959,0.008154754304019,0.0438888114813585,0.0169155548645454,0.0174728237452954,0.0190927490599539,0.0361963652171149,0.042967929799698,0.0274257614376221,0.0358932536314477,0.0104164600791575,0.0069597797035045,0.0126448849205459,0.0593473961075433,0.034832035062629,0.0083258347632658,0.0391083668998627,0.0183639567993764,0.0142976226385492,0.0085441028826857,0.0376031206602345,0.0036651607439364,0.0238062107952802,0.0367386582537217,0.0176266925173557,0.0073624648613761,0.0195521986923031,0.0061582560535885,0.0130377513900536,0.0434597343973606,0.0138406372718158,0.0228586689268396,0.0091909807710691,0.0100479339213199,0.0458181195026295,0.0044310107032412,0.0094406571167674,0.0193252622180825,0.0243060729705213,0.0042133433081715,0.0031318587256427,0.0104754447484141,10.398403321742443,0.09825743212806347
15,2001.0,15,0.1393764155697461,0.006820117110657,0.028053624022552,0.0195270766073999,0.0186912605191361,0.0152113772504371,0.0540240782147017,0.0282301916587323,0.0240355499288337,0.0370564116747765,0.0081282363247854,0.0050588676717273,0.0139988476399781,0.0747812435361381,0.0356382213635276,0.0146509861725534,0.0364030274240898,0.0238384131010376,0.017604267073476,0.0110708713106277,0.0208284283869611,0.0044136935544263,0.0330214392310307,0.021025276123929,0.0218752249970419,0.0122572086181685,0.0303912665939724,0.0071438584746417,0.0170656379144648,0.0410333197651932,0.0142890549465071,0.013865034478765,0.0064138226688444,0.012097002260071,0.0544197595439955,0.0046804388222292,0.0084361678147411,0.0174588914573094,0.0144504455846274,0.0045984544554747,0.0149153414758904,0.0131211486567979,10.619332776887054,0.05062182495102134
16,2002.0,14,0.1146379339210575,0.0172940069053228,0.0395259107284846,0.0216012001442294,0.0186188359072375,0.0134614986284454,0.0469920810408185,0.0369782582427053,0.0317308665516513,0.0255573556923724,0.0135267630606414,0.0071511625766052,0.0126848326508289,0.0712101696992717,0.0471928397303225,0.0086115967627511,0.0375016698834613,0.0190141307896962,0.0236836176218498,0.0078343866203943,0.0251051353911723,0.0166787192396409,0.0336218790118178,0.022070829968714,0.0296936130077984,0.0097942936516024,0.0297641961004422,0.0087060503486046,0.0191262133566665,0.0416052894711591,0.0097789612895154,0.0195590140111729,0.0053145214907044,0.0085381978921724,0.0511813593459724,0.0050532075990144,0.0079754718514981,0.0173801619254303,0.0100505633963774,0.0037075048630688,0.0028312864644101,0.0076544131648943,10.847364280436611,0.04665430380994755
17,2003.0,16,0.1182852605472684,0.0112238108948835,0.0237730459766052,0.0166203403514829,0.0153834292050279,0.0205591507309896,0.0477982278304183,0.0237989619154179,0.0262866300206316,0.0383498376939314,0.0046395282545127,0.008077753309903,0.0158997866767944,0.0922355997734288,0.0370934732198685,0.0106472568344377,0.0375605796189415,0.019535313086319,0.0081182585022703,0.0120735774590868,0.0230808632517019,0.0032723106236473,0.0296561286530321,0.0291039628720874,0.0173244276534605,0.00602672763132,0.0279002834720516,0.0053305978755814,0.0157380622028851,0.0469880496451169,0.0198975519008409,0.0243438641878252,0.0106638251046273,0.0097775303092465,0.0685693627421005,0.0057646207171301,0.0032231535514208,0.015886988459448,0.0140960701696966,0.0048366150022555,0.0128818481352045,0.0176773339370972,10.523599170071465,0.07111164369367319
18,2004.0,15,0.1460609773537743,0.0158000117756484,0.0229064031252582,0.0176946667465987,0.018477279504679,0.0155285205288407,0.0502992554742486,0.0316216643540191,0.0343819213950554,0.0339243115366046,0.0142955770548155,0.0098003689404846,0.0117765001605378,0.0698979526957215,0.0425942022256319,0.008659893021902,0.035660369573403,0.0202877927432104,0.0150761345425746,0.0068901217396134,0.022383668533268,0.0114331020264928,0.0306271973182899,0.0277695447230741,0.0153370169100507,0.0119701029309217,0.0135439995621759,0.0089909041946899,0.016665993352716,0.0359575508838132,0.015052605437244,0.0218511589194439,0.0072065538570072,0.0085112197604853,0.0585794657090358,0.0073978772555256,0.0043189989082066,0.0216151211882396,0.011718360339101,0.0110078214271893,0.0043388886972667,0.0120889235731376,10.606446509800044,0.04910539458310472
19,2005.0,11,0.1305930335233385,0.0200308993231165,0.0172636449486743,0.0152872428844318,0.0283277678457221,0.0201310464004395,0.0649883449974213,0.0267508719478675,0.0357799298995909,0.0425812701755031,0.0078370466173818,0.0078952130583864,0.0114096065434611,0.0781869690617511,0.0321593485662935,0.0265009331173701,0.0296456658082112,0.0151494411535096,0.0124762110442894,0.0094204391989741,0.0140674787634206,0.0061403902534245,0.0290380792923787,0.0186201139157714,0.0177412299704475,0.0085976266686161,0.0182950197774039,0.0114632285614922,0.0169631882875087,0.0386875320985439,0.0047794428605291,0.0161707509965561,0.0084270018536242,0.0176594453101812,0.0877466776671847,0.0043282192851544,0.0027406458748034,0.0088210833854843,0.007049454800439,0.0046609600580647,0.007556559549082,0.0180309446541518,10.221642839390622,0.060365537660672874
20,2006.0,17,0.1417653791775359,0.0097746474376573,0.0305176963997202,0.0180679688534051,0.0233654078677621,0.0212284099721773,0.0428918621272923,0.0469670437384996,0.0305747779538872,0.043874627866136,0.0125321335468443,0.0066210934957407,0.0146510451315857,0.0740082109855361,0.0403352638503517,0.0131395894498867,0.0366830045515362,0.0144847732521506,0.015473368364333,0.0084068513374012,0.0275479866735718,0.0120642737449748,0.0276180108019464,0.0276463851872623,0.0168726089519961,0.0033675771446619,0.0191552670193455,0.0054622513751337,0.0169565767413341,0.0344603227633009,0.004166654243324,0.0200490444136238,0.0099711694591796,0.0107111417752652,0.0641504173690293,0.0056206016048727,0.0080267506332308,0.0088708186316835,0.009403075596408,0.0047850390140143,0.0029501614180854,0.014780710078313,10.326560341665864,0.05282067441485066
21,2007.0,19,0.1437924161918275,0.0125042132717677,0.0269766172900742,0.0208199493733563,0.0205767224257033,0.0118697626418982,0.0522101690182547,0.0196361917445204,0.0354320855631666,0.0373378634027629,0.0068529734192699,0.0068616661270451,0.0099452380349435,0.068281923508242,0.0431502515339255,0.0124083362413426,0.0365623176790064,0.0194634314823836,0.0184443895401841,0.012529299528502,0.0167377115480235,0.0041381699202875,0.0340399251858814,0.0164501044174882,0.0225559945371873,0.0085071134146167,0.0256600437667521,0.0039640006899461,0.0184822320591026,0.0374589899867402,0.0147635768029316,0.0162092912923562,0.0065571725144888,0.0154642139729785,0.0706862351243875,0.0076923506586373,0.0022579321016084,0.0240788858882399,0.0111136759201519,0.0105883832028202,0.0043336009228632,0.0126045780543308,10.371719372096365,0.0601258462205991
22,2008.0,22,0.1335406134834152,0.0078845099313529,0.0212523272922162,0.0190885435588977,0.0253961625437115,0.0134874613563629,0.0454027298166093,0.0204298987002289,0.032989905517856,0.0440098698788887,0.0112701297109444,0.0070674910922499,0.0103403362136417,0.0751493679213138,0.0444629791276406,0.0202472909001542,0.0313376246807189,0.019122274136593,0.0185879351993814,0.0129919985575438,0.018940431044061,0.0122610910176637,0.0330791158737547,0.0228120388698674,0.0182274192536151,0.0099230517414026,0.0224279335456567,0.0080764513113153,0.0209045581523122,0.0340841388852389,0.0181290715025087,0.0191548549309217,0.005531232941589,0.0194813243016469,0.0637557584529848,0.0089264284205048,0.0027486712044968,0.0200746468033225,0.0082069295487841,0.0025583805947776,0.0030822263278161,0.0135547956560347,10.62296158435429,0.024115624336692374
23,2009.0,24,0.1562894624465337,0.0060343406979022,0.0291448540331054,0.0172396634642942,0.0278802973465686,0.0156355448660013,0.041763823313424,0.0313969260938482,0.0260864982177947,0.0271509445110226,0.0085491640272992,0.0116634731108451,0.0085246943821481,0.0793800661112685,0.0420187625089985,0.0169857526607351,0.0331193099379356,0.018377030115864,0.0243186573981958,0.0149350286396351,0.0198328992265644,0.0045639316670932,0.0348881520448412,0.0144493848776675,0.0230371038479252,0.0080822086884889,0.0220204793469534,0.0072670894120639,0.0212688484043241,0.0376896791326785,0.0070082205045487,0.0197567092119637,0.005809420686394,0.0210782934872153,0.0540467456877982,0.0055933857110965,0.0060514237414142,0.0184887967818236,0.0151831319264434,0.0042688239234447,0.0035569029819893,0.0095640748238445,10.320417054965993,0.03132837220010279
24,2010.0,30,0.1240247344239228,0.0062354215393762,0.0227529692242881,0.0229658509053992,0.0201726734945476,0.0146845487666814,0.0581784326752414,0.0215595937385592,0.0328076676865877,0.0267635464752516,0.0118600594113889,0.0043578781919567,0.0116512787920371,0.0860721442785899,0.0372901532600037,0.0113070266467728,0.0347955602246152,0.0213828059922708,0.0133502240464114,0.0095642346624679,0.017832997136827,0.0044906408349164,0.0299312752827833,0.0224999853051349,0.0208317585998065,0.0117422058880412,0.0284988437654511,0.0068895769764347,0.0209818811577888,0.0417106924763841,0.0147459591224363,0.0164471568579163,0.007531022972981,0.0069180747102825,0.0846057782096659,0.0065180921633987,0.002550265640414,0.0248712571676452,0.0085649617742234,0.0041755111281662,0.0108337243004932,0.0150515340924361,10.333204241987234,0.05398889062137877
25,2011.0,24,0.1635824813587867,0.0079112495632652,0.026485000603578,0.0208917038121812,0.023266928724216,0.013728304992969,0.0452206453114282,0.0412845166767817,0.0307052204124088,0.033206708556357,0.0094891279549332,0.0080573437938697,0.0118384973021337,0.0788366154240019,0.0341635918057973,0.0147409028755521,0.0300229096908958,0.0160212945667824,0.0169605138319962,0.0123745061925256,0.019498839055834,0.0084017870472866,0.0305318945666785,0.0153428077726998,0.0179639728807777,0.0069666377891473,0.0223596310452508,0.0049253231774067,0.015436811158035,0.0334078767823505,0.0057934047068425,0.0178507671271622,0.0073576938628961,0.0265852926383896,0.0672573438478097,0.0039671602582678,0.0065319401439581,0.0131251343003365,0.0107955388863715,0.0076577467049396,0.0048214805670472,0.014632852230049,10.143127439286063,0.05843264434397259
26,2012.0,28,0.1476637071925659,0.0080708178153498,0.0212604082350743,0.0201239738795815,0.0223954336961936,0.015290344792092,0.0514349744011005,0.0330519306796334,0.0337788555179069,0.0341443129332762,0.0096145465719393,0.0111543410479341,0.0129580791919495,0.0806621071704312,0.0363115876810214,0.0145609462451879,0.0263365278674399,0.0216879528008409,0.0142191361199062,0.0118641448298944,0.0164321915106166,0.0041947375624635,0.0259014003770871,0.0147128699527515,0.0141725142098561,0.0089008196406059,0.0123184747054531,0.0058371721822836,0.0219040995515693,0.0290758394418534,0.0246787679856657,0.02214918870166,0.008589246975173,0.0156609631012323,0.0822244468327729,0.0079000958753509,0.0030788666249616,0.0193240388578983,0.0067084083286954,0.0067390704350402,0.0098045205330406,0.0131081379446465,10.289874990952434,0.0404384712210347
27,2013.0,22,0.1624323866932175,0.0053552744570148,0.0253085876809791,0.0256401632743159,0.0205183533026419,0.012695400274483,0.0503554750228963,0.0231523311049189,0.0263277936114838,0.0269741150261133,0.0082655111328284,0.0077132870078949,0.0113281807865598,0.0949947175589098,0.0350934475981183,0.0116140276090868,0.0319255471644365,0.0180014775023697,0.0120598647123377,0.0133453922981155,0.0149850340066465,0.0115534326670075,0.0303893295058927,0.0134913558348185,0.0173571755271765,0.0122815048824678,0.0207559370708416,0.0036048160968508,0.0209534898126181,0.0310186277926556,0.0094451505248434,0.0196764521999621,0.005987164104392,0.0115576210476967,0.0855318713833841,0.0056103478809672,0.0048306931643227,0.0206626455186715,0.0128055002935451,0.008143727739799,0.0041193312546545,0.0121374578720604,9.868526242044046,0.030897960631526368
28,2014.0,24,0.1451359612810379,0.0106564663347797,0.0225987257921922,0.0129598254924273,0.0210454655775383,0.0211995291543751,0.042252143243189,0.0357329571730903,0.0347308964931574,0.0408510644345434,0.0080090431766705,0.0104121970594068,0.0133650440457327,0.0884530211694897,0.0307645527639019,0.0140318396231795,0.0285796483819673,0.0210289126344531,0.0087247915647807,0.0142352749986931,0.016743661264838,0.0022793754662973,0.0284300784400052,0.0228049407848468,0.0146154898259202,0.0053578336364195,0.0236371263880535,0.0052397046914528,0.014885399776665,0.0362679208474375,0.0118007037107996,0.0242613281467385,0.009687514404024,0.0155307894214958,0.0742681514675474,0.0058822026548298,0.0055638616048301,0.0122874486761377,0.0124930420841857,0.005205810303048,0.010068113015672,0.0179221429941456,10.275091757860396,0.04262251528290643
29,2015.0,18,0.1747972940696701,0.0044561207460361,0.0156282897946988,0.0241697902939518,0.024090091440896,0.0109469777057357,0.0508778714391033,0.0311690586212727,0.0332608151780881,0.0265681295483538,0.0149694800591416,0.0081732394133516,0.0114818351407354,0.0901860406242869,0.0385278021677229,0.0119883959804576,0.0266966451257224,0.0203146942593271,0.0139673099199541,0.0119016681898414,0.0136884060078276,0.008810949556237,0.0270349093169678,0.0082698840821429,0.0123821644163419,0.0114493083065021,0.012981138942268,0.002891465739374,0.0220642706753037,0.0216556554710532,0.0133991513141665,0.0178861748578415,0.0063601301800762,0.0164426824875632,0.0975821544144853,0.0067476358752849,0.0024353973706566,0.0237844124231754,0.0063906726011404,0.0039382136191619,0.0048310653388977,0.0148026072851813,9.509409960546531,0.0604347602064493
30,2016.0,23,0.1663178040590979,0.0116347734840857,0.0219615609276414,0.0134330498235078,0.0213703534959795,0.0170596731770492,0.0353805234877291,0.0476875528042815,0.0285102247404223,0.0383992782708352,0.0109627510196917,0.0124954454236848,0.0137910045359936,0.0796070187112278,0.0364031026815074,0.0121569484952662,0.0269713239924606,0.0177839883762264,0.0134601185167767,0.0138356237413018,0.017541767880967,0.0039433340411426,0.0261987130202412,0.0158722880618684,0.0112963272632758,0.0066398984983247,0.0101171886377889,0.0046341826053169,0.0197416803139548,0.0266374446608311,0.024455579510367,0.0292291962450329,0.0112945673039966,0.0190114563463108,0.0732990786977949,0.0076884489199544,0.003613441128771,0.0150814016588574,0.0091573981498073,0.0094005719903959,0.0036861311603124,0.0122377841399176,10.098285754502022,0.04682720678854971
31,2017.0,21,0.1674318487625849,0.0094061180919184,0.0268773683767653,0.0119930228263416,0.0164151468860388,0.0160391923590786,0.0467350580285715,0.0307493880268058,0.0245302341485151,0.0281898524015219,0.0081500359288859,0.0087986280438688,0.0138999827333356,0.0989708254822556,0.0344362067405378,0.0088637749173416,0.0297548493074553,0.0186367673057969,0.0137194109225193,0.0154664858878667,0.0148255917808139,0.0029108191159457,0.030743739839622,0.0134774760635965,0.0209182613599733,0.0062754866829928,0.0329214724931586,0.0035715564318243,0.014884227442169,0.0337936855846975,0.0137621965941355,0.0186058536274006,0.0068419307926142,0.0127121344332465,0.0808065650352284,0.0058051885086324,0.0086993959454009,0.0097616527929538,0.0194506767733551,0.0050551202714204,0.0033482896999577,0.0117644815528516,9.727223483783625,0.05133875292222705
32,2018.0,10,0.155379893964671,0.0059405380573837,0.0195789003751716,0.0239484900681088,0.01710041924045,0.0141751556626201,0.0410117104380218,0.0304309035873639,0.0373503792817371,0.0182049976001976,0.0384023056778414,0.0078573749769759,0.0132842868226701,0.0963707136136662,0.0374708409726337,0.0089355826886587,0.0323179079978445,0.0208395933034073,0.0103461406919854,0.0115737446599237,0.0248593833412447,0.0065693415873486,0.0237062168372145,0.0102019423018188,0.0112935822728822,0.0060289375245714,0.0148634516211759,0.0035180204000342,0.0247194819795694,0.0254762206054327,0.0120407987390158,0.0202421832766701,0.0094119857575459,0.0125214422643397,0.0884401615489383,0.0068611875639988,0.0030818035029476,0.0272237491698735,0.0078093148489866,0.0038876517943462,0.0057599089641502,0.0109633544165584,9.80981296574579,0.08089604457478732
33,2019.0,15,0.1626919426711119,0.0111080538513439,0.0274106418199606,0.0139371028971733,0.0186249428199665,0.0165754381187779,0.0481358602288027,0.0277439876013288,0.0238915844433425,0.0298771412092695,0.0114454547685396,0.005493101302961,0.011158603707678,0.1060259737183478,0.0351588616922642,0.0168942476845838,0.0326766795523501,0.0127407133309364,0.0086253527035252,0.0115063921334763,0.0150147866761369,0.0044653261917872,0.0293149473922948,0.0114251886933107,0.0169709611232428,0.0083665090486108,0.0181364377525816,0.0077422959198592,0.0172693551268231,0.0368483660290607,0.0102482097804444,0.0192095871773719,0.0073708184029968,0.018180624512464,0.0880339281267354,0.005180640609996,0.005561323407547,0.0111159776087937,0.012887722946446,0.0087910695365387,0.0057498092573206,0.0103940384238942,9.709652049124008,0.05475050157502059
