,year,total_works,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,ENI,KL
42,1983.0,84,0.2020531303334919,0.1063301155574227,0.3884617939773848,0.1094399111916383,0.0765422331241511,0.0727067687578975,0.0444660470580132,3.2413427280183438,0.020647963462797493
43,1984.0,76,0.2044193515425242,0.1080031840435274,0.4043815054996459,0.1249394699964078,0.0819035019392323,0.0553134491116236,0.0210395378670383,3.1106008910848972,0.011533154210163907
44,1985.0,83,0.2066077607301981,0.1006491662795996,0.3985420440882615,0.1174226195657857,0.0952154133797314,0.0674244157866091,0.014138580169814,3.1188437575699193,0.004088024934925655
45,1986.0,76,0.2026081204981746,0.0841830336486948,0.4233915972289512,0.1254036365724082,0.0874152490342839,0.0572839729170135,0.0197143901004731,3.053169397160511,0.004600990484692942
46,1987.0,98,0.2174183400128202,0.1014137001903346,0.4228625025162456,0.1112945671458829,0.0791227772906859,0.0463671597193066,0.0215209531247235,3.0270273098566647,0.00460840243624246
47,1988.0,75,0.2089056291662927,0.0976789580344194,0.4324047222115317,0.0957965813074241,0.0710871060622748,0.0564526784692359,0.0376743247488209,3.0637118349217998,0.00786837168682335
48,1989.0,90,0.2300423470095856,0.0735502356819804,0.4381310391169226,0.0989567693839127,0.0803073557936432,0.0534512335036726,0.0255610195102825,2.975765345616238,0.007238309076360668
49,1990.0,93,0.2298557985549489,0.1207984716083114,0.4111014318319282,0.0976823118706706,0.0818871485217193,0.0332688105128425,0.0254060270995786,3.0259165060543185,0.01797025497986093
50,1991.0,101,0.2331344965385107,0.1118864914017617,0.4243002649178264,0.1011684350870976,0.076147383388501,0.028943251254242,0.0244196774120598,2.9676894312413586,0.0011512227833560232
51,1992.0,98,0.2365249688409443,0.083926417305255,0.4361509446716319,0.0999735944045123,0.0728956302317972,0.0500395147854225,0.0204889297604363,2.9516010615355066,0.010727546078493043
52,1993.0,123,0.2250849090504627,0.1050492357694012,0.423551514088866,0.1028226548615414,0.0762636685536199,0.0337888850860513,0.033439132590057,3.0198877136397515,0.009453465675771528
53,1994.0,127,0.2161543241300912,0.0684424785433089,0.420940899940207,0.1168583972079892,0.0974644004833108,0.0593193213265337,0.0208201783685586,3.041621601009127,0.02170361737534074
54,1995.0,134,0.2272823742079885,0.0935739612657889,0.4389794875338215,0.1011029380497608,0.0851232767018237,0.0331517962807584,0.0207861659600576,2.937681070504324,0.013605813749543484
55,1996.0,154,0.2194328796873925,0.077806844371743,0.4232860928894909,0.1174513945549933,0.0928543011481809,0.0485989808145043,0.0205695065336945,3.019897231403799,0.00657106663712894
56,1997.0,158,0.2249353234626276,0.0795792151658124,0.4320725915434432,0.1027384001558777,0.0932948293251225,0.0469336221066901,0.0204460182404258,2.9850861292206834,0.0011719317954727712
57,1998.0,172,0.2181546652710375,0.0986749790258865,0.4100731212807201,0.1079140717667099,0.094392415933527,0.0456498448376387,0.0251409018844799,3.0796981141079356,0.0034544856602520537
58,1999.0,205,0.2196697090727545,0.097262874344776,0.409987698664776,0.1151764872957082,0.0924820053112872,0.0470731219217221,0.0183481033889756,3.055637322961107,0.0013096026413833292
59,2000.0,173,0.2239038995258053,0.0926126278002271,0.4356690133958824,0.1002813748201748,0.0820446087966501,0.0431229815002726,0.0223654941609875,2.9767921875691616,0.003143029933828599
60,2001.0,197,0.2310544954159768,0.0748523557909487,0.4344969870435207,0.1093421694374249,0.0894279428762588,0.0414495906345703,0.0193764588012992,2.9505989010085663,0.0029005684572448805
61,2002.0,204,0.2353025234616417,0.0872493252339029,0.4205540825818055,0.1059864771985779,0.0900513342755364,0.0409232255287565,0.0199330317197787,2.9918502071454394,0.0013046134645614015
62,2003.0,215,0.234826580751477,0.0956330311758537,0.420981977103556,0.1033516381952728,0.0847379231833007,0.0374138737904673,0.0230549758000719,2.994880260106578,0.0009717356475267679
63,2004.0,224,0.2335982765738306,0.0915328308487273,0.4312421748607343,0.1018951440478156,0.0840598010331214,0.0399196898203703,0.0177520828154,2.9531600545666694,0.0009744347640227597
64,2005.0,271,0.2330613620529724,0.0761856752351507,0.4360884385968624,0.1060818443383503,0.089836693109901,0.0402633180328384,0.0184826686339246,2.9385189849257385,0.0016882543210274509
65,2006.0,276,0.2239732975976391,0.0896620632715424,0.4193785010891951,0.1057097636849719,0.0931582166264615,0.0489511756478291,0.0191669820823603,3.027041339160479,0.002581287040016395
66,2007.0,286,0.2307690722682232,0.0842524413829489,0.426878585527482,0.1068694289254631,0.087158620352497,0.042319414665213,0.0217524368781724,2.9875297650344708,0.0011771686069301356
67,2008.0,275,0.2219270477763774,0.0720124225245744,0.4419846941321425,0.1075501228001228,0.0855861389919237,0.0470360458340593,0.0239035279407993,2.964230147318167,0.0017444104701536995
68,2009.0,307,0.2414825710354712,0.0783935808767997,0.4368421418033251,0.1034774518865547,0.0791519709605286,0.034279940369815,0.0263723430675054,2.9312365323445735,0.003503181957934543
69,2010.0,295,0.245417202647603,0.0674760731385216,0.4513923546032406,0.0953671370362037,0.0731477422228249,0.0314921161764088,0.035707374175197,2.8859148861779476,0.003232285037977638
70,2011.0,363,0.2330811583244758,0.0758105914979979,0.4544375343600094,0.0957697488416434,0.0709800735331975,0.0314828886725249,0.0384380047701506,2.9079052498111104,0.0009555111849745804
71,2012.0,320,0.2303785295341714,0.0683348289558468,0.4511525006808486,0.0977478907199013,0.0701427551422483,0.0397094689254168,0.0425340260415663,2.9419153653474264,0.0016368976947272402
72,2013.0,343,0.2330077102072545,0.0689691712036939,0.4500008627105334,0.1048852649508264,0.0698174385967443,0.032134565102772,0.0411849872281753,2.922831235140021,0.0010695742740457945
73,2014.0,327,0.231496405959465,0.0611001636491559,0.4489581291996166,0.105500946176375,0.0722817474032004,0.0402126083508306,0.0404499992613563,2.938745245262778,0.0014641015948745604
74,2015.0,354,0.2248516415391937,0.05760160175435,0.460998656253111,0.1072394627138876,0.0678753708794903,0.0306590646445525,0.050774202215415,2.9021564636815484,0.0029649066889144097
75,2016.0,321,0.2203414031950071,0.0583137241265209,0.4535750302334698,0.1047942468345012,0.0748411477568768,0.0452220634086168,0.0429123844450074,2.954955883369942,0.0041395274364231585
76,2017.0,355,0.2113897373878112,0.0644428488755312,0.4561478194340203,0.1074819961093443,0.0653104319788027,0.0446974534067505,0.0505297128077394,2.971003487133279,0.001813908753946652
77,2018.0,328,0.2143577269182525,0.063830146209926,0.4531976494165668,0.1039407406302662,0.0663787857772386,0.0463059943775247,0.0519889566702247,2.9809835440003254,0.00015037495422361115
78,2019.0,317,0.2145842117793238,0.0623142597290053,0.4674456907240841,0.1051584074531404,0.0641266961613042,0.0360473703297482,0.0503233638233936,2.9117830958495228,0.0015436539944137164
79,2020.0,317,0.2076462767055566,0.0915023547883435,0.4582814375322759,0.0984155238334318,0.062189027569498,0.039593412467798,0.0423719671030957,2.959845438095059,0.007252234039613941
80,2021.0,274,0.1953676161145209,0.1000761046347709,0.4344257419270703,0.1235524744849183,0.0669446248540069,0.0477441225164736,0.0318893154682387,3.04414892185302,0.00674250296804527
