i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26
264,loisandclark,0.006420545746388443,0.18940609951845908,0.04654895666131621,0.15730337078651685,0.048154093097913325,0.11235955056179775,0.03210272873194221,0.04012841091492777,0.014446227929373997,0.0032102728731942215,0.05457463884430177,0.04173354735152488,0.048154093097913325,0.02247191011235955,0.04333868378812199,0.004815409309791332,0.02086677367576244,0.0032102728731942215,0.0032102728731942215,0.03531300160513644,0.04333868378812199,0.004815409309791332,0.004815409309791332,0.016051364365971106,0.0016051364365971107,0.0016051364365971107
265,jimmytwoshoes,0.014018691588785047,0.21651090342679127,0.10903426791277258,0.17757009345794392,0.017133956386292833,0.059190031152647975,0.018691588785046728,0.021806853582554516,0.020249221183800622,0.014018691588785047,0.06853582554517133,0.028037383177570093,0.08878504672897196,0.003115264797507788,0.024922118380062305,0.004672897196261682,0.018691588785046728,0.003115264797507788,0.001557632398753894,0.03426791277258567,0.017133956386292833,0.024922118380062305,0.003115264797507788,0.009345794392523364,0.001557632398753894,0.0
266,eureka,0.004777070063694267,0.18630573248407642,0.050955414012738856,0.18312101910828024,0.03343949044585987,0.11305732484076433,0.03980891719745223,0.03821656050955414,0.020700636942675158,0.007961783439490446,0.04617834394904458,0.025477707006369428,0.04617834394904458,0.014331210191082803,0.052547770700636945,0.007961783439490446,0.01751592356687898,0.0,0.007961783439490446,0.04936305732484077,0.027070063694267517,0.0015923566878980893,0.0015923566878980893,0.022292993630573247,0.0015923566878980893,0.0
267,magicalgirllyricalnanohastrikers,0.003278688524590164,0.13934426229508196,0.022950819672131147,0.14590163934426228,0.03442622950819672,0.13278688524590163,0.013114754098360656,0.02622950819672131,0.004918032786885246,0.004918032786885246,0.09016393442622951,0.03934426229508197,0.047540983606557376,0.01639344262295082,0.05573770491803279,0.04918032786885246,0.013114754098360656,0.004918032786885246,0.004918032786885246,0.07540983606557378,0.060655737704918035,0.001639344262295082,0.00819672131147541,0.003278688524590164,0.0,0.001639344262295082
268,thecolbertreport,0.00819672131147541,0.23934426229508196,0.10163934426229508,0.21639344262295082,0.021311475409836064,0.07049180327868852,0.009836065573770493,0.03934426229508197,0.036065573770491806,0.001639344262295082,0.047540983606557376,0.022950819672131147,0.04590163934426229,0.009836065573770493,0.021311475409836064,0.009836065573770493,0.009836065573770493,0.001639344262295082,0.006557377049180328,0.018032786885245903,0.014754098360655738,0.009836065573770493,0.006557377049180328,0.02622950819672131,0.001639344262295082,0.003278688524590164
269,mobilesuitgundamseed,0.008389261744966443,0.09899328859060402,0.016778523489932886,0.1593959731543624,0.03691275167785235,0.16946308724832215,0.008389261744966443,0.026845637583892617,0.0050335570469798654,0.013422818791946308,0.07214765100671142,0.040268456375838924,0.04865771812080537,0.016778523489932886,0.09060402684563758,0.03691275167785235,0.010067114093959731,0.0016778523489932886,0.0,0.050335570469798654,0.06040268456375839,0.003355704697986577,0.013422818791946308,0.003355704697986577,0.003355704697986577,0.0050335570469798654
270,thesuitelifeofzackandcody,0.015228426395939087,0.24873096446700507,0.08967851099830795,0.22165820642978004,0.021996615905245348,0.05245346869712352,0.02030456852791878,0.06091370558375635,0.028764805414551606,0.008460236886632826,0.08798646362098139,0.02707275803722504,0.043993231810490696,0.001692047377326565,0.008460236886632826,0.0,0.005076142131979695,0.001692047377326565,0.005076142131979695,0.011844331641285956,0.005076142131979695,0.00338409475465313,0.01015228426395939,0.018612521150592216,0.001692047377326565,0.0
271,theowlhouse,0.00482315112540193,0.18971061093247588,0.04501607717041801,0.1752411575562701,0.03215434083601286,0.08520900321543408,0.022508038585209004,0.04501607717041801,0.014469453376205787,0.012861736334405145,0.08842443729903537,0.04180064308681672,0.05627009646302251,0.008038585209003215,0.022508038585209004,0.008038585209003215,0.012861736334405145,0.006430868167202572,0.0,0.07556270096463022,0.03054662379421222,0.00964630225080386,0.008038585209003215,0.003215434083601286,0.001607717041800643,0.0
272,victorious,0.005050505050505051,0.2222222222222222,0.09595959595959595,0.2474747474747475,0.03198653198653199,0.05723905723905724,0.008417508417508417,0.045454545454545456,0.03198653198653199,0.003367003367003367,0.09932659932659933,0.04208754208754209,0.04208754208754209,0.005050505050505051,0.005050505050505051,0.003367003367003367,0.0,0.0,0.003367003367003367,0.0016835016835016834,0.018518518518518517,0.0,0.003367003367003367,0.02356902356902357,0.003367003367003367,0.0
273,dgrayman,0.001694915254237288,0.13050847457627118,0.025423728813559324,0.1711864406779661,0.06271186440677966,0.1271186440677966,0.00847457627118644,0.030508474576271188,0.003389830508474576,0.013559322033898305,0.1,0.05254237288135593,0.04745762711864407,0.01864406779661017,0.015254237288135594,0.023728813559322035,0.013559322033898305,0.006779661016949152,0.001694915254237288,0.07457627118644068,0.05084745762711865,0.001694915254237288,0.011864406779661017,0.0,0.005084745762711864,0.001694915254237288
274,regularshow,0.01732283464566929,0.2346456692913386,0.11023622047244094,0.14488188976377953,0.026771653543307086,0.06929133858267716,0.01732283464566929,0.026771653543307086,0.03937007874015748,0.012598425196850394,0.07244094488188976,0.023622047244094488,0.06929133858267716,0.004724409448818898,0.03307086614173228,0.0031496062992125984,0.009448818897637795,0.0015748031496062992,0.0,0.04094488188976378,0.012598425196850394,0.01732283464566929,0.0015748031496062992,0.011023622047244094,0.0,0.0
275,elementary,0.005016722408026756,0.22240802675585283,0.013377926421404682,0.22408026755852842,0.03678929765886288,0.09364548494983277,0.06856187290969899,0.04180602006688963,0.023411371237458192,0.0016722408026755853,0.038461538461538464,0.046822742474916385,0.028428093645484948,0.038461538461538464,0.011705685618729096,0.0033444816053511705,0.005016722408026756,0.0,0.008361204013377926,0.013377926421404682,0.0451505016722408,0.0,0.0,0.028428093645484948,0.0,0.0016722408026755853
276,redwall,0.01174496644295302,0.17281879194630873,0.03859060402684564,0.20302013422818793,0.031879194630872486,0.15268456375838926,0.010067114093959731,0.010067114093959731,0.006711409395973154,0.010067114093959731,0.040268456375838924,0.053691275167785234,0.05536912751677853,0.028523489932885907,0.018456375838926176,0.03355704697986577,0.0016778523489932886,0.0,0.0,0.03355704697986577,0.05704697986577181,0.018456375838926176,0.003355704697986577,0.0050335570469798654,0.0,0.003355704697986577
277,pinkyandthebrain,0.016891891891891893,0.2179054054054054,0.1097972972972973,0.19087837837837837,0.018581081081081082,0.06925675675675676,0.016891891891891893,0.016891891891891893,0.02702702702702703,0.018581081081081082,0.04391891891891892,0.03885135135135135,0.07094594594594594,0.005067567567567568,0.037162162162162164,0.0016891891891891893,0.02195945945945946,0.0,0.0,0.02364864864864865,0.011824324324324325,0.02195945945945946,0.0033783783783783786,0.013513513513513514,0.0033783783783783786,0.0
278,boruto,0.0,0.15905245346869712,0.025380710659898477,0.20135363790186125,0.032148900169204735,0.1218274111675127,0.00676818950930626,0.028764805414551606,0.00338409475465313,0.011844331641285956,0.10490693739424704,0.05583756345177665,0.04060913705583756,0.00338409475465313,0.028764805414551606,0.011844331641285956,0.01353637901861252,0.008460236886632826,0.001692047377326565,0.07106598984771574,0.038917089678511,0.00338409475465313,0.01692047377326565,0.00338409475465313,0.00338409475465313,0.00338409475465313
279,spartacusbloodandsand,0.006956521739130435,0.17565217391304347,0.010434782608695653,0.20869565217391303,0.057391304347826085,0.16521739130434782,0.02434782608695652,0.03826086956521739,0.006956521739130435,0.0034782608695652175,0.059130434782608696,0.05391304347826087,0.019130434782608695,0.02782608695652174,0.0034782608695652175,0.02782608695652174,0.0052173913043478265,0.0017391304347826088,0.01217391304347826,0.010434782608695653,0.06260869565217392,0.0034782608695652175,0.0,0.008695652173913044,0.0034782608695652175,0.0034782608695652175
280,azumangadaioh,0.010526315789473684,0.20526315789473684,0.08596491228070176,0.20701754385964913,0.02456140350877193,0.056140350877192984,0.014035087719298246,0.03859649122807018,0.01929824561403509,0.012280701754385965,0.12456140350877193,0.03333333333333333,0.06140350877192982,0.005263157894736842,0.007017543859649123,0.0035087719298245615,0.007017543859649123,0.0035087719298245615,0.0,0.02982456140350877,0.007017543859649123,0.007017543859649123,0.02631578947368421,0.010526315789473684,0.0,0.0
281,downtonabbey,0.0017605633802816902,0.20774647887323944,0.04401408450704225,0.2112676056338028,0.06866197183098592,0.09859154929577464,0.03345070422535211,0.06690140845070422,0.014084507042253521,0.0017605633802816902,0.09330985915492958,0.035211267605633804,0.014084507042253521,0.022887323943661973,0.0035211267605633804,0.0017605633802816902,0.0017605633802816902,0.0035211267605633804,0.01584507042253521,0.0035211267605633804,0.02464788732394366,0.0,0.0035211267605633804,0.02464788732394366,0.0035211267605633804,0.0
282,lawandordercriminalintent,0.006745362563237774,0.20404721753794267,0.03372681281618887,0.209106239460371,0.06408094435075885,0.09780775716694773,0.06239460370994941,0.05902192242833052,0.03372681281618887,0.003372681281618887,0.03204047217537943,0.03204047217537943,0.021922428330522766,0.04215851602023609,0.003372681281618887,0.00505902192242833,0.006745362563237774,0.0,0.01854974704890388,0.003372681281618887,0.02866779089376054,0.0016863406408094434,0.003372681281618887,0.026981450252951095,0.0,0.0
283,modernfamily,0.0125,0.23392857142857143,0.09821428571428571,0.22678571428571428,0.03214285714285714,0.05178571428571429,0.01607142857142857,0.06964285714285715,0.04107142857142857,0.005357142857142857,0.09821428571428571,0.02857142857142857,0.019642857142857142,0.005357142857142857,0.007142857142857143,0.0,0.0035714285714285713,0.0,0.007142857142857143,0.008928571428571428,0.0017857142857142857,0.0035714285714285713,0.0035714285714285713,0.025,0.0,0.0
284,kamenriderdouble,0.004918032786885246,0.12950819672131147,0.03442622950819672,0.20655737704918034,0.02622950819672131,0.12622950819672132,0.02459016393442623,0.01639344262295082,0.006557377049180328,0.013114754098360656,0.060655737704918035,0.05081967213114754,0.05081967213114754,0.009836065573770493,0.02622950819672131,0.03278688524590164,0.018032786885245903,0.001639344262295082,0.001639344262295082,0.08688524590163935,0.04262295081967213,0.006557377049180328,0.011475409836065573,0.009836065573770493,0.001639344262295082,0.0
285,greysanatomy,0.005190311418685121,0.21107266435986158,0.029411764705882353,0.21972318339100347,0.058823529411764705,0.10899653979238755,0.04152249134948097,0.0726643598615917,0.01384083044982699,0.0,0.06055363321799308,0.020761245674740483,0.02768166089965398,0.02768166089965398,0.0,0.005190311418685121,0.005190311418685121,0.0,0.02422145328719723,0.012110726643598616,0.02249134948096886,0.0,0.0017301038062283738,0.029411764705882353,0.0017301038062283738,0.0
286,boymeetsworld,0.005366726296958855,0.22540250447227192,0.08944543828264759,0.23613595706618962,0.0518783542039356,0.06082289803220036,0.016100178890876567,0.07871198568872988,0.028622540250447227,0.0,0.08228980322003578,0.025044722719141325,0.03577817531305903,0.0017889087656529517,0.0017889087656529517,0.0,0.005366726296958855,0.0,0.014311270125223614,0.0,0.0035778175313059034,0.0035778175313059034,0.0,0.03220035778175313,0.0017889087656529517,0.0
287,startrekpicard,0.015050167224080268,0.1605351170568562,0.028428093645484948,0.15217391304347827,0.04180602006688963,0.1488294314381271,0.023411371237458192,0.026755852842809364,0.006688963210702341,0.006688963210702341,0.051839464882943144,0.038461538461538464,0.048494983277591976,0.03177257525083612,0.06521739130434782,0.01839464882943144,0.010033444816053512,0.0016722408026755853,0.0016722408026755853,0.05016722408026756,0.046822742474916385,0.005016722408026756,0.0,0.015050167224080268,0.005016722408026756,0.0
288,thegoodplace,0.010273972602739725,0.2071917808219178,0.0702054794520548,0.2191780821917808,0.0410958904109589,0.07705479452054795,0.023972602739726026,0.04280821917808219,0.0273972602739726,0.00684931506849315,0.06164383561643835,0.03424657534246575,0.039383561643835614,0.003424657534246575,0.039383561643835614,0.0017123287671232876,0.00684931506849315,0.0017123287671232876,0.005136986301369863,0.03767123287671233,0.018835616438356163,0.0017123287671232876,0.003424657534246575,0.015410958904109588,0.0017123287671232876,0.0017123287671232876
289,kamenridergaim,0.005309734513274336,0.13628318584070798,0.024778761061946902,0.215929203539823,0.024778761061946902,0.12920353982300886,0.007079646017699115,0.007079646017699115,0.010619469026548672,0.01592920353982301,0.049557522123893805,0.05486725663716814,0.05132743362831858,0.01592920353982301,0.03008849557522124,0.04070796460176991,0.017699115044247787,0.0035398230088495575,0.0,0.08141592920353982,0.061946902654867256,0.005309734513274336,0.0035398230088495575,0.005309734513274336,0.0,0.0017699115044247787
290,myhime,0.0033333333333333335,0.14,0.023333333333333334,0.175,0.056666666666666664,0.11833333333333333,0.013333333333333334,0.02666666666666667,0.0016666666666666668,0.015,0.11666666666666667,0.05333333333333334,0.056666666666666664,0.01,0.015,0.025,0.006666666666666667,0.005,0.0016666666666666668,0.06333333333333334,0.04833333333333333,0.0016666666666666668,0.013333333333333334,0.0,0.006666666666666667,0.0033333333333333335
291,robotech,0.020338983050847456,0.13898305084745763,0.02711864406779661,0.17627118644067796,0.03559322033898305,0.14576271186440679,0.013559322033898305,0.013559322033898305,0.003389830508474576,0.015254237288135594,0.0423728813559322,0.061016949152542375,0.04067796610169491,0.01694915254237288,0.08305084745762711,0.03220338983050847,0.013559322033898305,0.001694915254237288,0.005084745762711864,0.04067796610169491,0.05084745762711865,0.003389830508474576,0.005084745762711864,0.00847457627118644,0.001694915254237288,0.003389830508474576
292,getsmart,0.01386481802426343,0.21143847487001732,0.08492201039861352,0.1733102253032929,0.036395147313691506,0.10398613518197573,0.045060658578856154,0.03119584055459272,0.02079722703639515,0.0034662045060658577,0.0415944540727903,0.03292894280762565,0.043327556325823226,0.024263431542461005,0.025996533795493933,0.010398613518197574,0.010398613518197574,0.0017331022530329288,0.0034662045060658577,0.02079722703639515,0.03466204506065858,0.005199306759098787,0.0,0.019064124783362217,0.0017331022530329288,0.0
293,talespin,0.011824324324324325,0.19932432432432431,0.08614864864864864,0.20945945945945946,0.018581081081081082,0.08445945945945946,0.02195945945945946,0.02702702702702703,0.02027027027027027,0.013513513513513514,0.04560810810810811,0.033783783783783786,0.06756756756756757,0.006756756756756757,0.02702702702702703,0.008445945945945946,0.018581081081081082,0.0016891891891891893,0.0016891891891891893,0.033783783783783786,0.030405405405405407,0.02364864864864865,0.0016891891891891893,0.005067567567567568,0.0,0.0016891891891891893
294,startrekdiscovery,0.016722408026755852,0.18227424749163879,0.02508361204013378,0.1705685618729097,0.03678929765886288,0.13879598662207357,0.020066889632107024,0.016722408026755852,0.010033444816053512,0.0033444816053511705,0.03511705685618729,0.03678929765886288,0.038461538461538464,0.02508361204013378,0.10033444816053512,0.015050167224080268,0.016722408026755852,0.0,0.0033444816053511705,0.03678929765886288,0.051839464882943144,0.0,0.0016722408026755853,0.013377926421404682,0.0016722408026755853,0.0033444816053511705
295,bojackhorseman,0.010033444816053512,0.21739130434782608,0.08193979933110368,0.18561872909698995,0.048494983277591976,0.07859531772575251,0.023411371237458192,0.08528428093645485,0.048494983277591976,0.011705685618729096,0.05351170568561873,0.013377926421404682,0.04013377926421405,0.006688963210702341,0.006688963210702341,0.0,0.008361204013377926,0.0,0.010033444816053512,0.013377926421404682,0.016722408026755852,0.013377926421404682,0.0033444816053511705,0.021739130434782608,0.0016722408026755853,0.0
296,drawntogether,0.001669449081803005,0.17696160267111852,0.08681135225375626,0.18864774624373956,0.041736227045075125,0.08347245409015025,0.01669449081803005,0.0651085141903172,0.02337228714524207,0.021702838063439065,0.05843071786310518,0.03171953255425709,0.05676126878130217,0.01335559265442404,0.021702838063439065,0.001669449081803005,0.015025041736227046,0.001669449081803005,0.011686143572621035,0.02337228714524207,0.01335559265442404,0.015025041736227046,0.01001669449081803,0.01669449081803005,0.001669449081803005,0.001669449081803005
297,kungfupandalegendsofawesomeness,0.0033783783783783786,0.1891891891891892,0.057432432432432436,0.22466216216216217,0.02533783783783784,0.11486486486486487,0.015202702702702704,0.013513513513513514,0.013513513513513514,0.010135135135135136,0.04560810810810811,0.048986486486486486,0.048986486486486486,0.018581081081081082,0.010135135135135136,0.011824324324324325,0.010135135135135136,0.005067567567567568,0.0016891891891891893,0.0625,0.0472972972972973,0.013513513513513514,0.0,0.006756756756756757,0.0016891891891891893,0.0
298,blackbutler,0.001763668430335097,0.14109347442680775,0.04409171075837742,0.14285714285714285,0.059964726631393295,0.12345679012345678,0.01763668430335097,0.05291005291005291,0.005291005291005291,0.014109347442680775,0.13227513227513227,0.04056437389770723,0.04938271604938271,0.019400352733686066,0.012345679012345678,0.01763668430335097,0.001763668430335097,0.008818342151675485,0.003527336860670194,0.0582010582010582,0.029982363315696647,0.001763668430335097,0.012345679012345678,0.003527336860670194,0.001763668430335097,0.003527336860670194
299,misfits,0.009041591320072333,0.1717902350813743,0.03074141048824593,0.2007233273056058,0.059674502712477394,0.09403254972875226,0.023508137432188065,0.07775768535262206,0.0162748643761302,0.0,0.054249547920433995,0.039783001808318265,0.027124773960216998,0.0162748643761302,0.034358047016274866,0.007233273056057866,0.012658227848101266,0.0,0.0162748643761302,0.059674502712477394,0.02531645569620253,0.0054249547920434,0.003616636528028933,0.009041591320072333,0.003616636528028933,0.0018083182640144665
300,eyeshield21,0.0035650623885918,0.15151515151515152,0.049910873440285206,0.20499108734402852,0.04634581105169341,0.11051693404634581,0.0071301247771836,0.0392156862745098,0.008912655971479501,0.0053475935828877,0.1140819964349376,0.035650623885918005,0.0481283422459893,0.017825311942959002,0.0017825311942959,0.0285204991087344,0.0035650623885918,0.0071301247771836,0.0035650623885918,0.0427807486631016,0.0374331550802139,0.0053475935828877,0.023172905525846704,0.0017825311942959,0.0017825311942959,0.0
301,mahousentaimagiranger,0.0017271157167530224,0.09153713298791019,0.02072538860103627,0.18307426597582038,0.03281519861830743,0.12435233160621761,0.017271157167530225,0.018998272884283247,0.0017271157167530224,0.02072538860103627,0.07599309153713299,0.055267702936096716,0.055267702936096716,0.012089810017271158,0.015544041450777202,0.03626943005181347,0.015544041450777202,0.0051813471502590676,0.0017271157167530224,0.11917098445595854,0.0690846286701209,0.0051813471502590676,0.008635578583765112,0.0034542314335060447,0.0051813471502590676,0.0034542314335060447
302,er,0.01073345259391771,0.22361359570661896,0.03398926654740608,0.2003577817531306,0.06797853309481217,0.07513416815742398,0.03935599284436494,0.08944543828264759,0.03398926654740608,0.0035778175313059034,0.06082289803220036,0.026833631484794274,0.01967799642218247,0.02146690518783542,0.0035778175313059034,0.0035778175313059034,0.0035778175313059034,0.0,0.03041144901610018,0.0035778175313059034,0.012522361359570662,0.0017889087656529517,0.0,0.03398926654740608,0.0,0.0
303,uruseiyatsura,0.0035149384885764497,0.13005272407732865,0.05975395430579965,0.1968365553602812,0.03163444639718805,0.070298769771529,0.005272407732864675,0.04745166959578207,0.007029876977152899,0.019332161687170474,0.15289982425307558,0.0421792618629174,0.05799648506151142,0.012302284710017574,0.019332161687170474,0.012302284710017574,0.012302284710017574,0.005272407732864675,0.005272407732864675,0.061511423550087874,0.01054481546572935,0.008787346221441126,0.01757469244288225,0.008787346221441126,0.0017574692442882249,0.0
304,sonicthehedgehogsatam,0.01092896174863388,0.14025500910746813,0.029143897996357013,0.2040072859744991,0.023679417122040074,0.122040072859745,0.009107468123861567,0.012750455373406194,0.0036429872495446266,0.018214936247723135,0.061930783242258654,0.051001821493624776,0.07103825136612021,0.007285974499089253,0.060109289617486336,0.012750455373406194,0.014571948998178506,0.0018214936247723133,0.0018214936247723133,0.04918032786885246,0.058287795992714025,0.018214936247723135,0.007285974499089253,0.00546448087431694,0.0018214936247723133,0.0036429872495446266
305,pandorahearts,0.0017667844522968198,0.13780918727915195,0.038869257950530034,0.19434628975265017,0.0706713780918728,0.13250883392226148,0.0088339222614841,0.04240282685512368,0.0017667844522968198,0.007067137809187279,0.10954063604240283,0.045936395759717315,0.04240282685512368,0.0176678445229682,0.0088339222614841,0.01060070671378092,0.007067137809187279,0.00530035335689046,0.0017667844522968198,0.05653710247349823,0.03180212014134275,0.0017667844522968198,0.014134275618374558,0.0035335689045936395,0.0035335689045936395,0.0035335689045936395
306,thirdrockfromthesun,0.01020408163265306,0.21258503401360543,0.09523809523809523,0.20068027210884354,0.04251700680272109,0.06972789115646258,0.01870748299319728,0.06292517006802721,0.034013605442176874,0.01020408163265306,0.07653061224489796,0.011904761904761904,0.03571428571428571,0.008503401360544218,0.022108843537414966,0.0017006802721088435,0.008503401360544218,0.0,0.017006802721088437,0.008503401360544218,0.008503401360544218,0.00510204081632653,0.0017006802721088435,0.03571428571428571,0.0017006802721088435,0.0
307,theouterlimits1995,0.014760147601476014,0.17158671586715868,0.02029520295202952,0.08671586715867159,0.03874538745387454,0.12730627306273062,0.04059040590405904,0.03505535055350553,0.007380073800738007,0.00922509225092251,0.042435424354243544,0.027675276752767528,0.046125461254612546,0.033210332103321034,0.11992619926199262,0.01107011070110701,0.023985239852398525,0.0018450184501845018,0.01107011070110701,0.05904059040590406,0.033210332103321034,0.00922509225092251,0.0018450184501845018,0.02029520295202952,0.0036900369003690036,0.0036900369003690036
308,powerrangersrpm,0.017482517482517484,0.15384615384615385,0.043706293706293704,0.2097902097902098,0.02097902097902098,0.1486013986013986,0.01048951048951049,0.005244755244755245,0.005244755244755245,0.01048951048951049,0.04195804195804196,0.04895104895104895,0.05244755244755245,0.005244755244755245,0.0472027972027972,0.024475524475524476,0.017482517482517484,0.0,0.0,0.05944055944055944,0.055944055944055944,0.01048951048951049,0.0034965034965034965,0.0034965034965034965,0.0017482517482517483,0.0017482517482517483
309,mazingerz,0.01615798922800718,0.12746858168761221,0.017953321364452424,0.12926391382405744,0.03052064631956912,0.11669658886894076,0.01436265709156194,0.02333931777378815,0.0,0.019748653500897665,0.09156193895870736,0.03411131059245961,0.05745062836624776,0.010771992818671455,0.08258527827648116,0.05026929982046679,0.01436265709156194,0.005385996409335727,0.0017953321364452424,0.0843806104129264,0.05206463195691203,0.005385996409335727,0.010771992818671455,0.0,0.0,0.003590664272890485
310,adventuresofsonicthehedgehog,0.014466546112115732,0.1844484629294756,0.10307414104882459,0.19529837251356238,0.023508137432188065,0.06148282097649186,0.0108499095840868,0.014466546112115732,0.019891500904159132,0.0162748643761302,0.054249547920433995,0.045207956600361664,0.0705244122965642,0.009041591320072333,0.023508137432188065,0.007233273056057866,0.0216998191681736,0.0,0.0,0.04159132007233273,0.0379746835443038,0.027124773960216998,0.0054249547920434,0.0108499095840868,0.0,0.0018083182640144665
311,tigerandbunny,0.0034542314335060447,0.14853195164075994,0.037996545768566495,0.19689119170984457,0.04835924006908463,0.11053540587219343,0.022452504317789293,0.024179620034542316,0.0051813471502590676,0.012089810017271158,0.10362694300518134,0.04145077720207254,0.04835924006908463,0.017271157167530225,0.012089810017271158,0.013816925734024179,0.010362694300518135,0.0051813471502590676,0.0017271157167530224,0.06390328151986183,0.05181347150259067,0.0017271157167530224,0.008635578583765112,0.0051813471502590676,0.0034542314335060447,0.0017271157167530224
312,familymatters,0.008960573476702509,0.22401433691756273,0.08422939068100359,0.24014336917562723,0.035842293906810034,0.06093189964157706,0.025089605734767026,0.05913978494623656,0.03046594982078853,0.005376344086021506,0.06989247311827956,0.02867383512544803,0.03763440860215054,0.012544802867383513,0.010752688172043012,0.0017921146953405018,0.007168458781362007,0.0,0.0035842293906810036,0.014336917562724014,0.007168458781362007,0.0035842293906810036,0.0,0.026881720430107527,0.0017921146953405018,0.0
313,lukecage2016,0.007561436672967864,0.16824196597353497,0.026465028355387523,0.21739130434782608,0.05103969754253308,0.14744801512287334,0.05671077504725898,0.035916824196597356,0.00945179584120983,0.001890359168241966,0.034026465028355386,0.05671077504725898,0.020793950850661626,0.024574669187145556,0.001890359168241966,0.011342155009451797,0.007561436672967864,0.0,0.003780718336483932,0.034026465028355386,0.0661625708884688,0.0,0.0,0.015122873345935728,0.0,0.001890359168241966
314,witch,0.0,0.13479052823315119,0.03278688524590164,0.20947176684881602,0.0273224043715847,0.1111111111111111,0.009107468123861567,0.029143897996357013,0.0036429872495446266,0.014571948998178506,0.08378870673952642,0.056466302367941715,0.051001821493624776,0.009107468123861567,0.01639344262295082,0.020036429872495445,0.01639344262295082,0.007285974499089253,0.0018214936247723133,0.10382513661202186,0.04007285974499089,0.0036429872495446266,0.009107468123861567,0.0036429872495446266,0.0,0.00546448087431694
315,cobrakai,0.015065913370998116,0.1902071563088512,0.02824858757062147,0.2297551789077213,0.054613935969868174,0.12429378531073447,0.018832391713747645,0.054613935969868174,0.018832391713747645,0.003766478342749529,0.060263653483992465,0.054613935969868174,0.02071563088512241,0.013182674199623353,0.003766478342749529,0.018832391713747645,0.005649717514124294,0.003766478342749529,0.009416195856873822,0.01694915254237288,0.035781544256120526,0.0,0.0,0.01694915254237288,0.0,0.0018832391713747645
316,blackclover,0.0036036036036036037,0.10990990990990991,0.018018018018018018,0.16036036036036036,0.032432432432432434,0.10990990990990991,0.012612612612612612,0.036036036036036036,0.0018018018018018018,0.01981981981981982,0.1045045045045045,0.05405405405405406,0.05945945945945946,0.018018018018018018,0.02702702702702703,0.02882882882882883,0.014414414414414415,0.010810810810810811,0.0,0.1045045045045045,0.036036036036036036,0.005405405405405406,0.018018018018018018,0.0036036036036036037,0.005405405405405406,0.005405405405405406
317,monster,0.0018450184501845018,0.17712177121771217,0.023985239852398525,0.18081180811808117,0.06457564575645756,0.13099630996309963,0.042435424354243544,0.04797047970479705,0.0,0.0036900369003690036,0.06642066420664207,0.05350553505535055,0.04059040590405904,0.03874538745387454,0.012915129151291513,0.007380073800738007,0.007380073800738007,0.0036900369003690036,0.0036900369003690036,0.01845018450184502,0.046125461254612546,0.0,0.005535055350553505,0.02029520295202952,0.0,0.0018450184501845018
318,monstermusume,0.0,0.15770609318996415,0.044802867383512544,0.2025089605734767,0.04838709677419355,0.08064516129032258,0.012544802867383513,0.043010752688172046,0.007168458781362007,0.021505376344086023,0.10752688172043011,0.03225806451612903,0.05197132616487455,0.017921146953405017,0.025089605734767026,0.0035842293906810036,0.005376344086021506,0.007168458781362007,0.012544802867383513,0.05734767025089606,0.021505376344086023,0.016129032258064516,0.016129032258064516,0.0017921146953405018,0.0017921146953405018,0.0035842293906810036
319,thementalist,0.007366482504604052,0.18047882136279927,0.03683241252302026,0.20810313075506445,0.058931860036832415,0.11786372007366483,0.06813996316758748,0.049723756906077346,0.029465930018416207,0.001841620626151013,0.04419889502762431,0.040515653775322284,0.02394106813996317,0.034990791896869246,0.003683241252302026,0.0055248618784530384,0.0055248618784530384,0.0,0.007366482504604052,0.003683241252302026,0.03314917127071823,0.001841620626151013,0.0,0.034990791896869246,0.001841620626151013,0.0
320,prettycure,0.001968503937007874,0.12598425196850394,0.04133858267716536,0.19094488188976377,0.017716535433070866,0.0984251968503937,0.001968503937007874,0.011811023622047244,0.003937007874015748,0.02952755905511811,0.0984251968503937,0.06496062992125984,0.06496062992125984,0.005905511811023622,0.015748031496062992,0.01968503937007874,0.013779527559055118,0.005905511811023622,0.0,0.1062992125984252,0.04921259842519685,0.00984251968503937,0.017716535433070866,0.001968503937007874,0.0,0.001968503937007874
321,ben10ultimatealien,0.00530035335689046,0.15371024734982333,0.019434628975265017,0.21201413427561838,0.028268551236749116,0.13780918727915195,0.012367491166077738,0.0176678445229682,0.007067137809187279,0.014134275618374558,0.0353356890459364,0.06007067137809187,0.05653710247349823,0.01060070671378092,0.030035335689045935,0.0176678445229682,0.02120141342756184,0.0017667844522968198,0.0,0.09010600706713781,0.04946996466431095,0.014134275618374558,0.0,0.0035335689045936395,0.0,0.0017667844522968198
