i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38
211,chipndalerescuerangers,0.009793253536452665,0.002176278563656148,0.026115342763873776,0.18171926006528835,0.03917301414581066,0.003264417845484222,0.02720348204570185,0.017410228509249184,0.03373231773667029,0.02176278563656148,0.035908596300326445,0.10337323177366703,0.00544069640914037,0.008705114254624592,0.03373231773667029,0.001088139281828074,0.01088139281828074,0.001088139281828074,0.11207834602829161,0.02176278563656148,0.001088139281828074,0.06420021762785637,0.007616974972796518,0.009793253536452665,0.03373231773667029,0.009793253536452665,0.03264417845484222,0.003264417845484222,0.015233949945593036,0.001088139281828074,0.001088139281828074,0.04570184983677911,0.01632208922742111,0.001088139281828074,0.006528835690968444,0.01088139281828074,0.002176278563656148,0.041349292709466814
212,ourmissbrooks,0.01958650707290533,0.0,0.04461371055495103,0.2252448313384113,0.05767138193688792,0.015233949945593036,0.015233949945593036,0.0,0.01088139281828074,0.002176278563656148,0.08161044613710555,0.006528835690968444,0.002176278563656148,0.00544069640914037,0.013057671381936888,0.002176278563656148,0.020674646354733407,0.0,0.011969532100108813,0.025027203482045703,0.007616974972796518,0.07834602829162132,0.055495103373231776,0.017410228509249184,0.09357997823721437,0.0,0.01088139281828074,0.04352557127312296,0.0544069640914037,0.01088139281828074,0.0,0.00544069640914037,0.004352557127312296,0.007616974972796518,0.0,0.001088139281828074,0.0,0.05005440696409141
213,madmen,0.0861504907306434,0.0,0.03925845147219193,0.09923664122137404,0.030534351145038167,0.06870229007633588,0.016357688113413305,0.0010905125408942203,0.010905125408942203,0.0,0.12322791712104689,0.0,0.0,0.0,0.007633587786259542,0.004362050163576881,0.04143947655398037,0.0010905125408942203,0.003271537622682661,0.0021810250817884407,0.0,0.07415485278080698,0.017448200654307525,0.017448200654307525,0.04689203925845147,0.0,0.0054525627044711015,0.10141766630316248,0.006543075245365322,0.05452562704471101,0.0,0.016357688113413305,0.008724100327153763,0.003271537622682661,0.0,0.003271537622682661,0.0010905125408942203,0.1079607415485278
214,winxclub,0.023255813953488372,0.0011074197120708748,0.047619047619047616,0.08194905869324474,0.021040974529346623,0.004429678848283499,0.023255813953488372,0.024363233665559248,0.08084163898117387,0.013289036544850499,0.03211517165005537,0.0033222591362126247,0.004429678848283499,0.018826135105204873,0.04097452934662237,0.005537098560354375,0.0033222591362126247,0.006644518272425249,0.07308970099667775,0.008859357696566999,0.017718715393133997,0.04540420819490587,0.021040974529346623,0.016611295681063124,0.005537098560354375,0.06976744186046512,0.04540420819490587,0.0033222591362126247,0.004429678848283499,0.005537098560354375,0.0033222591362126247,0.06312292358803986,0.02768549280177187,0.017718715393133997,0.06090808416389812,0.0022148394241417496,0.005537098560354375,0.0664451827242525
215,baccano,0.1674057649667406,0.0,0.06873614190687362,0.07427937915742794,0.028824833702882482,0.009977827050997782,0.018847006651884702,0.036585365853658534,0.11862527716186252,0.0022172949002217295,0.052106430155210645,0.0,0.0011086474501108647,0.0,0.031042128603104215,0.0011086474501108647,0.019955654101995565,0.005543237250554324,0.013303769401330377,0.0011086474501108647,0.0011086474501108647,0.043237250554323724,0.009977827050997782,0.022172949002217297,0.005543237250554324,0.0022172949002217295,0.037694013303769404,0.011086474501108648,0.0,0.011086474501108648,0.0011086474501108647,0.03991130820399113,0.02328159645232816,0.03215077605321508,0.011086474501108648,0.009977827050997782,0.022172949002217297,0.06541019955654102
216,ahmygoddess,0.030033370411568408,0.0033370411568409346,0.05672969966629588,0.07119021134593993,0.041156840934371525,0.006674082313681869,0.018909899888765295,0.041156840934371525,0.047830923248053395,0.012235817575083427,0.025583982202447165,0.0033370411568409346,0.0055617352614015575,0.002224694104560623,0.011123470522803115,0.0,0.002224694104560623,0.011123470522803115,0.04671857619577308,0.011123470522803115,0.002224694104560623,0.06117908787541713,0.013348164627363738,0.08120133481646273,0.00778642936596218,0.018909899888765295,0.041156840934371525,0.00778642936596218,0.004449388209121246,0.020022246941045607,0.008898776418242492,0.0389321468298109,0.021134593993325918,0.0878754171301446,0.04449388209121246,0.0011123470522803114,0.014460511679644048,0.07675194660734148
217,gintama,0.06465997770345597,0.0011148272017837235,0.0379041248606466,0.08249721293199554,0.06131549609810479,0.0011148272017837235,0.017837235228539576,0.005574136008918618,0.0947603121516165,0.014492753623188406,0.04124860646599777,0.006688963210702341,0.005574136008918618,0.0033444816053511705,0.014492753623188406,0.0033444816053511705,0.0033444816053511705,0.0011148272017837235,0.032329988851727984,0.023411371237458192,0.0,0.08361204013377926,0.017837235228539576,0.027870680044593088,0.023411371237458192,0.023411371237458192,0.06688963210702341,0.012263099219620958,0.004459308807134894,0.007803790412486065,0.0033444816053511705,0.05016722408026756,0.017837235228539576,0.07023411371237458,0.002229654403567447,0.004459308807134894,0.020066889632107024,0.04793756967670011
218,aquateenhungerforce,0.024526198439241916,0.0011148272017837235,0.023411371237458192,0.17391304347826086,0.06911928651059086,0.002229654403567447,0.026755852842809364,0.017837235228539576,0.026755852842809364,0.0189520624303233,0.05239687848383501,0.027870680044593088,0.005574136008918618,0.004459308807134894,0.013377926421404682,0.0,0.010033444816053512,0.002229654403567447,0.06354515050167224,0.032329988851727984,0.0011148272017837235,0.10590858416945373,0.002229654403567447,0.0033444816053511705,0.06800445930880714,0.006688963210702341,0.03121516164994426,0.024526198439241916,0.032329988851727984,0.010033444816053512,0.005574136008918618,0.0379041248606466,0.007803790412486065,0.002229654403567447,0.007803790412486065,0.008918617614269788,0.004459308807134894,0.043478260869565216
219,twinpeaks,0.11160714285714286,0.006696428571428571,0.03571428571428571,0.1328125,0.03125,0.026785714285714284,0.03125,0.018973214285714284,0.05915178571428571,0.011160714285714286,0.06473214285714286,0.0011160714285714285,0.002232142857142857,0.004464285714285714,0.0234375,0.0011160714285714285,0.06361607142857142,0.011160714285714286,0.011160714285714286,0.0033482142857142855,0.002232142857142857,0.06361607142857142,0.006696428571428571,0.0011160714285714285,0.026785714285714284,0.0033482142857142855,0.005580357142857143,0.029017857142857144,0.0011160714285714285,0.020089285714285716,0.0011160714285714285,0.046875,0.014508928571428572,0.0011160714285714285,0.011160714285714286,0.010044642857142858,0.0033482142857142855,0.10044642857142858
220,boardwalkempire,0.19079685746352412,0.0,0.03591470258136925,0.07407407407407407,0.02132435465768799,0.028058361391694726,0.014590347923681257,0.0,0.04152637485970819,0.0,0.09876543209876543,0.001122334455667789,0.0,0.002244668911335578,0.02244668911335578,0.002244668911335578,0.07968574635241302,0.001122334455667789,0.001122334455667789,0.001122334455667789,0.002244668911335578,0.0707070707070707,0.005611672278338945,0.003367003367003367,0.02132435465768799,0.001122334455667789,0.005611672278338945,0.031425364758698095,0.0,0.025813692480359147,0.0,0.06621773288439955,0.015712682379349047,0.0,0.0,0.013468013468013467,0.0,0.12121212121212122
221,monk,0.09786276715410573,0.0,0.025871766029246346,0.12260967379077616,0.02249718785151856,0.03937007874015748,0.023622047244094488,0.0,0.02699662542182227,0.0011248593925759281,0.11023622047244094,0.0,0.0,0.0022497187851518562,0.01687289088863892,0.0022497187851518562,0.22272215973003376,0.0022497187851518562,0.007874015748031496,0.00562429696287964,0.0,0.0011248593925759281,0.007874015748031496,0.012373453318335208,0.11586051743532058,0.0011248593925759281,0.010123734533183352,0.07086614173228346,0.007874015748031496,0.007874015748031496,0.0,0.0,0.0011248593925759281,0.0,0.0,0.03374578177727784,0.0,0.0
222,wanderoveryonder,0.028153153153153154,0.0,0.04279279279279279,0.17229729729729729,0.036036036036036036,0.00563063063063063,0.024774774774774775,0.009009009009009009,0.04617117117117117,0.041666666666666664,0.039414414414414414,0.030405405405405407,0.01126126126126126,0.013513513513513514,0.03490990990990991,0.0,0.0,0.006756756756756757,0.07432432432432433,0.02364864864864865,0.0011261261261261261,0.08783783783783784,0.007882882882882882,0.0033783783783783786,0.039414414414414414,0.00563063063063063,0.03265765765765766,0.009009009009009009,0.0259009009009009,0.0022522522522522522,0.0011261261261261261,0.041666666666666664,0.01463963963963964,0.0022522522522522522,0.01126126126126126,0.0045045045045045045,0.0045045045045045045,0.06418918918918919
223,ouranhighschoolhostclub,0.04288939051918736,0.001128668171557562,0.0981941309255079,0.06997742663656885,0.056433408577878104,0.0056433408577878106,0.016930022573363433,0.001128668171557562,0.03837471783295711,0.0,0.04288939051918736,0.004514672686230248,0.0,0.0,0.013544018058690745,0.001128668171557562,0.001128668171557562,0.002257336343115124,0.003386004514672686,0.01580135440180587,0.004514672686230248,0.0654627539503386,0.05756207674943566,0.06433408577878104,0.009029345372460496,0.007900677200902935,0.06433408577878104,0.020316027088036117,0.003386004514672686,0.020316027088036117,0.0,0.02708803611738149,0.012415349887133182,0.1343115124153499,0.0,0.001128668171557562,0.002257336343115124,0.09029345372460497
224,claymore,0.10282485875706214,0.00903954802259887,0.03502824858757062,0.05084745762711865,0.00903954802259887,0.0011299435028248588,0.010169491525423728,0.04406779661016949,0.20112994350282487,0.005649717514124294,0.007909604519774011,0.0011299435028248588,0.0,0.00903954802259887,0.02824858757062147,0.007909604519774011,0.0022598870056497176,0.013559322033898305,0.013559322033898305,0.0,0.011299435028248588,0.02598870056497175,0.0022598870056497176,0.012429378531073447,0.0011299435028248588,0.03389830508474576,0.024858757062146894,0.0011299435028248588,0.0,0.003389830508474576,0.007909604519774011,0.06440677966101695,0.020338983050847456,0.020338983050847456,0.0519774011299435,0.003389830508474576,0.08022598870056497,0.08248587570621468
225,dollhouse,0.13038548752834467,0.0022675736961451248,0.05102040816326531,0.05782312925170068,0.023809523809523808,0.031746031746031744,0.022675736961451247,0.02834467120181406,0.06689342403628118,0.023809523809523808,0.10090702947845805,0.0011337868480725624,0.0045351473922902496,0.0011337868480725624,0.04081632653061224,0.0011337868480725624,0.04421768707482993,0.030612244897959183,0.015873015873015872,0.0011337868480725624,0.0011337868480725624,0.04081632653061224,0.003401360544217687,0.024943310657596373,0.015873015873015872,0.0045351473922902496,0.007936507936507936,0.017006802721088437,0.0,0.027210884353741496,0.0,0.047619047619047616,0.015873015873015872,0.0,0.007936507936507936,0.021541950113378686,0.0,0.08390022675736962
226,thefreshprinceofbelair,0.025,0.0,0.03636363636363636,0.12613636363636363,0.06931818181818182,0.022727272727272728,0.026136363636363635,0.003409090909090909,0.0125,0.0,0.10681818181818181,0.003409090909090909,0.0022727272727272726,0.0,0.003409090909090909,0.0,0.019318181818181818,0.0011363636363636363,0.006818181818181818,0.013636363636363636,0.0,0.0875,0.02159090909090909,0.014772727272727272,0.13863636363636364,0.0022727272727272726,0.0125,0.10113636363636364,0.025,0.025,0.0,0.010227272727272727,0.003409090909090909,0.0,0.0011363636363636363,0.003409090909090909,0.0011363636363636363,0.07386363636363637
227,coldcase,0.11617312072892938,0.0,0.04669703872437358,0.06150341685649203,0.022779043280182234,0.023917995444191344,0.018223234624145785,0.0,0.017084282460136675,0.0,0.08769931662870159,0.0,0.0,0.0,0.030751708428246014,0.004555808656036446,0.1469248291571754,0.0011389521640091116,0.002277904328018223,0.004555808656036446,0.0,0.07403189066059225,0.009111617312072893,0.011389521640091117,0.025056947608200455,0.0,0.003416856492027335,0.05125284738041002,0.0056947608200455585,0.025056947608200455,0.0011389521640091116,0.04441913439635535,0.017084282460136675,0.0,0.0,0.011389521640091117,0.0011389521640091116,0.13553530751708429
228,theworldgodonlyknows,0.04104903078677309,0.0011402508551881414,0.055872291904218926,0.04903078677309008,0.03876852907639681,0.0011402508551881414,0.01710376282782212,0.0330672748004561,0.06043329532497149,0.012542759407069556,0.029646522234891677,0.004561003420752566,0.0034207525655644243,0.0034207525655644243,0.012542759407069556,0.0,0.002280501710376283,0.0068415051311288486,0.019384264538198404,0.0034207525655644243,0.0,0.08095781071835804,0.02394526795895097,0.052451539338654506,0.010262257696693273,0.010262257696693273,0.046750285062713795,0.004561003420752566,0.0,0.011402508551881414,0.0,0.06043329532497149,0.02508551881413911,0.11630558722919042,0.02508551881413911,0.002280501710376283,0.029646522234891677,0.10490307867730901
229,gotham,0.1337142857142857,0.0,0.056,0.06285714285714286,0.017142857142857144,0.018285714285714287,0.02857142857142857,0.006857142857142857,0.07085714285714285,0.0034285714285714284,0.06514285714285714,0.001142857142857143,0.0034285714285714284,0.046857142857142854,0.05828571428571429,0.005714285714285714,0.05942857142857143,0.004571428571428572,0.016,0.002285714285714286,0.001142857142857143,0.060571428571428575,0.0034285714285714284,0.005714285714285714,0.009142857142857144,0.004571428571428572,0.009142857142857144,0.011428571428571429,0.0,0.010285714285714285,0.0,0.06971428571428571,0.029714285714285714,0.0,0.0034285714285714284,0.025142857142857144,0.001142857142857143,0.09485714285714286
230,happyheroes,0.011454753722794959,0.0,0.020618556701030927,0.1764032073310424,0.042382588774341354,0.004581901489117984,0.018327605956471937,0.006872852233676976,0.022909507445589918,0.042382588774341354,0.025200458190148912,0.07560137457044673,0.003436426116838488,0.013745704467353952,0.019473081328751432,0.0,0.002290950744558992,0.0,0.10882016036655212,0.024054982817869417,0.0,0.09736540664375716,0.009163802978235968,0.0057273768613974796,0.035509736540664374,0.035509736540664374,0.03665521191294387,0.001145475372279496,0.0286368843069874,0.0,0.003436426116838488,0.04009163802978236,0.008018327605956471,0.020618556701030927,0.018327605956471937,0.003436426116838488,0.003436426116838488,0.03436426116838488
231,warehouse13,0.09621993127147767,0.004581901489117984,0.027491408934707903,0.09278350515463918,0.019473081328751432,0.027491408934707903,0.035509736540664374,0.038946162657502864,0.058419243986254296,0.03665521191294387,0.05956471935853379,0.001145475372279496,0.0057273768613974796,0.009163802978235968,0.04009163802978236,0.002290950744558992,0.033218785796105384,0.03665521191294387,0.03436426116838488,0.004581901489117984,0.002290950744558992,0.061855670103092786,0.003436426116838488,0.008018327605956471,0.025200458190148912,0.010309278350515464,0.003436426116838488,0.014891179839633447,0.0,0.011454753722794959,0.004581901489117984,0.0572737686139748,0.0286368843069874,0.001145475372279496,0.012600229095074456,0.021764032073310423,0.003436426116838488,0.06529209621993128
232,xiaolinshowdown,0.021764032073310423,0.0,0.03665521191294387,0.12943871706758306,0.038946162657502864,0.002290950744558992,0.024054982817869417,0.019473081328751432,0.08476517754868271,0.027491408934707903,0.024054982817869417,0.018327605956471937,0.002290950744558992,0.022909507445589918,0.037800687285223365,0.0,0.003436426116838488,0.002290950744558992,0.09392898052691867,0.013745704467353952,0.008018327605956471,0.07560137457044673,0.004581901489117984,0.003436426116838488,0.021764032073310423,0.056128293241695305,0.019473081328751432,0.001145475372279496,0.008018327605956471,0.001145475372279496,0.003436426116838488,0.06414662084765177,0.021764032073310423,0.013745704467353952,0.01718213058419244,0.0057273768613974796,0.018327605956471937,0.052691867124856816
233,fruitsbasket,0.07727797001153403,0.0,0.13494809688581316,0.07497116493656286,0.03460207612456748,0.0011534025374855825,0.010380622837370242,0.006920415224913495,0.049596309111880045,0.0,0.03806228373702422,0.0034602076124567475,0.0,0.0057670126874279125,0.010380622837370242,0.0,0.002306805074971165,0.0,0.012687427912341407,0.008073817762399077,0.011534025374855825,0.049596309111880045,0.06228373702422145,0.06228373702422145,0.00922722029988466,0.006920415224913495,0.04728950403690888,0.025374855824682813,0.0034602076124567475,0.02422145328719723,0.0011534025374855825,0.0196078431372549,0.010380622837370242,0.10726643598615918,0.00461361014994233,0.0011534025374855825,0.002306805074971165,0.08073817762399077
234,icarly,0.03484320557491289,0.0011614401858304297,0.07200929152148665,0.15911730545876887,0.06620209059233449,0.04645760743321719,0.027874564459930314,0.0023228803716608595,0.013937282229965157,0.008130081300813009,0.10104529616724739,0.009291521486643438,0.0011614401858304297,0.0023228803716608595,0.020905923344947737,0.0011614401858304297,0.005807200929152149,0.0,0.004645760743321719,0.019744483159117306,0.0,0.003484320557491289,0.05807200929152149,0.0313588850174216,0.11149825783972125,0.003484320557491289,0.023228803716608595,0.06387921022067364,0.06968641114982578,0.025551684088269456,0.0011614401858304297,0.0,0.0011614401858304297,0.004645760743321719,0.0,0.0011614401858304297,0.0023228803716608595,0.0011614401858304297
235,beavisandbutthead,0.029069767441860465,0.0011627906976744186,0.02441860465116279,0.1569767441860465,0.09651162790697675,0.00813953488372093,0.029069767441860465,0.0011627906976744186,0.011627906976744186,0.0,0.06279069767441861,0.012790697674418604,0.0,0.0011627906976744186,0.00813953488372093,0.0011627906976744186,0.009302325581395349,0.0011627906976744186,0.018604651162790697,0.031395348837209305,0.0,0.10697674418604651,0.01744186046511628,0.011627906976744186,0.10116279069767442,0.0,0.03255813953488372,0.08255813953488372,0.05232558139534884,0.011627906976744186,0.0011627906976744186,0.020930232558139535,0.0034883720930232558,0.0034883720930232558,0.0034883720930232558,0.0,0.0,0.046511627906976744
236,veronicamars,0.10011641443538999,0.0,0.05471478463329453,0.06984866123399301,0.025611175785797437,0.050058207217694994,0.020954598370197905,0.0011641443538998836,0.017462165308498253,0.0,0.11292200232828871,0.0,0.0,0.0011641443538998836,0.01979045401629802,0.0,0.08963911525029103,0.0,0.002328288707799767,0.0034924330616996507,0.0,0.05355064027939464,0.02211874272409779,0.020954598370197905,0.04307334109429569,0.0011641443538998836,0.006984866123399301,0.08032596041909197,0.011641443538998836,0.03608847497089639,0.0,0.020954598370197905,0.011641443538998836,0.0034924330616996507,0.0,0.013969732246798603,0.0,0.10477299185098952
237,burnnotice,0.20327102803738317,0.0,0.03154205607476635,0.10630841121495327,0.015186915887850467,0.028037383177570093,0.02570093457943925,0.0011682242990654205,0.07593457943925233,0.002336448598130841,0.0911214953271028,0.002336448598130841,0.002336448598130841,0.0,0.036214953271028034,0.005841121495327103,0.17873831775700935,0.0,0.002336448598130841,0.0011682242990654205,0.0011682242990654205,0.0011682242990654205,0.0035046728971962616,0.008177570093457943,0.03387850467289719,0.002336448598130841,0.0011682242990654205,0.037383177570093455,0.0035046728971962616,0.010514018691588784,0.0,0.0,0.002336448598130841,0.0,0.0,0.07827102803738317,0.007009345794392523,0.0
238,kaizokusentaigokaiger,0.03274853801169591,0.0,0.028070175438596492,0.05730994152046784,0.03508771929824561,0.008187134502923977,0.021052631578947368,0.017543859649122806,0.13567251461988303,0.026900584795321637,0.022222222222222223,0.004678362573099415,0.00935672514619883,0.0152046783625731,0.03976608187134503,0.007017543859649123,0.0011695906432748538,0.004678362573099415,0.06783625730994151,0.0035087719298245615,0.0011695906432748538,0.07953216374269007,0.004678362573099415,0.007017543859649123,0.0035087719298245615,0.10877192982456141,0.014035087719298246,0.0,0.0011695906432748538,0.0011695906432748538,0.022222222222222223,0.07251461988304093,0.01871345029239766,0.023391812865497075,0.00935672514619883,0.004678362573099415,0.019883040935672516,0.07017543859649122
239,revolutionarygirlutena,0.09016393442622951,0.00117096018735363,0.08430913348946135,0.08430913348946135,0.01990632318501171,0.00234192037470726,0.01053864168618267,0.00351288056206089,0.09718969555035128,0.00585480093676815,0.03395784543325527,0.00351288056206089,0.0,0.00234192037470726,0.01639344262295082,0.0,0.00468384074941452,0.00468384074941452,0.01873536299765808,0.00351288056206089,0.00936768149882904,0.06674473067915691,0.02459016393442623,0.03747072599531616,0.0117096018735363,0.01405152224824356,0.06323185011709602,0.00819672131147541,0.00117096018735363,0.026932084309133488,0.00117096018735363,0.040983606557377046,0.01405152224824356,0.06674473067915691,0.01639344262295082,0.00234192037470726,0.02576112412177986,0.08196721311475409
240,fatezero,0.125,0.009433962264150943,0.049528301886792456,0.06485849056603774,0.01768867924528302,0.0011792452830188679,0.012971698113207548,0.024764150943396228,0.16863207547169812,0.007075471698113208,0.018867924528301886,0.0011792452830188679,0.00589622641509434,0.00589622641509434,0.0294811320754717,0.0023584905660377358,0.00589622641509434,0.008254716981132075,0.014150943396226415,0.0011792452830188679,0.007075471698113208,0.0294811320754717,0.00589622641509434,0.02240566037735849,0.00589622641509434,0.01768867924528302,0.031839622641509434,0.00589622641509434,0.0,0.0023584905660377358,0.00589622641509434,0.05660377358490566,0.015330188679245283,0.0294811320754717,0.06132075471698113,0.003537735849056604,0.06485849056603774,0.060141509433962265
241,ben10omniverse,0.020047169811320754,0.0,0.03419811320754717,0.08608490566037735,0.020047169811320754,0.0047169811320754715,0.03537735849056604,0.0330188679245283,0.06485849056603774,0.05660377358490566,0.02358490566037736,0.01061320754716981,0.009433962264150943,0.02358490566037736,0.054245283018867926,0.0011792452830188679,0.007075471698113208,0.015330188679245283,0.08726415094339622,0.0023584905660377358,0.003537735849056604,0.08254716981132075,0.003537735849056604,0.008254716981132075,0.018867924528301886,0.04363207547169811,0.02358490566037736,0.0047169811320754715,0.0011792452830188679,0.0023584905660377358,0.003537735849056604,0.0660377358490566,0.025943396226415096,0.007075471698113208,0.02830188679245283,0.007075471698113208,0.00589622641509434,0.07429245283018868
242,mobilefighterggundam,0.06028368794326241,0.0,0.03900709219858156,0.06264775413711583,0.02127659574468085,0.001182033096926714,0.02955082742316785,0.00591016548463357,0.1867612293144208,0.01773049645390071,0.014184397163120567,0.0,0.015366430260047281,0.00591016548463357,0.015366430260047281,0.0035460992907801418,0.002364066193853428,0.001182033096926714,0.03309692671394799,0.002364066193853428,0.009456264775413711,0.02955082742316785,0.004728132387706856,0.014184397163120567,0.002364066193853428,0.06382978723404255,0.03546099290780142,0.0035460992907801418,0.0,0.001182033096926714,0.06501182033096926,0.057919621749408984,0.024822695035460994,0.030732860520094562,0.015366430260047281,0.00591016548463357,0.07446808510638298,0.04373522458628842
243,pantyandstockingwithgarterbelt,0.04970414201183432,0.0035502958579881655,0.03195266272189349,0.1136094674556213,0.04970414201183432,0.002366863905325444,0.02603550295857988,0.01775147928994083,0.0757396449704142,0.005917159763313609,0.02603550295857988,0.01775147928994083,0.001183431952662722,0.001183431952662722,0.009467455621301775,0.002366863905325444,0.004733727810650888,0.001183431952662722,0.03195266272189349,0.01893491124260355,0.001183431952662722,0.10059171597633136,0.010650887573964497,0.03195266272189349,0.03076923076923077,0.029585798816568046,0.05917159763313609,0.02485207100591716,0.008284023668639054,0.02485207100591716,0.007100591715976331,0.0485207100591716,0.015384615384615385,0.0378698224852071,0.0035502958579881655,0.002366863905325444,0.008284023668639054,0.06390532544378698
244,thepenguinsofmadagascar,0.014234875444839857,0.0,0.02491103202846975,0.17793594306049823,0.05931198102016608,0.004744958481613286,0.022538552787663108,0.009489916963226572,0.02609727164887307,0.021352313167259787,0.04389086595492289,0.05693950177935943,0.002372479240806643,0.0035587188612099642,0.022538552787663108,0.005931198102016607,0.0071174377224199285,0.004744958481613286,0.07354685646500593,0.02965599051008304,0.0011862396204033216,0.10438908659549229,0.0071174377224199285,0.002372479240806643,0.05575326215895611,0.0071174377224199285,0.02965599051008304,0.009489916963226572,0.03084223013048636,0.002372479240806643,0.002372479240806643,0.04033214709371293,0.013048635824436536,0.002372479240806643,0.004744958481613286,0.011862396204033215,0.0011862396204033216,0.06287069988137604
245,sabrinatheteenagewitch,0.021377672209026127,0.0059382422802850355,0.023752969121140142,0.14370546318289787,0.040380047505938245,0.032066508313539195,0.011876484560570071,0.035629453681710214,0.007125890736342043,0.0011876484560570072,0.07363420427553444,0.023752969121140142,0.0,0.004750593824228029,0.0166270783847981,0.0,0.004750593824228029,0.0011876484560570072,0.0665083135391924,0.028503562945368172,0.0011876484560570072,0.08432304038004751,0.04513064133016627,0.0166270783847981,0.08669833729216152,0.0023752969121140144,0.014251781472684086,0.032066508313539195,0.04513064133016627,0.010688836104513063,0.0,0.014251781472684086,0.0059382422802850355,0.0035629453681710215,0.035629453681710214,0.0035629453681710215,0.0,0.055819477434679333
246,wizardsofwaverlyplace,0.02857142857142857,0.009523809523809525,0.05476190476190476,0.09166666666666666,0.04523809523809524,0.023809523809523808,0.02261904761904762,0.041666666666666664,0.02142857142857143,0.013095238095238096,0.06428571428571428,0.010714285714285714,0.0,0.005952380952380952,0.02857142857142857,0.0,0.0011904761904761906,0.004761904761904762,0.03571428571428571,0.015476190476190477,0.0011904761904761906,0.10238095238095238,0.04047619047619048,0.02023809523809524,0.04880952380952381,0.005952380952380952,0.004761904761904762,0.02857142857142857,0.03333333333333333,0.015476190476190477,0.0,0.034523809523809526,0.013095238095238096,0.004761904761904762,0.034523809523809526,0.002380952380952381,0.0,0.09047619047619047
247,digimonadventure02,0.041716328963051254,0.0011918951132300357,0.05601907032181168,0.09296781883194279,0.021454112038140644,0.00834326579261025,0.02264600715137068,0.02264600715137068,0.10011918951132301,0.025029797377830752,0.015494636471990465,0.007151370679380214,0.0,0.011918951132300357,0.05601907032181168,0.003575685339690107,0.003575685339690107,0.0,0.04410011918951132,0.014302741358760428,0.0,0.03218116805721097,0.01907032181168057,0.009535160905840286,0.009535160905840286,0.11084624553039332,0.052443384982121574,0.0011918951132300357,0.0059594755661501785,0.0011918951132300357,0.0059594755661501785,0.04052443384982122,0.013110846245530394,0.04052443384982122,0.03694874851013111,0.0023837902264600714,0.017878426698450536,0.052443384982121574
248,thewire,0.15035799522673032,0.0,0.032219570405727926,0.11694510739856802,0.01909307875894988,0.05250596658711217,0.022673031026252982,0.0,0.06324582338902147,0.0,0.10978520286396182,0.0,0.003579952267303103,0.0011933174224343676,0.031026252983293555,0.011933174224343675,0.18973747016706444,0.0011933174224343676,0.003579952267303103,0.0011933174224343676,0.0,0.0,0.0059665871121718375,0.008353221957040573,0.04295942720763723,0.0011933174224343676,0.003579952267303103,0.07040572792362769,0.0011933174224343676,0.014319809069212411,0.0,0.0,0.002386634844868735,0.0,0.0,0.03699284009546539,0.002386634844868735,0.0
249,sgtfrog,0.031026252983293555,0.0011933174224343676,0.03579952267303103,0.09785202863961814,0.06563245823389022,0.002386634844868735,0.02386634844868735,0.02386634844868735,0.06324582338902147,0.029832935560859187,0.029832935560859187,0.003579952267303103,0.002386634844868735,0.003579952267303103,0.011933174224343675,0.002386634844868735,0.0011933174224343676,0.0011933174224343676,0.06682577565632458,0.015513126491646777,0.0,0.08472553699284009,0.027446300715990454,0.031026252983293555,0.01909307875894988,0.03937947494033413,0.05608591885441527,0.010739856801909307,0.003579952267303103,0.002386634844868735,0.007159904534606206,0.04892601431980907,0.008353221957040573,0.08949880668257756,0.008353221957040573,0.0,0.00477326968973747,0.045346062052505964
250,murdochmysteries,0.1063321385902031,0.0011947431302270011,0.03225806451612903,0.12664277180406214,0.03225806451612903,0.025089605734767026,0.03106332138590203,0.0011947431302270011,0.017921146953405017,0.0011947431302270011,0.09199522102747909,0.0,0.0011947431302270011,0.0023894862604540022,0.021505376344086023,0.0023894862604540022,0.15770609318996415,0.0023894862604540022,0.0035842293906810036,0.005973715651135006,0.0,0.053763440860215055,0.005973715651135006,0.011947431302270013,0.04181600955794504,0.0023894862604540022,0.0035842293906810036,0.037037037037037035,0.005973715651135006,0.017921146953405017,0.0,0.02986857825567503,0.0047789725209080045,0.0,0.0,0.03225806451612903,0.0011947431302270011,0.08721624850657109
251,xmenevolution,0.02031063321385902,0.0,0.07168458781362007,0.06451612903225806,0.02031063321385902,0.008363201911589008,0.03464755077658303,0.022700119474313024,0.08482676224611709,0.008363201911589008,0.03464755077658303,0.0047789725209080045,0.0023894862604540022,0.06810035842293907,0.035842293906810034,0.0023894862604540022,0.0011947431302270011,0.011947431302270013,0.056152927120669056,0.009557945041816009,0.0,0.06810035842293907,0.03106332138590203,0.008363201911589008,0.026284348864994027,0.017921146953405017,0.03345280764635603,0.0011947431302270011,0.0047789725209080045,0.005973715651135006,0.007168458781362007,0.07526881720430108,0.02867383512544803,0.010752688172043012,0.023894862604540025,0.010752688172043012,0.005973715651135006,0.07765830346475508
