i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8
4508,mobilesuitgundamclimaxuc,0.04081632653061224,0.30612244897959184,0.04081632653061224,0.2653061224489796,0.02040816326530612,0.1836734693877551,0.10204081632653061,0.04081632653061224
4509,mobilesuitgundamsidestory0079risefromtheashes,0.07407407407407407,0.3333333333333333,0.0,0.2962962962962963,0.07407407407407407,0.0,0.18518518518518517,0.037037037037037035
4510,mobiusfinalfantasy,0.06382978723404255,0.2553191489361702,0.06382978723404255,0.3191489361702128,0.06382978723404255,0.15602836879432624,0.02127659574468085,0.05673758865248227
4511,mocomocofriends,0.08695652173913043,0.10869565217391304,0.15217391304347827,0.32608695652173914,0.10869565217391304,0.15217391304347827,0.043478260869565216,0.021739130434782608
4512,modnationracers,0.07407407407407407,0.35802469135802467,0.12345679012345678,0.30864197530864196,0.04938271604938271,0.07407407407407407,0.012345679012345678,0.0
4513,modernwarfare,0.03939393939393939,0.22121212121212122,0.045454545454545456,0.4393939393939394,0.1484848484848485,0.05757575757575758,0.03484848484848485,0.013636363636363636
4514,moeninjagirls,0.28205128205128205,0.10256410256410256,0.07692307692307693,0.38461538461538464,0.07692307692307693,0.05128205128205128,0.0,0.02564102564102564
4515,moebius,0.1111111111111111,0.2222222222222222,0.05555555555555555,0.5555555555555556,0.0,0.0,0.0,0.05555555555555555
4516,mogekocastle,0.1092436974789916,0.13445378151260504,0.04201680672268908,0.47058823529411764,0.14285714285714285,0.06722689075630252,0.0,0.03361344537815126
4517,moirai,0.04,0.2,0.04,0.48,0.16,0.0,0.0,0.08
4518,molemania,0.0425531914893617,0.3404255319148936,0.2765957446808511,0.23404255319148937,0.0,0.02127659574468085,0.0,0.0851063829787234
4519,molesworld,0.17346938775510204,0.23469387755102042,0.16326530612244897,0.30612244897959184,0.05102040816326531,0.04081632653061224,0.0,0.030612244897959183
4520,momodora,0.027972027972027972,0.32167832167832167,0.09090909090909091,0.24475524475524477,0.06993006993006994,0.16083916083916083,0.027972027972027972,0.055944055944055944
4521,momoko120percent,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.0,0.14285714285714285
4522,monacogp,0.0,0.64,0.04,0.24,0.04,0.0,0.0,0.04
4523,monacowhatsyoursismine,0.05747126436781609,0.14942528735632185,0.034482758620689655,0.4827586206896552,0.16091954022988506,0.08045977011494253,0.011494252873563218,0.022988505747126436
4524,monark,0.2,0.06666666666666667,0.06666666666666667,0.4,0.2,0.0,0.0,0.06666666666666667
4525,mondaynightcombat,0.06741573033707865,0.25280898876404495,0.056179775280898875,0.3258426966292135,0.06741573033707865,0.12921348314606743,0.07303370786516854,0.028089887640449437
4526,moneyseize,0.07692307692307693,0.8461538461538461,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
4527,monkeyhero,0.0,0.38235294117647056,0.2647058823529412,0.23529411764705882,0.0,0.058823529411764705,0.029411764705882353,0.029411764705882353
4528,monkeyisland,0.09342560553633218,0.22145328719723184,0.08996539792387544,0.4740484429065744,0.05536332179930796,0.01730103806228374,0.020761245674740483,0.02768166089965398
4529,monkeyisland2lechucksrevenge,0.09285714285714286,0.21428571428571427,0.09285714285714286,0.44642857142857145,0.08928571428571429,0.007142857142857143,0.02857142857142857,0.02857142857142857
4530,monkeykingheroisback,0.0,0.25,0.1875,0.1875,0.0625,0.25,0.0,0.0625
4531,monkeyquest,0.024390243902439025,0.43902439024390244,0.17073170731707318,0.07317073170731707,0.0,0.17073170731707318,0.07317073170731707,0.04878048780487805
4532,monkeyshines,0.017543859649122806,0.49122807017543857,0.22807017543859648,0.08771929824561403,0.0,0.05263157894736842,0.07017543859649122,0.05263157894736842
4533,monochroma,0.023809523809523808,0.30952380952380953,0.07142857142857142,0.2857142857142857,0.19047619047619047,0.023809523809523808,0.047619047619047616,0.047619047619047616
4534,monolith,0.011494252873563218,0.41379310344827586,0.08045977011494253,0.25287356321839083,0.034482758620689655,0.13793103448275862,0.034482758620689655,0.034482758620689655
4535,monsterarena,0.03333333333333333,0.26666666666666666,0.0,0.13333333333333333,0.0,0.3333333333333333,0.06666666666666667,0.16666666666666666
4536,monsterbash,0.03389830508474576,0.423728813559322,0.0847457627118644,0.22033898305084745,0.0847457627118644,0.0847457627118644,0.03389830508474576,0.03389830508474576
4537,monsterbash1982,0.0,0.4230769230769231,0.11538461538461539,0.19230769230769232,0.07692307692307693,0.07692307692307693,0.0,0.11538461538461539
4538,monsterbreeder,0.0,0.29411764705882354,0.058823529411764705,0.35294117647058826,0.11764705882352941,0.0,0.11764705882352941,0.058823529411764705
4539,monstercrown,0.03125,0.296875,0.046875,0.390625,0.109375,0.078125,0.03125,0.015625
4540,monsterhunter,0.04789272030651341,0.31800766283524906,0.11685823754789272,0.24329501915708812,0.05555555555555555,0.12835249042145594,0.05938697318007663,0.03065134099616858
4541,monsterhunter2004,0.0,0.5625,0.16666666666666666,0.125,0.0,0.0625,0.041666666666666664,0.041666666666666664
4542,monsterhunterrise,0.026785714285714284,0.35267857142857145,0.09821428571428571,0.3125,0.008928571428571428,0.12053571428571429,0.044642857142857144,0.03571428571428571
4543,monsterhunterstories,0.056338028169014086,0.19718309859154928,0.09859154929577464,0.4225352112676056,0.04225352112676056,0.1267605633802817,0.04225352112676056,0.014084507042253521
4544,monsterhunterstories2wingsofruin,0.08196721311475409,0.21311475409836064,0.11475409836065574,0.2786885245901639,0.11475409836065574,0.14754098360655737,0.01639344262295082,0.03278688524590164
4545,monsterhunterworld,0.04,0.2733333333333333,0.11666666666666667,0.31333333333333335,0.04666666666666667,0.14666666666666667,0.03666666666666667,0.02666666666666667
4546,monsterlovesyou,0.0,0.125,0.041666666666666664,0.5416666666666666,0.16666666666666666,0.08333333333333333,0.0,0.041666666666666664
4547,monstermadness,0.07462686567164178,0.34328358208955223,0.014925373134328358,0.3283582089552239,0.05970149253731343,0.1044776119402985,0.04477611940298507,0.029850746268656716
4548,monsterparty,0.022988505747126436,0.3333333333333333,0.13793103448275862,0.3448275862068966,0.04597701149425287,0.04597701149425287,0.0,0.06896551724137931
4549,monsterracers,0.08955223880597014,0.3582089552238806,0.11940298507462686,0.2835820895522388,0.07462686567164178,0.07462686567164178,0.0,0.0
4550,monsterrancher,0.08239700374531835,0.34831460674157305,0.09363295880149813,0.23595505617977527,0.0449438202247191,0.14606741573033707,0.026217228464419477,0.02247191011235955
4551,monsterrancherbattlecardgame,0.06666666666666667,0.37777777777777777,0.044444444444444446,0.17777777777777778,0.06666666666666667,0.2222222222222222,0.022222222222222223,0.022222222222222223
4552,monsterrancherevo,0.061224489795918366,0.3469387755102041,0.1836734693877551,0.24489795918367346,0.02040816326530612,0.08163265306122448,0.02040816326530612,0.04081632653061224
4553,monsterrancherhopabout,0.0,0.7142857142857143,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285
4554,monstersanctuary,0.04807692307692308,0.22115384615384615,0.0673076923076923,0.36538461538461536,0.04807692307692308,0.21153846153846154,0.019230769230769232,0.019230769230769232
4555,monsterstrike,0.07142857142857142,0.2619047619047619,0.0,0.19047619047619047,0.0,0.38095238095238093,0.023809523809523808,0.07142857142857142
4556,monstertale,0.0660377358490566,0.3018867924528302,0.1509433962264151,0.2641509433962264,0.07547169811320754,0.12264150943396226,0.009433962264150943,0.009433962264150943
4557,monstertrain,0.011627906976744186,0.26744186046511625,0.05813953488372093,0.3023255813953488,0.09302325581395349,0.19767441860465115,0.046511627906976744,0.023255813953488372
4558,monsterworldiv,0.04807692307692308,0.375,0.15384615384615385,0.25,0.019230769230769232,0.08653846153846154,0.019230769230769232,0.04807692307692308
4559,monstersvsaliens,0.1111111111111111,0.2777777777777778,0.1111111111111111,0.3333333333333333,0.05555555555555555,0.027777777777777776,0.05555555555555555,0.027777777777777776
4560,monstrum,0.01694915254237288,0.3220338983050847,0.1016949152542373,0.288135593220339,0.11864406779661017,0.0847457627118644,0.06779661016949153,0.0
4561,montezumasrevenge,0.0,0.4782608695652174,0.13043478260869565,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.0,0.17391304347826086
4562,montymole,0.0,0.5263157894736842,0.21052631578947367,0.13157894736842105,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.05263157894736842
4563,montypythonsflyingcircus,0.05,0.55,0.15,0.15,0.05,0.0,0.0,0.05
4564,monumentvalley,0.043478260869565216,0.2826086956521739,0.06521739130434782,0.5,0.043478260869565216,0.0,0.0,0.06521739130434782
4565,monumentvalley2,0.10909090909090909,0.2909090909090909,0.05454545454545454,0.36363636363636365,0.07272727272727272,0.01818181818181818,0.03636363636363636,0.05454545454545454
4566,moomooio,0.02631578947368421,0.47368421052631576,0.07894736842105263,0.10526315789473684,0.0,0.21052631578947367,0.05263157894736842,0.05263157894736842
4567,moonbasecommander,0.0,0.5333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.26666666666666666,0.06666666666666667
4568,moonchronicles,0.0,0.43333333333333335,0.0,0.26666666666666666,0.03333333333333333,0.06666666666666667,0.13333333333333333,0.06666666666666667
4569,moondiver,0.0684931506849315,0.3424657534246575,0.0136986301369863,0.2876712328767123,0.0684931506849315,0.1232876712328767,0.0547945205479452,0.0410958904109589
4570,moonhunters,0.0,0.4166666666666667,0.0,0.16666666666666666,0.08333333333333333,0.25,0.0,0.08333333333333333
4571,moonpatrol,0.0,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.5
4572,moonraider,0.0,0.3333333333333333,0.25,0.0,0.0,0.08333333333333333,0.0,0.3333333333333333
4573,moonremixrpgadventure,0.0449438202247191,0.33707865168539325,0.07865168539325842,0.4157303370786517,0.0898876404494382,0.011235955056179775,0.011235955056179775,0.011235955056179775
4574,moonbasealpha,0.0,0.25,0.0,0.5,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.08333333333333333
4575,moonlighter,0.039473684210526314,0.42105263157894735,0.05263157894736842,0.25,0.05263157894736842,0.07894736842105263,0.06578947368421052,0.039473684210526314
4576,moonmist,0.0625,0.3125,0.0,0.375,0.0625,0.0,0.0,0.1875
4577,moonrise,0.22727272727272727,0.06060606060606061,0.015151515151515152,0.3939393939393939,0.16666666666666666,0.06060606060606061,0.030303030303030304,0.045454545454545456
4578,moonsofmadness,0.0,0.13725490196078433,0.0392156862745098,0.5098039215686274,0.1568627450980392,0.0196078431372549,0.09803921568627451,0.0392156862745098
4579,mopeio,0.02127659574468085,0.46808510638297873,0.06382978723404255,0.2978723404255319,0.0,0.0425531914893617,0.0425531914893617,0.06382978723404255
4580,mordhau,0.0,0.3125,0.052083333333333336,0.2708333333333333,0.052083333333333336,0.25,0.052083333333333336,0.010416666666666666
4581,mordheimcityofthedamned,0.02112676056338028,0.2887323943661972,0.04225352112676056,0.2746478873239437,0.07746478873239436,0.20422535211267606,0.08450704225352113,0.007042253521126761
4582,morningstar,0.0,0.23529411764705882,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.17647058823529413
4583,morphx,0.0,0.35,0.0,0.25,0.05,0.15,0.15,0.05
4584,morpheus,0.07272727272727272,0.16363636363636364,0.10909090909090909,0.45454545454545453,0.14545454545454545,0.01818181818181818,0.01818181818181818,0.01818181818181818
4585,mortalkombat1,0.0782608695652174,0.3130434782608696,0.10434782608695652,0.3130434782608696,0.034782608695652174,0.11304347826086956,0.0,0.043478260869565216
4586,mortalkombat11,0.1037567084078712,0.13059033989266547,0.044722719141323794,0.481216457960644,0.1001788908765653,0.07871198568872988,0.03756708407871199,0.023255813953488372
4587,mortalkombat2,0.07692307692307693,0.3076923076923077,0.08547008547008547,0.41025641025641024,0.02564102564102564,0.03418803418803419,0.017094017094017096,0.042735042735042736
4588,mortalkombat3,0.05339805825242718,0.2815533980582524,0.0825242718446602,0.3300970873786408,0.05825242718446602,0.10679611650485436,0.043689320388349516,0.043689320388349516
4589,mortalkombat4,0.03225806451612903,0.34408602150537637,0.07526881720430108,0.2903225806451613,0.07526881720430108,0.13978494623655913,0.0,0.043010752688172046
4590,mortalkombat9,0.11961722488038277,0.16028708133971292,0.05263157894736842,0.423444976076555,0.11483253588516747,0.07177033492822966,0.03110047846889952,0.02631578947368421
4591,mortalkombatarmageddon,0.028735632183908046,0.25287356321839083,0.04597701149425287,0.39080459770114945,0.09195402298850575,0.11494252873563218,0.034482758620689655,0.040229885057471264
4592,mortalkombatdeadlyalliance,0.10810810810810811,0.17567567567567569,0.0472972972972973,0.3918918918918919,0.10135135135135136,0.12837837837837837,0.013513513513513514,0.033783783783783786
4593,mortalkombatdeception,0.07954545454545454,0.26136363636363635,0.07954545454545454,0.35795454545454547,0.08522727272727272,0.09090909090909091,0.017045454545454544,0.028409090909090908
4594,mortalkombatmythologiessubzero,0.10344827586206896,0.3793103448275862,0.034482758620689655,0.3275862068965517,0.05172413793103448,0.034482758620689655,0.0,0.06896551724137931
4595,mortalkombatshaolinmonks,0.06896551724137931,0.27586206896551724,0.09195402298850575,0.3448275862068966,0.04597701149425287,0.09195402298850575,0.022988505747126436,0.05747126436781609
4596,mortalkombatspecialforces,0.19047619047619047,0.23809523809523808,0.047619047619047616,0.3333333333333333,0.047619047619047616,0.0,0.0,0.14285714285714285
4597,mortalkombatvsdcuniverse,0.10483870967741936,0.20967741935483872,0.07258064516129033,0.3548387096774194,0.07258064516129033,0.10483870967741936,0.04032258064516129,0.04032258064516129
4598,mortalkombatx,0.127134724857685,0.1442125237191651,0.04743833017077799,0.45540796963946867,0.09487666034155598,0.07210626185958255,0.03415559772296015,0.024667931688804556
4599,mortalshell,0.0,0.3235294117647059,0.058823529411764705,0.29411764705882354,0.08823529411764706,0.20588235294117646,0.0,0.029411764705882353
4600,mortyr,0.0,0.5833333333333334,0.0,0.20833333333333334,0.0,0.08333333333333333,0.08333333333333333,0.041666666666666664
4601,mosaic,0.0,0.42105263157894735,0.0,0.2631578947368421,0.2631578947368421,0.0,0.0,0.05263157894736842
4602,moss,0.0,0.3548387096774194,0.0,0.45161290322580644,0.0,0.03225806451612903,0.06451612903225806,0.0967741935483871
4603,mother,0.06557377049180328,0.22131147540983606,0.08196721311475409,0.39344262295081966,0.06967213114754098,0.11065573770491803,0.028688524590163935,0.028688524590163935
4604,motherchefthemusical,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.2
4605,motherrussiableeds,0.06338028169014084,0.24647887323943662,0.04929577464788732,0.352112676056338,0.18309859154929578,0.07746478873239436,0.007042253521126761,0.02112676056338028
4606,motortoongrandprix,0.07142857142857142,0.39285714285714285,0.21428571428571427,0.17857142857142858,0.0,0.14285714285714285,0.0,0.0
4607,mountainking,0.0,0.6363636363636364,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091
4608,mountaintroll,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,0.2727272727272727
4609,mousetrap,0.0,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.38461538461538464
4610,mouthsweet,0.1111111111111111,0.15555555555555556,0.022222222222222223,0.3111111111111111,0.24444444444444444,0.044444444444444446,0.06666666666666667,0.044444444444444446
4611,moveordie,0.0,0.5714285714285714,0.09523809523809523,0.09523809523809523,0.14285714285714285,0.047619047619047616,0.0,0.047619047619047616
4612,mrbeanaroundtheworld,0.0,0.3333333333333333,0.4166666666666667,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333
4613,mrbones,0.03333333333333333,0.3,0.13333333333333333,0.4666666666666667,0.0,0.016666666666666666,0.0,0.05
4614,mrdo,0.0,0.4857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.05714285714285714,0.02857142857142857,0.14285714285714285
4615,mrdriller,0.26506024096385544,0.26506024096385544,0.07228915662650602,0.1686746987951807,0.04819277108433735,0.07228915662650602,0.024096385542168676,0.08433734939759036
4616,mrgimmick,0.03896103896103896,0.5194805194805194,0.19480519480519481,0.11688311688311688,0.012987012987012988,0.03896103896103896,0.025974025974025976,0.05194805194805195
4617,mrhoppsplayhouse,0.0,0.34210526315789475,0.02631578947368421,0.2631578947368421,0.2894736842105263,0.02631578947368421,0.0,0.05263157894736842
4618,mrhoppsplayhouse2,0.01818181818181818,0.23636363636363636,0.05454545454545454,0.4727272727272727,0.14545454545454545,0.0,0.01818181818181818,0.05454545454545454
4619,mrnutz,0.0,0.5882352941176471,0.17647058823529413,0.058823529411764705,0.029411764705882353,0.08823529411764706,0.0,0.058823529411764705
4620,muchimuchipork,0.07407407407407407,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.037037037037037035,0.1111111111111111,0.07407407407407407,0.037037037037037035
4621,mugensouls,0.06451612903225806,0.25806451612903225,0.08064516129032258,0.3225806451612903,0.04032258064516129,0.1532258064516129,0.04838709677419355,0.03225806451612903
4622,multiuserdungeon,0.0,0.4,0.0,0.1,0.0,0.0,0.1,0.4
4623,murderinthealps,0.11688311688311688,0.09090909090909091,0.03896103896103896,0.5584415584415584,0.15584415584415584,0.012987012987012988,0.006493506493506494,0.01948051948051948
4624,murdertypo,0.038461538461538464,0.2692307692307692,0.07692307692307693,0.2692307692307692,0.038461538461538464,0.2692307692307692,0.038461538461538464,0.0
4625,murderedsoulsuspect,0.045454545454545456,0.1,0.05454545454545454,0.5272727272727272,0.19090909090909092,0.02727272727272727,0.02727272727272727,0.02727272727272727
4626,muri,0.0,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.08333333333333333,0.1111111111111111,0.08333333333333333,0.05555555555555555
4627,musaicbox,0.0,0.5833333333333334,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.25
4628,musashisamurailegend,0.09944751381215469,0.27071823204419887,0.09392265193370165,0.26519337016574585,0.03314917127071823,0.11049723756906077,0.0718232044198895,0.055248618784530384
4629,musclemarch,0.0,0.3333333333333333,0.05555555555555555,0.5,0.05555555555555555,0.0,0.0,0.05555555555555555
4630,musedash,0.16279069767441862,0.4186046511627907,0.06976744186046512,0.11627906976744186,0.046511627906976744,0.16279069767441862,0.0,0.023255813953488372
4631,museummadness,0.03333333333333333,0.16666666666666666,0.13333333333333333,0.3,0.06666666666666667,0.03333333333333333,0.1,0.16666666666666666
4632,mushroompatrolmidasmachine,0.0,0.5,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
4633,mutantfootballleague,0.05555555555555555,0.15873015873015872,0.03968253968253968,0.40476190476190477,0.1349206349206349,0.10317460317460317,0.0873015873015873,0.015873015873015872
4634,mutantmudds,0.0,0.5862068965517241,0.1724137931034483,0.06896551724137931,0.0,0.034482758620689655,0.034482758620689655,0.10344827586206896
4635,mutantrampagebodyslam,0.030303030303030304,0.24242424242424243,0.12121212121212122,0.36363636363636365,0.09090909090909091,0.030303030303030304,0.09090909090909091,0.030303030303030304
4636,mutecrimson,0.021739130434782608,0.5434782608695652,0.15217391304347827,0.08695652173913043,0.0,0.13043478260869565,0.021739130434782608,0.043478260869565216
4637,mychildlebensborn,0.2459016393442623,0.18032786885245902,0.06557377049180328,0.4098360655737705,0.06557377049180328,0.01639344262295082,0.01639344262295082,0.0
4638,mydearboss,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.4117647058823529,0.058823529411764705,0.0,0.0,0.17647058823529413
4639,myfriendisaraven,0.0,0.09090909090909091,0.18181818181818182,0.5,0.045454545454545456,0.0,0.045454545454545456,0.13636363636363635
4640,myfriendpedro,0.022222222222222223,0.37777777777777777,0.08888888888888889,0.4,0.06666666666666667,0.022222222222222223,0.0,0.022222222222222223
4641,myheroonesjustice,0.08,0.18666666666666668,0.08666666666666667,0.34,0.05333333333333334,0.18666666666666668,0.04,0.02666666666666667
4642,mylovelydaughter,0.04225352112676056,0.056338028169014086,0.07042253521126761,0.49295774647887325,0.2535211267605634,0.056338028169014086,0.028169014084507043,0.0
4643,mypetprotector,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091
4644,mypokemonranch,0.0,0.5,0.1,0.1,0.0,0.1,0.0,0.2
4645,mysims,0.22043010752688172,0.20430107526881722,0.0913978494623656,0.3333333333333333,0.05913978494623656,0.026881720430107527,0.03763440860215054,0.026881720430107527
4646,mysimsagents,0.02564102564102564,0.3333333333333333,0.07692307692307693,0.358974358974359,0.1282051282051282,0.02564102564102564,0.0,0.05128205128205128
4647,mysimskingdom,0.140625,0.25,0.125,0.34375,0.03125,0.0625,0.046875,0.0
4648,mysingingmonsters,0.022222222222222223,0.37777777777777777,0.08888888888888889,0.3111111111111111,0.0,0.1111111111111111,0.08888888888888889,0.0
4649,mysummercar,0.009523809523809525,0.3904761904761905,0.02857142857142857,0.38095238095238093,0.12380952380952381,0.02857142857142857,0.02857142857142857,0.009523809523809525
4650,myteacherisanalien,0.0,0.3684210526315789,0.0,0.15789473684210525,0.15789473684210525,0.05263157894736842,0.10526315789473684,0.15789473684210525
4651,mytimeatportia,0.20689655172413793,0.22988505747126436,0.09195402298850575,0.2988505747126437,0.04597701149425287,0.034482758620689655,0.05747126436781609,0.034482758620689655
4652,myworldmyway,0.10638297872340426,0.19148936170212766,0.0425531914893617,0.40425531914893614,0.06382978723404255,0.1276595744680851,0.02127659574468085,0.0425531914893617
4653,myst,0.0391566265060241,0.25,0.08132530120481928,0.39759036144578314,0.12048192771084337,0.02108433734939759,0.05421686746987952,0.03614457831325301
4654,mystiiiexile,0.03571428571428571,0.2857142857142857,0.07142857142857142,0.35714285714285715,0.08333333333333333,0.023809523809523808,0.05952380952380952,0.08333333333333333
4655,mysterycasefiles,0.06206896551724138,0.16551724137931034,0.07931034482758621,0.45517241379310347,0.13448275862068965,0.041379310344827586,0.02413793103448276,0.03793103448275862
4656,mysteryofmortlakemansion,0.0,0.1702127659574468,0.19148936170212766,0.425531914893617,0.10638297872340426,0.02127659574468085,0.06382978723404255,0.02127659574468085
4657,mysteryoftimeandspace,0.0,0.16666666666666666,0.1111111111111111,0.5,0.05555555555555555,0.0,0.0,0.16666666666666666
4658,mysterysciencetheater3000presentsdetective,0.01818181818181818,0.23636363636363636,0.05454545454545454,0.5818181818181818,0.09090909090909091,0.0,0.0,0.01818181818181818
4659,mysticark,0.017857142857142856,0.21428571428571427,0.19642857142857142,0.21428571428571427,0.08928571428571429,0.17857142857142858,0.07142857142857142,0.017857142857142856
4660,mystictowers,0.0,0.56,0.14,0.04,0.02,0.16,0.04,0.04
4661,mysticwarriors,0.12871287128712872,0.297029702970297,0.0594059405940594,0.27722772277227725,0.06930693069306931,0.13861386138613863,0.009900990099009901,0.019801980198019802
4662,mystikbelle,0.0,0.43478260869565216,0.043478260869565216,0.2608695652173913,0.021739130434782608,0.10869565217391304,0.043478260869565216,0.08695652173913043
4663,mythos,0.0392156862745098,0.23529411764705882,0.09803921568627451,0.23529411764705882,0.27450980392156865,0.058823529411764705,0.0196078431372549,0.0392156862745098
4664,n,0.011904761904761904,0.5,0.09523809523809523,0.19047619047619047,0.09523809523809523,0.08333333333333333,0.011904761904761904,0.011904761904761904
4665,nam1975,0.0,0.2857142857142857,0.02857142857142857,0.37142857142857144,0.17142857142857143,0.05714285714285714,0.02857142857142857,0.05714285714285714
4666,narc,0.012658227848101266,0.35443037974683544,0.05063291139240506,0.35443037974683544,0.08860759493670886,0.08860759493670886,0.012658227848101266,0.0379746835443038
4667,neotheworldendswithyou,0.07636363636363637,0.2109090909090909,0.05090909090909091,0.4581818181818182,0.09454545454545454,0.06545454545454546,0.025454545454545455,0.01818181818181818
4668,nesremix,0.017543859649122806,0.5614035087719298,0.05263157894736842,0.24561403508771928,0.03508771929824561,0.05263157894736842,0.0,0.03508771929824561
4669,nguidle,0.04878048780487805,0.34146341463414637,0.14634146341463414,0.2682926829268293,0.04878048780487805,0.12195121951219512,0.0,0.024390243902439025
4670,naev,0.010309278350515464,0.18556701030927836,0.010309278350515464,0.23711340206185566,0.12371134020618557,0.12371134020618557,0.24742268041237114,0.061855670103092786
4671,namcohigh,0.19827586206896552,0.16379310344827586,0.05172413793103448,0.3620689655172414,0.13793103448275862,0.04310344827586207,0.02586206896551724,0.017241379310344827
4672,namcoxcapcom,0.1934156378600823,0.18518518518518517,0.04526748971193416,0.345679012345679,0.053497942386831275,0.12757201646090535,0.02880658436213992,0.0205761316872428
4673,namuamidabutsuutena,0.2356687898089172,0.21656050955414013,0.06369426751592357,0.2802547770700637,0.044585987261146494,0.12101910828025478,0.01910828025477707,0.01910828025477707
4674,nanashinogame,0.07563025210084033,0.19327731092436976,0.058823529411764705,0.47058823529411764,0.15966386554621848,0.025210084033613446,0.008403361344537815,0.008403361344537815
4675,nanosaur,0.0,0.28,0.24,0.16,0.0,0.2,0.08,0.04
4676,napoleontotalwar,0.0,0.22916666666666666,0.020833333333333332,0.34375,0.11458333333333333,0.14583333333333334,0.125,0.020833333333333332
4677,nappletale,0.14,0.22,0.15,0.36,0.06,0.04,0.02,0.01
4678,narcosis,0.0,0.3684210526315789,0.05263157894736842,0.5263157894736842,0.05263157894736842,0.0,0.0,0.0
4679,naritaboy,0.0,0.2,0.1,0.5,0.0,0.0,0.0,0.2
4680,narutoclashofninja,0.06349206349206349,0.19047619047619047,0.09523809523809523,0.2222222222222222,0.015873015873015872,0.31746031746031744,0.015873015873015872,0.07936507936507936
4681,narutoshippudenultimateninja4,0.0,0.21739130434782608,0.0,0.391304347826087,0.13043478260869565,0.13043478260869565,0.043478260869565216,0.08695652173913043
4682,narutoshippudenultimateninja5,0.05,0.4,0.0,0.3,0.05,0.1,0.0,0.1
4683,narutoshippudenultimateninjastorm2,0.07407407407407407,0.3333333333333333,0.037037037037037035,0.345679012345679,0.0,0.12345679012345678,0.012345679012345678,0.07407407407407407
4684,narutoshippudenultimateninjastorm3,0.05714285714285714,0.2785714285714286,0.07857142857142857,0.42142857142857143,0.02857142857142857,0.09285714285714286,0.0,0.04285714285714286
4685,narutoshippudenultimateninjastorm4,0.21348314606741572,0.24719101123595505,0.0449438202247191,0.2808988764044944,0.02247191011235955,0.0898876404494382,0.033707865168539325,0.06741573033707865
4686,narutoshippudenultimateninjastormgenerations,0.06557377049180328,0.3770491803278688,0.03278688524590164,0.2786885245901639,0.03278688524590164,0.13114754098360656,0.0,0.08196721311475409
4687,narutoshippudenultimateninjastormrevolution,0.08108108108108109,0.22972972972972974,0.06756756756756757,0.35135135135135137,0.04054054054054054,0.13513513513513514,0.04054054054054054,0.05405405405405406
4688,narutotoborutoshinobistriker,0.0,0.5384615384615384,0.0,0.07692307692307693,0.0,0.3076923076923077,0.0,0.07692307692307693
4689,narutoultimateninja,0.07547169811320754,0.33962264150943394,0.03773584905660377,0.18867924528301888,0.03773584905660377,0.20754716981132076,0.018867924528301886,0.09433962264150944
4690,narutoultimateninja2,0.03125,0.25,0.0,0.375,0.0,0.21875,0.0,0.125
4691,narutoultimateninja3,0.10714285714285714,0.35714285714285715,0.03571428571428571,0.2857142857142857,0.0,0.10714285714285714,0.0,0.10714285714285714
4692,narutoultimateninjastorm,0.047619047619047616,0.38095238095238093,0.09523809523809523,0.14285714285714285,0.047619047619047616,0.14285714285714285,0.0,0.14285714285714285
4693,narutouzumakichronicles,0.15,0.25,0.025,0.3,0.025,0.175,0.025,0.05
4694,narwhaleio,0.0,0.5,0.0,0.21428571428571427,0.0,0.14285714285714285,0.0,0.14285714285714285
4695,nationred,0.0,0.37254901960784315,0.058823529411764705,0.21568627450980393,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.058823529411764705
4696,naturaldoctrine,0.025,0.3,0.1,0.2,0.025,0.3,0.05,0.0
