i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13
4240,americanidol,0.10526315789473684,0.06072874493927125,0.23481781376518218,0.1902834008097166,0.04048582995951417,0.012145748987854251,0.004048582995951417,0.22672064777327935,0.0,0.09716599190283401,0.008097165991902834,0.004048582995951417,0.016194331983805668
4241,americanninjawarrior,0.08974358974358974,0.07692307692307693,0.24358974358974358,0.14102564102564102,0.10256410256410256,0.02564102564102564,0.0,0.1794871794871795,0.0,0.08974358974358974,0.02564102564102564,0.0,0.02564102564102564
4242,americanodyssey,0.35,0.0,0.3,0.05,0.025,0.075,0.0,0.175,0.0,0.025,0.0,0.0,0.0
4243,americanpickers,0.11320754716981132,0.05660377358490566,0.20754716981132076,0.18867924528301888,0.07547169811320754,0.03773584905660377,0.0,0.18867924528301888,0.0,0.09433962264150944,0.0,0.018867924528301886,0.018867924528301886
4244,americanrestoration,0.12,0.02,0.28,0.14,0.06,0.04,0.02,0.18,0.0,0.1,0.04,0.0,0.0
4245,americanvandal,0.234375,0.015625,0.2890625,0.109375,0.015625,0.0234375,0.0078125,0.25,0.0,0.0546875,0.0,0.0,0.0
4246,americasfunniesthomevideos,0.07006369426751592,0.044585987261146494,0.24203821656050956,0.1910828025477707,0.044585987261146494,0.012738853503184714,0.0,0.2229299363057325,0.0,0.12738853503184713,0.012738853503184714,0.006369426751592357,0.025477707006369428
4247,americasfunniestpeople,0.05,0.0,0.25,0.15,0.05,0.0,0.0,0.2,0.0,0.15,0.1,0.0,0.05
4248,americasgamethesuperbowlchampions,0.21311475409836064,0.06557377049180328,0.16393442622950818,0.03278688524590164,0.13114754098360656,0.04918032786885246,0.03278688524590164,0.2459016393442623,0.0,0.06557377049180328,0.0,0.0,0.0
4249,americasgottalent,0.09844559585492228,0.04145077720207254,0.31088082901554404,0.18652849740932642,0.03626943005181347,0.015544041450777202,0.010362694300518135,0.17616580310880828,0.0,0.06217616580310881,0.02072538860103627,0.02072538860103627,0.02072538860103627
4250,americasmostwanted,0.28,0.04,0.04,0.16,0.12,0.0,0.0,0.08,0.0,0.24,0.0,0.0,0.04
4251,americasnexttopmodel,0.07476635514018691,0.12149532710280374,0.2523364485981308,0.12149532710280374,0.06542056074766354,0.028037383177570093,0.009345794392523364,0.22897196261682243,0.009345794392523364,0.06542056074766354,0.009345794392523364,0.009345794392523364,0.004672897196261682
4252,americastestkitchen,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.1111111111111111,0.0,0.0
4253,amerika,0.07692307692307693,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.07692307692307693,0.23076923076923078,0.1794871794871795,0.1794871794871795,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.0,0.02564102564102564
4254,amigasyrivales,0.07272727272727272,0.03636363636363636,0.34545454545454546,0.2,0.05454545454545454,0.0,0.0,0.23636363636363636,0.0,0.05454545454545454,0.0,0.0,0.0
4255,amigossonlosamigos,0.06666666666666667,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
4256,anidiotabroad,0.11594202898550725,0.014492753623188406,0.2898550724637681,0.17391304347826086,0.07246376811594203,0.0,0.0,0.21739130434782608,0.0,0.10144927536231885,0.0,0.014492753623188406,0.0
4257,ancientrometheriseandfallofanempire,0.20967741935483872,0.0,0.25806451612903225,0.12903225806451613,0.04838709677419355,0.06451612903225806,0.0,0.20967741935483872,0.0,0.04838709677419355,0.03225806451612903,0.0,0.0
4258,andjustlikethat,0.09523809523809523,0.047619047619047616,0.19047619047619047,0.14285714285714285,0.047619047619047616,0.0,0.0,0.38095238095238093,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616
4259,andthewinnerislove,0.0,0.0,0.0,0.0,0.125,0.375,0.0,0.25,0.0,0.0,0.0,0.125,0.125
4260,andimack,0.0875,0.05625,0.33125,0.14375,0.01875,0.0,0.0,0.23125,0.0,0.1,0.01875,0.0,0.0125
4261,andromeda,0.176,0.056,0.136,0.064,0.226,0.066,0.152,0.094,0.006,0.012,0.01,0.0,0.002
4262,andyrichtercontrolstheuniverse,0.14285714285714285,0.02857142857142857,0.37142857142857144,0.2,0.02857142857142857,0.0,0.0,0.14285714285714285,0.0,0.08571428571428572,0.0,0.0,0.0
4263,angprobinsyano2015,0.29906542056074764,0.06542056074766354,0.17757009345794392,0.07476635514018691,0.06542056074766354,0.08411214953271028,0.04672897196261682,0.1308411214953271,0.009345794392523364,0.018691588785046728,0.018691588785046728,0.0,0.009345794392523364
4264,angel,0.18138261464750172,0.05886379192334018,0.16427104722792607,0.08350444900752908,0.21697467488021902,0.05475701574264202,0.04380561259411362,0.13141683778234087,0.0054757015742642025,0.039014373716632446,0.014373716632443531,0.0027378507871321013,0.0034223134839151265
4265,angermanagement2012,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.5,0.0,0.16666666666666666,0.0,0.0,0.0
4266,angietribeca,0.21428571428571427,0.07738095238095238,0.2619047619047619,0.06547619047619048,0.041666666666666664,0.05952380952380952,0.005952380952380952,0.21428571428571427,0.0,0.041666666666666664,0.005952380952380952,0.005952380952380952,0.005952380952380952
4267,angryboys,0.1,0.0,0.2,0.35,0.0,0.0,0.0,0.25,0.0,0.05,0.05,0.0,0.0
4268,animalarmageddon,0.075,0.05,0.1,0.075,0.275,0.025,0.05,0.2,0.0,0.0,0.075,0.075,0.0
4269,animalfaceoff,0.037037037037037035,0.07407407407407407,0.12962962962962962,0.09259259259259259,0.2962962962962963,0.05555555555555555,0.037037037037037035,0.12962962962962962,0.018518518518518517,0.037037037037037035,0.07407407407407407,0.018518518518518517,0.0
4270,animalkingdom,0.26666666666666666,0.06666666666666667,0.3,0.016666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.0,0.016666666666666666,0.0,0.0,0.0
4271,animalmagic,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0
4272,animalplanetheroes,0.2549019607843137,0.058823529411764705,0.19607843137254902,0.09803921568627451,0.1568627450980392,0.0196078431372549,0.0,0.11764705882352941,0.0,0.0392156862745098,0.0392156862745098,0.0196078431372549,0.0
4273,animalscience,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4274,animorphs,0.1297709923664122,0.05343511450381679,0.183206106870229,0.16793893129770993,0.1984732824427481,0.030534351145038167,0.04580152671755725,0.1297709923664122,0.0,0.03816793893129771,0.015267175572519083,0.007633587786259542,0.0
4275,anjaanspecialcrimesunit,0.26666666666666666,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.0,0.2,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667
4276,annaandtheking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
4277,annaunddieliebe,0.19090909090909092,0.045454545454545456,0.32727272727272727,0.16363636363636364,0.00909090909090909,0.0,0.0,0.19090909090909092,0.0,0.05454545454545454,0.00909090909090909,0.0,0.00909090909090909
4278,anneboleyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4279,annewithane,0.08609271523178808,0.08609271523178808,0.3576158940397351,0.15894039735099338,0.019867549668874173,0.006622516556291391,0.0,0.16556291390728478,0.0,0.08609271523178808,0.013245033112582781,0.0,0.019867549668874173
4280,annika2021,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0
4281,annuallyretentive,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2
4282,anotherlife2019,0.18248175182481752,0.0364963503649635,0.2116788321167883,0.06569343065693431,0.17518248175182483,0.051094890510948905,0.1386861313868613,0.0948905109489051,0.0072992700729927005,0.021897810218978103,0.014598540145985401,0.0,0.0
4283,anotherperiod,0.09900990099009901,0.04950495049504951,0.32673267326732675,0.07920792079207921,0.0297029702970297,0.009900990099009901,0.0,0.3069306930693069,0.0,0.07920792079207921,0.0,0.0,0.019801980198019802
4284,anotherworld,0.2127659574468085,0.10638297872340426,0.19148936170212766,0.10638297872340426,0.06382978723404255,0.0425531914893617,0.0425531914893617,0.0851063829787234,0.0,0.1276595744680851,0.0,0.0,0.02127659574468085
4285,answermenineteenninetyseven,0.0,0.03125,0.4375,0.15625,0.0,0.0,0.0,0.34375,0.0,0.0,0.0,0.0,0.03125
4286,anthonybourdainpartsunknown,0.09523809523809523,0.023809523809523808,0.2857142857142857,0.09523809523809523,0.047619047619047616,0.023809523809523808,0.047619047619047616,0.21428571428571427,0.0,0.09523809523809523,0.023809523809523808,0.023809523809523808,0.023809523809523808
4287,antiquesroadshow,0.0,0.12,0.08,0.36,0.04,0.04,0.0,0.2,0.0,0.08,0.0,0.04,0.04
4288,anydaynow,0.1348314606741573,0.0449438202247191,0.2808988764044944,0.19101123595505617,0.011235955056179775,0.011235955056179775,0.0,0.21348314606741572,0.0,0.11235955056179775,0.0,0.0,0.0
4289,apocalypse,0.09090909090909091,0.09090909090909091,0.21212121212121213,0.21212121212121213,0.21212121212121213,0.06060606060606061,0.06060606060606061,0.030303030303030304,0.0,0.030303030303030304,0.0,0.0,0.0
4290,appletreeyard,0.14285714285714285,0.023809523809523808,0.42857142857142855,0.16666666666666666,0.023809523809523808,0.0,0.0,0.14285714285714285,0.0,0.023809523809523808,0.023809523809523808,0.0,0.023809523809523808
4291,appropriateadult,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4292,aquarius,0.16981132075471697,0.018867924528301886,0.3018867924528302,0.05660377358490566,0.07547169811320754,0.018867924528301886,0.0,0.3018867924528302,0.0,0.05660377358490566,0.0,0.0,0.0
4293,aquinohayquienviva,0.09420289855072464,0.057971014492753624,0.3333333333333333,0.13043478260869565,0.007246376811594203,0.0,0.0,0.26811594202898553,0.0,0.08695652173913043,0.007246376811594203,0.007246376811594203,0.007246376811594203
4294,arabela,0.11267605633802817,0.07042253521126761,0.2535211267605634,0.2112676056338028,0.1267605633802817,0.014084507042253521,0.0,0.1267605633802817,0.028169014084507043,0.04225352112676056,0.0,0.014084507042253521,0.0
4295,arabiannights,0.25,0.038461538461538464,0.17307692307692307,0.11538461538461539,0.1346153846153846,0.07692307692307693,0.0,0.11538461538461539,0.019230769230769232,0.019230769230769232,0.038461538461538464,0.0,0.019230769230769232
4296,arangandthemagistrate,0.26153846153846155,0.09230769230769231,0.2,0.046153846153846156,0.23076923076923078,0.046153846153846156,0.0,0.07692307692307693,0.0,0.0,0.015384615384615385,0.0,0.03076923076923077
4297,aranyelet,0.2222222222222222,0.022222222222222223,0.37777777777777777,0.08888888888888889,0.0,0.022222222222222223,0.0,0.24444444444444444,0.0,0.022222222222222223,0.0,0.0,0.0
4298,archie,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0
4299,archiebunkersplace,0.1076923076923077,0.015384615384615385,0.23076923076923078,0.15384615384615385,0.015384615384615385,0.0,0.0,0.23076923076923078,0.0,0.2153846153846154,0.0,0.0,0.03076923076923077
4300,areyouafraidofthedark,0.1651376146788991,0.0581039755351682,0.18960244648318042,0.12538226299694188,0.20795107033639143,0.024464831804281346,0.01834862385321101,0.12232415902140673,0.0061162079510703364,0.04892966360856269,0.027522935779816515,0.0030581039755351682,0.0030581039755351682
4301,areyoubeingserved,0.1267605633802817,0.08098591549295775,0.23591549295774647,0.14788732394366197,0.028169014084507043,0.014084507042253521,0.014084507042253521,0.22183098591549297,0.0035211267605633804,0.09859154929577464,0.01056338028169014,0.007042253521126761,0.01056338028169014
4302,areyousmarterthanafifthgrader,0.05405405405405406,0.0,0.16216216216216217,0.21621621621621623,0.02702702702702703,0.05405405405405406,0.0,0.1891891891891892,0.0,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.16216216216216217
4303,areyoutherechelsea,0.058823529411764705,0.058823529411764705,0.35294117647058826,0.17647058823529413,0.0,0.0,0.0,0.23529411764705882,0.0,0.11764705882352941,0.0,0.0,0.0
4304,argentinatierradeamoryvenganza,0.38,0.0,0.2,0.08,0.02,0.02,0.0,0.3,0.0,0.0,0.0,0.0,0.0
4305,argosworld,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.2727272727272727,0.0,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091
4306,argumental,0.0967741935483871,0.03225806451612903,0.41935483870967744,0.0967741935483871,0.0,0.0,0.0,0.2903225806451613,0.0,0.06451612903225806,0.0,0.0,0.0
4307,arkii,0.15555555555555556,0.022222222222222223,0.06666666666666667,0.13333333333333333,0.2222222222222222,0.044444444444444446,0.1111111111111111,0.15555555555555556,0.022222222222222223,0.0,0.022222222222222223,0.022222222222222223,0.022222222222222223
4308,arligablaogon,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
4309,arliss,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0
4310,armcomedy,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111
4311,armorhero,0.0,0.0,0.0,0.2727272727272727,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0
4312,armywives,0.1,0.0,0.1,0.2,0.0,0.06666666666666667,0.0,0.36666666666666664,0.0,0.13333333333333333,0.03333333333333333,0.0,0.0
4313,arnedahl,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
4314,aroundthehorn,0.031746031746031744,0.047619047619047616,0.3333333333333333,0.15873015873015872,0.015873015873015872,0.015873015873015872,0.0,0.30158730158730157,0.0,0.06349206349206349,0.0,0.0,0.031746031746031744
4315,arresteddevelopment,0.16527777777777777,0.06805555555555555,0.25416666666666665,0.12777777777777777,0.04861111111111111,0.030555555555555555,0.008333333333333333,0.19722222222222222,0.0,0.08333333333333333,0.008333333333333333,0.005555555555555556,0.002777777777777778
4316,arrow,0.20877817319098457,0.06168446026097272,0.17912218268090155,0.08185053380782918,0.17437722419928825,0.06405693950177936,0.03084223013048636,0.1435349940688019,0.0035587188612099642,0.03795966785290629,0.00830367734282325,0.002372479240806643,0.0035587188612099642
4317,arrowverse,0.15625,0.07083333333333333,0.17708333333333334,0.08125,0.24375,0.03958333333333333,0.058333333333333334,0.12083333333333333,0.010416666666666666,0.025,0.008333333333333333,0.004166666666666667,0.004166666666666667
4318,artattack,0.058823529411764705,0.0,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.0,0.058823529411764705,0.4117647058823529,0.0,0.11764705882352941,0.0,0.0,0.0
4319,arthurofthebritons,0.1111111111111111,0.0,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.2777777777777778,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555
4320,artzooka,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666
4321,arvingerne,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
4322,astheworldturns,0.2054794520547945,0.0547945205479452,0.2671232876712329,0.11643835616438356,0.06164383561643835,0.00684931506849315,0.0,0.19863013698630136,0.0,0.0821917808219178,0.0,0.0,0.00684931506849315
4323,astimegoesby,0.1810344827586207,0.04310344827586207,0.3017241379310345,0.06896551724137931,0.008620689655172414,0.02586206896551724,0.008620689655172414,0.23275862068965517,0.0,0.10344827586206896,0.02586206896551724,0.0,0.0
4324,ascensionminiseries,0.20430107526881722,0.043010752688172046,0.21505376344086022,0.07526881720430108,0.0967741935483871,0.06451612903225806,0.10752688172043011,0.11827956989247312,0.021505376344086023,0.043010752688172046,0.010752688172043012,0.0,0.0
4325,ashvsevildead,0.18518518518518517,0.04040404040404041,0.2222222222222222,0.07744107744107744,0.20202020202020202,0.03367003367003367,0.06734006734006734,0.13131313131313133,0.006734006734006734,0.02356902356902357,0.010101010101010102,0.0,0.0
4326,ashesoflove,0.19402985074626866,0.07462686567164178,0.31343283582089554,0.07462686567164178,0.07462686567164178,0.05970149253731343,0.014925373134328358,0.13432835820895522,0.029850746268656716,0.014925373134328358,0.0,0.014925373134328358,0.0
4327,ashestoashes2008,0.2209737827715356,0.052434456928838954,0.1947565543071161,0.10486891385767791,0.10861423220973783,0.0599250936329588,0.011235955056179775,0.1760299625468165,0.003745318352059925,0.052434456928838954,0.0149812734082397,0.0,0.0
4328,asylum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333
4329,ateighteen,0.23809523809523808,0.14285714285714285,0.38095238095238093,0.14285714285714285,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616
4330,atlastthe1948show,0.1774193548387097,0.016129032258064516,0.27419354838709675,0.1774193548387097,0.016129032258064516,0.016129032258064516,0.0,0.1774193548387097,0.0,0.12903225806451613,0.016129032258064516,0.0,0.0
4331,atmidnight,0.04597701149425287,0.09195402298850575,0.3103448275862069,0.11494252873563218,0.034482758620689655,0.022988505747126436,0.0,0.3103448275862069,0.0,0.011494252873563218,0.022988505747126436,0.0,0.034482758620689655
4332,atelier2015,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0
4333,athenagoddessofwar,0.13953488372093023,0.09302325581395349,0.13953488372093023,0.023255813953488372,0.11627906976744186,0.23255813953488372,0.023255813953488372,0.13953488372093023,0.023255813953488372,0.046511627906976744,0.0,0.0,0.023255813953488372
4334,atlanta,0.058823529411764705,0.023529411764705882,0.32941176470588235,0.12941176470588237,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.3411764705882353,0.0,0.07058823529411765,0.011764705882352941,0.0,0.0
4335,atlantis,0.20588235294117646,0.07352941176470588,0.19852941176470587,0.051470588235294115,0.22794117647058823,0.03676470588235294,0.014705882352941176,0.14705882352941177,0.007352941176470588,0.014705882352941176,0.014705882352941176,0.0,0.007352941176470588
4336,atleticopartick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4337,atsuhime,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.4166666666666667,0.16666666666666666,0.0,0.0,0.0,0.08333333333333333
4338,attackoftheshow,0.10344827586206896,0.06896551724137931,0.27586206896551724,0.20689655172413793,0.0,0.0,0.0,0.2413793103448276,0.0,0.08620689655172414,0.017241379310344827,0.0,0.0
4339,atypical,0.06896551724137931,0.034482758620689655,0.3275862068965517,0.1896551724137931,0.0,0.0,0.0,0.22413793103448276,0.017241379310344827,0.1206896551724138,0.017241379310344827,0.0,0.0
4340,auctionhunters,0.15384615384615385,0.057692307692307696,0.17307692307692307,0.1346153846153846,0.11538461538461539,0.019230769230769232,0.0,0.25,0.0,0.07692307692307693,0.019230769230769232,0.0,0.0
4341,auctionkings,0.14285714285714285,0.07142857142857142,0.25510204081632654,0.07142857142857142,0.08163265306122448,0.07142857142857142,0.02040816326530612,0.22448979591836735,0.0,0.05102040816326531,0.0,0.0,0.01020408163265306
4342,aufwiedersehenpet,0.11650485436893204,0.1262135922330097,0.23300970873786409,0.1553398058252427,0.05825242718446602,0.009708737864077669,0.0,0.24271844660194175,0.0,0.05825242718446602,0.0,0.0,0.0
4343,austinandally,0.1,0.088,0.292,0.172,0.024,0.012,0.0,0.192,0.0,0.1,0.016,0.0,0.004
4344,australiansurvivor,0.2459016393442623,0.06557377049180328,0.36065573770491804,0.04918032786885246,0.06557377049180328,0.01639344262295082,0.0,0.14754098360655737,0.0,0.04918032786885246,0.0,0.0,0.0
4345,australiasnaughtiesthomevideos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4346,automan,0.17073170731707318,0.04878048780487805,0.12195121951219512,0.07317073170731707,0.1951219512195122,0.0,0.14634146341463414,0.1951219512195122,0.0,0.04878048780487805,0.0,0.0,0.0
4347,avenue5,0.057692307692307696,0.057692307692307696,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.057692307692307696,0.28846153846153844,0.0,0.0,0.0,0.0,0.0
4348,awake,0.2903225806451613,0.016129032258064516,0.1935483870967742,0.14516129032258066,0.06451612903225806,0.03225806451612903,0.016129032258064516,0.1774193548387097,0.016129032258064516,0.04838709677419355,0.0,0.0,0.0
4349,awaken,0.22916666666666666,0.0625,0.25,0.10416666666666667,0.08333333333333333,0.041666666666666664,0.0,0.14583333333333334,0.020833333333333332,0.0,0.041666666666666664,0.0,0.020833333333333332
4350,awkwafinaisnorafromqueens,0.1111111111111111,0.06349206349206349,0.36507936507936506,0.12698412698412698,0.015873015873015872,0.015873015873015872,0.0,0.19047619047619047,0.0,0.047619047619047616,0.015873015873015872,0.015873015873015872,0.031746031746031744
4351,awkward,0.13740458015267176,0.03816793893129771,0.3053435114503817,0.16793893129770993,0.0,0.015267175572519083,0.0,0.21374045801526717,0.0,0.09923664122137404,0.022900763358778626,0.0,0.0
4352,axmen,0.12121212121212122,0.0,0.18181818181818182,0.09090909090909091,0.12121212121212122,0.030303030303030304,0.0,0.30303030303030304,0.0,0.06060606060606061,0.06060606060606061,0.0,0.030303030303030304
4353,bbchistoricalfarmseries,0.11363636363636363,0.045454545454545456,0.22727272727272727,0.125,0.11363636363636363,0.09090909090909091,0.011363636363636364,0.1590909090909091,0.011363636363636364,0.045454545454545456,0.03409090909090909,0.022727272727272728,0.0
4354,bfighterkabuto,0.0,0.21951219512195122,0.024390243902439025,0.0975609756097561,0.3170731707317073,0.024390243902439025,0.0975609756097561,0.07317073170731707,0.0975609756097561,0.0,0.024390243902439025,0.024390243902439025,0.0
4355,bgpersonalbodyguard,0.2413793103448276,0.034482758620689655,0.27586206896551724,0.034482758620689655,0.034482758620689655,0.10344827586206896,0.0,0.1724137931034483,0.06896551724137931,0.034482758620689655,0.0,0.0,0.0
4356,bia,0.16791044776119404,0.055970149253731345,0.33955223880597013,0.14925373134328357,0.041044776119402986,0.007462686567164179,0.007462686567164179,0.16417910447761194,0.0037313432835820895,0.041044776119402986,0.018656716417910446,0.0037313432835820895,0.0
4357,bimasatriagaruda,0.10059171597633136,0.04142011834319527,0.11242603550295859,0.10059171597633136,0.28994082840236685,0.05325443786982249,0.1242603550295858,0.08875739644970414,0.03550295857988166,0.01775147928994083,0.01775147928994083,0.011834319526627219,0.005917159763313609
4358,bjandthebear,0.3181818181818182,0.045454545454545456,0.09090909090909091,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.0,0.045454545454545456,0.13636363636363635,0.0,0.0
4359,bpositive,0.13725490196078433,0.0196078431372549,0.4117647058823529,0.0784313725490196,0.0,0.0,0.0,0.29411764705882354,0.0,0.058823529411764705,0.0,0.0,0.0
4360,bratsofthelostnebula,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0
4361,brobokabutack,0.05,0.0,0.05,0.2,0.15,0.0,0.2,0.15,0.2,0.0,0.0,0.0,0.0
4362,baalveer,0.0625,0.09375,0.0625,0.3125,0.125,0.0,0.03125,0.0625,0.0625,0.09375,0.0625,0.0,0.03125
4363,baantjer,0.4,0.05714285714285714,0.14285714285714285,0.08571428571428572,0.0,0.05714285714285714,0.0,0.2,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857
4364,babydaddy,0.1,0.14444444444444443,0.28888888888888886,0.14444444444444443,0.022222222222222223,0.011111111111111112,0.0,0.2111111111111111,0.0,0.06666666666666667,0.011111111111111112,0.0,0.0
4365,babyeinstein,0.014925373134328358,0.05970149253731343,0.16417910447761194,0.19402985074626866,0.08955223880597014,0.0,0.0,0.1791044776119403,0.014925373134328358,0.11940298507462686,0.029850746268656716,0.13432835820895522,0.0
4366,babysongs,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.29411764705882354,0.17647058823529413,0.0,0.0,0.17647058823529413,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0
4367,babylon,0.2222222222222222,0.05555555555555555,0.37037037037037035,0.07407407407407407,0.07407407407407407,0.018518518518518517,0.0,0.1111111111111111,0.0,0.05555555555555555,0.018518518518518517,0.0,0.0
4368,babylonberlin,0.24324324324324326,0.02702702702702703,0.16891891891891891,0.11486486486486487,0.07432432432432433,0.08108108108108109,0.013513513513513514,0.1891891891891892,0.006756756756756757,0.05405405405405406,0.0,0.0,0.02702702702702703
4369,babylonfive,0.18440233236151604,0.05612244897959184,0.14285714285714285,0.07725947521865889,0.1989795918367347,0.07215743440233237,0.08527696793002916,0.12317784256559766,0.0036443148688046646,0.03644314868804665,0.016034985422740525,0.002186588921282799,0.0014577259475218659
4370,bachelorfather,0.125,0.0,0.125,0.375,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
4371,back,0.2,0.0,0.3,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0
4372,backinthegame,0.0784313725490196,0.058823529411764705,0.29411764705882354,0.27450980392156865,0.0,0.0196078431372549,0.0,0.2549019607843137,0.0,0.0196078431372549,0.0,0.0,0.0
4373,backtoyou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4374,backstrom,0.25,0.043478260869565216,0.2608695652173913,0.11956521739130435,0.06521739130434782,0.06521739130434782,0.0,0.17391304347826086,0.0,0.010869565217391304,0.0,0.010869565217391304,0.0
4375,backstrom2020,0.3076923076923077,0.038461538461538464,0.19230769230769232,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.0,0.23076923076923078,0.0,0.0,0.038461538461538464,0.0,0.0
4376,backup,0.125,0.0,0.125,0.0,0.0,0.125,0.0,0.625,0.0,0.0,0.0,0.0,0.0
4377,badboy,0.35714285714285715,0.0,0.2857142857142857,0.03571428571428571,0.03571428571428571,0.0,0.0,0.21428571428571427,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571
4378,badeducation,0.14516129032258066,0.03225806451612903,0.3064516129032258,0.11290322580645161,0.0,0.016129032258064516,0.0,0.3064516129032258,0.0,0.06451612903225806,0.016129032258064516,0.0,0.0
4379,badgirls,0.23943661971830985,0.014084507042253521,0.16901408450704225,0.16901408450704225,0.04225352112676056,0.04225352112676056,0.0,0.22535211267605634,0.0,0.08450704225352113,0.014084507042253521,0.0,0.0
4380,badrobots,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.15384615384615385,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0
4381,badsamaritans,0.2777777777777778,0.05555555555555555,0.2777777777777778,0.16666666666666666,0.0,0.05555555555555555,0.0,0.1111111111111111,0.0,0.05555555555555555,0.0,0.0,0.0
