i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17
4075,lureofthetemptress,0.0,0.16,0.08,0.12,0.08,0.08,0.08,0.0,0.0,0.04,0.0,0.0,0.08,0.24,0.04,0.0,0.0
4076,lustfordarkness,0.0,0.2,0.05,0.1,0.0,0.0,0.3,0.05,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
4077,lusternia,0.034055727554179564,0.1021671826625387,0.15479876160990713,0.13003095975232198,0.03715170278637771,0.1238390092879257,0.058823529411764705,0.10835913312693499,0.0,0.034055727554179564,0.01238390092879257,0.006191950464396285,0.043343653250773995,0.07430340557275542,0.0,0.05263157894736842,0.02786377708978328
4078,luxarenallure,0.06569343065693431,0.21897810218978103,0.08759124087591241,0.11678832116788321,0.029197080291970802,0.08029197080291971,0.021897810218978103,0.021897810218978103,0.014598540145985401,0.0,0.029197080291970802,0.0,0.029197080291970802,0.19708029197080293,0.0,0.08029197080291971,0.0072992700729927005
4079,luxor,0.10204081632653061,0.32653061224489793,0.02040816326530612,0.061224489795918366,0.0,0.08163265306122448,0.0,0.0,0.24489795918367346,0.0,0.0,0.0,0.04081632653061224,0.02040816326530612,0.04081632653061224,0.061224489795918366,0.0
4080,lyleincubesector,0.2727272727272727,0.18181818181818182,0.0,0.06060606060606061,0.0,0.09090909090909091,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.0
4081,mag,0.017699115044247787,0.10619469026548672,0.02654867256637168,0.17699115044247787,0.017699115044247787,0.04424778761061947,0.09734513274336283,0.1592920353982301,0.017699115044247787,0.017699115044247787,0.008849557522123894,0.1415929203539823,0.02654867256637168,0.0,0.0,0.061946902654867256,0.07964601769911504
4082,maxmechanizedassaultandexploration,0.030612244897959183,0.08163265306122448,0.04081632653061224,0.08163265306122448,0.04081632653061224,0.02040816326530612,0.01020408163265306,0.24489795918367346,0.0,0.030612244897959183,0.0,0.09183673469387756,0.01020408163265306,0.0,0.0,0.10204081632653061,0.21428571428571427
4083,mazeman,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.0,0.05555555555555555,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.05555555555555555,0.0
4084,mdk,0.06172839506172839,0.2345679012345679,0.012345679012345678,0.12345679012345678,0.024691358024691357,0.04938271604938271,0.06172839506172839,0.12345679012345678,0.09876543209876543,0.024691358024691357,0.0,0.04938271604938271,0.024691358024691357,0.012345679012345678,0.0,0.024691358024691357,0.07407407407407407
4085,meta,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0
4086,metagal,0.19047619047619047,0.20634920634920634,0.06349206349206349,0.06349206349206349,0.015873015873015872,0.015873015873015872,0.07936507936507936,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.031746031746031744,0.015873015873015872,0.0,0.1746031746031746,0.047619047619047616
4087,moastray,0.1,0.32,0.02,0.1,0.02,0.0,0.04,0.08,0.12,0.0,0.0,0.0,0.08,0.04,0.0,0.04,0.04
4088,mother3,0.11747643219724438,0.15083393763596809,0.08629441624365482,0.11602610587382162,0.12980420594633793,0.04568527918781726,0.08992023205221175,0.044960116026105876,0.011602610587382161,0.016678752719361856,0.030456852791878174,0.013778100072516316,0.03190717911530094,0.06889050036258158,0.00435097897026831,0.029006526468455404,0.012327773749093546
4089,mssagaanewdawn,0.08771929824561403,0.2046783625730994,0.05847953216374269,0.08771929824561403,0.0,0.023391812865497075,0.06432748538011696,0.07017543859649122,0.0,0.0,0.017543859649122806,0.011695906432748537,0.0,0.17543859649122806,0.0,0.17543859649122806,0.023391812865497075
4090,mugen,0.2653061224489796,0.21315192743764172,0.05215419501133787,0.1111111111111111,0.04308390022675737,0.049886621315192746,0.034013605442176874,0.036281179138321996,0.02947845804988662,0.0022675736961451248,0.0045351473922902496,0.0022675736961451248,0.031746031746031744,0.013605442176870748,0.0,0.08163265306122448,0.02947845804988662
4091,mule,0.08108108108108109,0.16216216216216217,0.0,0.0,0.08108108108108109,0.13513513513513514,0.0,0.10810810810810811,0.10810810810810811,0.02702702702702703,0.0,0.0,0.0,0.02702702702702703,0.02702702702702703,0.08108108108108109,0.16216216216216217
4092,museca,0.2682926829268293,0.24390243902439024,0.04878048780487805,0.12195121951219512,0.0,0.04878048780487805,0.0,0.04878048780487805,0.07317073170731707,0.0,0.0,0.0,0.024390243902439025,0.04878048780487805,0.0,0.07317073170731707,0.0
4093,macguffinscurse,0.09259259259259259,0.24074074074074073,0.07407407407407407,0.18518518518518517,0.07407407407407407,0.018518518518518517,0.14814814814814814,0.0,0.05555555555555555,0.037037037037037035,0.0,0.037037037037037035,0.018518518518518517,0.0,0.018518518518518517,0.0,0.0
4094,macadambumper,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
4095,macbat64journeyofanicechap,0.16666666666666666,0.2916666666666667,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.041666666666666664,0.16666666666666666,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0
4096,macegriffinbountyhunter,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.0,0.0,0.35714285714285715
4097,macethedarkage,0.22950819672131148,0.09836065573770492,0.08196721311475409,0.11475409836065574,0.06557377049180328,0.06557377049180328,0.08196721311475409,0.04918032786885246,0.0,0.01639344262295082,0.04918032786885246,0.01639344262295082,0.01639344262295082,0.04918032786885246,0.0,0.06557377049180328,0.0
4098,machbreakers,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0
4099,machrider,0.23076923076923078,0.23076923076923078,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.038461538461538464,0.34615384615384615,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464
4100,machinaoftheplanettreeplanetruler,0.1,0.25,0.15,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,0.05
4101,machinaoftheplanettreeunityunions,0.12,0.28,0.04,0.16,0.0,0.0,0.08,0.04,0.0,0.0,0.0,0.0,0.12,0.16,0.0,0.0,0.0
4102,machinarium,0.05,0.1875,0.0375,0.1125,0.125,0.0875,0.025,0.1,0.025,0.0125,0.0,0.0125,0.0625,0.0,0.1125,0.0,0.05
4103,machinehunter,0.13043478260869565,0.2608695652173913,0.014492753623188406,0.0,0.0,0.07246376811594203,0.014492753623188406,0.15942028985507245,0.07246376811594203,0.0,0.0,0.014492753623188406,0.028985507246376812,0.0,0.0,0.14492753623188406,0.08695652173913043
4104,machineswiredforwar,0.0,0.1,0.0,0.03333333333333333,0.016666666666666666,0.016666666666666666,0.03333333333333333,0.18333333333333332,0.0,0.0,0.0,0.016666666666666666,0.0,0.016666666666666666,0.0,0.16666666666666666,0.4166666666666667
4105,macross30thevoicethatconnectsthegalaxy,0.0684931506849315,0.1917808219178082,0.0958904109589041,0.1917808219178082,0.0136986301369863,0.0273972602739726,0.0273972602739726,0.0684931506849315,0.0,0.0,0.0273972602739726,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0,0.136986301369863,0.1095890410958904
4106,macrossfrontiertrilogy,0.16279069767441862,0.11627906976744186,0.046511627906976744,0.13953488372093023,0.023255813953488372,0.0,0.046511627906976744,0.023255813953488372,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.3023255813953488,0.09302325581395349
4107,madageandthisguy,0.0,0.21428571428571427,0.0,0.0,0.0,0.21428571428571427,0.0,0.14285714285714285,0.21428571428571427,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142
4108,maddaedalus,0.04,0.04,0.0,0.12,0.08,0.04,0.04,0.12,0.0,0.04,0.04,0.0,0.04,0.0,0.2,0.0,0.2
4109,maddogmccree,0.0196078431372549,0.27450980392156865,0.0,0.09803921568627451,0.11764705882352941,0.0196078431372549,0.13725490196078433,0.11764705882352941,0.0196078431372549,0.0196078431372549,0.0,0.0784313725490196,0.0392156862745098,0.0392156862745098,0.0,0.0196078431372549,0.0
4110,madfather,0.037037037037037035,0.13333333333333333,0.08148148148148149,0.2740740740740741,0.022222222222222223,0.02962962962962963,0.22962962962962963,0.014814814814814815,0.007407407407407408,0.0,0.007407407407407408,0.0,0.14814814814814814,0.007407407407407408,0.0,0.007407407407407408,0.0
4111,madmax2015,0.041379310344827586,0.16551724137931034,0.027586206896551724,0.18620689655172415,0.06206896551724138,0.04827586206896552,0.12413793103448276,0.1103448275862069,0.027586206896551724,0.020689655172413793,0.0,0.04827586206896552,0.08275862068965517,0.006896551724137931,0.006896551724137931,0.034482758620689655,0.006896551724137931
4112,madmaze,0.10784313725490197,0.13725490196078433,0.09803921568627451,0.17647058823529413,0.058823529411764705,0.14705882352941177,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.00980392156862745,0.0196078431372549,0.0,0.049019607843137254,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.0
4113,madratdead,0.06666666666666667,0.2,0.047619047619047616,0.23809523809523808,0.06666666666666667,0.05714285714285714,0.13333333333333333,0.0380952380952381,0.01904761904761905,0.01904761904761905,0.0,0.0,0.08571428571428572,0.0,0.01904761904761905,0.009523809523809525,0.0
4114,madsistersweekoff,0.16216216216216217,0.2972972972972973,0.08108108108108109,0.13513513513513514,0.05405405405405406,0.0,0.10810810810810811,0.0,0.05405405405405406,0.0,0.0,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.0,0.0,0.0
4115,madstalkerfullmetalforce,0.29357798165137616,0.22935779816513763,0.03669724770642202,0.045871559633027525,0.0,0.009174311926605505,0.03669724770642202,0.045871559633027525,0.07339449541284404,0.0,0.009174311926605505,0.0,0.01834862385321101,0.009174311926605505,0.009174311926605505,0.14678899082568808,0.03669724770642202
4116,madtv,0.0,0.10526315789473684,0.0,0.05263157894736842,0.3157894736842105,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.15789473684210525,0.05263157894736842,0.0,0.0,0.0,0.0
4117,madworld,0.14634146341463414,0.21680216802168023,0.032520325203252036,0.0948509485094851,0.11382113821138211,0.016260162601626018,0.13821138211382114,0.06504065040650407,0.02168021680216802,0.018970189701897018,0.0,0.032520325203252036,0.056910569105691054,0.005420054200542005,0.0,0.032520325203252036,0.008130081300813009
4118,maddennfl,0.20903954802259886,0.23728813559322035,0.02824858757062147,0.1016949152542373,0.0903954802259887,0.1016949152542373,0.02824858757062147,0.01694915254237288,0.04519774011299435,0.0,0.005649717514124294,0.03389830508474576,0.04519774011299435,0.005649717514124294,0.0,0.04519774011299435,0.005649717514124294
4119,madelineseuropeanadventure,0.0,0.2777777777777778,0.05555555555555555,0.16666666666666666,0.05555555555555555,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.2777777777777778,0.0,0.0
4120,madnessprojectnexus2,0.03968253968253968,0.14285714285714285,0.015873015873015872,0.18253968253968253,0.031746031746031744,0.023809523809523808,0.0873015873015873,0.16666666666666666,0.007936507936507936,0.0,0.0,0.15873015873015872,0.015873015873015872,0.007936507936507936,0.0,0.11904761904761904,0.0
4121,madoumonogatari,0.2696629213483146,0.24719101123595505,0.07865168539325842,0.12359550561797752,0.056179775280898875,0.033707865168539325,0.011235955056179775,0.011235955056179775,0.0,0.0,0.033707865168539325,0.0,0.033707865168539325,0.07865168539325842,0.0,0.0,0.02247191011235955
4122,maelstrom,0.06666666666666667,0.3333333333333333,0.0,0.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.26666666666666666
4123,mafiaii,0.06666666666666667,0.12962962962962962,0.011111111111111112,0.17407407407407408,0.06666666666666667,0.014814814814814815,0.18518518518518517,0.09259259259259259,0.025925925925925925,0.014814814814814815,0.003703703703703704,0.1962962962962963,0.018518518518518517,0.0,0.0,0.0,0.0
4124,mafiaiii,0.03663003663003663,0.1391941391941392,0.03296703296703297,0.2087912087912088,0.04395604395604396,0.01098901098901099,0.18681318681318682,0.07326007326007326,0.003663003663003663,0.018315018315018316,0.003663003663003663,0.20146520146520147,0.03296703296703297,0.0,0.003663003663003663,0.003663003663003663,0.0
4125,mafiaiithebetrayalofjimmy,0.0821917808219178,0.0547945205479452,0.0,0.3972602739726027,0.0136986301369863,0.0410958904109589,0.1917808219178082,0.0410958904109589,0.0410958904109589,0.0136986301369863,0.0,0.0958904109589041,0.0273972602739726,0.0,0.0,0.0,0.0
4126,mafiathecityoflostheaven,0.11450381679389313,0.11450381679389313,0.019083969465648856,0.183206106870229,0.04961832061068702,0.015267175572519083,0.1450381679389313,0.08015267175572519,0.03816793893129771,0.007633587786259542,0.007633587786259542,0.16793893129770993,0.05343511450381679,0.0,0.0,0.0,0.003816793893129771
4127,magiarecordpuellamagimadokamagicasidestory,0.10845986984815618,0.10412147505422993,0.11713665943600868,0.1843817787418655,0.07592190889370933,0.06290672451193059,0.11496746203904555,0.03253796095444685,0.010845986984815618,0.006507592190889371,0.03470715835140998,0.01735357917570499,0.010845986984815618,0.052060737527114966,0.0,0.05856832971800434,0.008676789587852495
4128,magicscrolltactics,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.35714285714285715,0.0,0.21428571428571427,0.0
4129,magicshop,0.08695652173913043,0.21739130434782608,0.13043478260869565,0.0,0.0,0.08695652173913043,0.0,0.0,0.30434782608695654,0.0,0.0,0.0,0.0,0.13043478260869565,0.043478260869565216,0.0,0.0
4130,magicswordheroicfantasy,0.15306122448979592,0.25510204081632654,0.05102040816326531,0.05102040816326531,0.0,0.10204081632653061,0.04081632653061224,0.030612244897959183,0.07142857142857142,0.01020408163265306,0.0,0.0,0.01020408163265306,0.10204081632653061,0.01020408163265306,0.11224489795918367,0.0
4131,magicthegatheringbattlegrounds,0.1625,0.225,0.025,0.075,0.0125,0.0875,0.05,0.0125,0.0,0.0125,0.0,0.025,0.0,0.175,0.0,0.1375,0.0
4132,magicalchase,0.21428571428571427,0.2857142857142857,0.023809523809523808,0.023809523809523808,0.0,0.047619047619047616,0.0,0.0,0.2857142857142857,0.0,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.07142857142857142,0.0
4133,magicalchaserstardustofdreams,0.3684210526315789,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.0,0.07894736842105263,0.0,0.05263157894736842,0.0,0.02631578947368421,0.0,0.0,0.07894736842105263,0.0
4134,magicaldoropie,0.3076923076923077,0.28846153846153844,0.038461538461538464,0.0,0.019230769230769232,0.038461538461538464,0.019230769230769232,0.0,0.15384615384615385,0.0,0.0,0.0,0.019230769230769232,0.0,0.019230769230769232,0.07692307692307693,0.019230769230769232
4135,magicaldrop,0.3291139240506329,0.10126582278481013,0.13924050632911392,0.10126582278481013,0.0379746835443038,0.0759493670886076,0.012658227848101266,0.0,0.10126582278481013,0.0,0.012658227848101266,0.0,0.0,0.0379746835443038,0.0,0.05063291139240506,0.0
4136,magicalgirllyricalnanohaasportable,0.1901840490797546,0.09815950920245399,0.1656441717791411,0.12269938650306748,0.09815950920245399,0.015337423312883436,0.07668711656441718,0.027607361963190184,0.006134969325153374,0.015337423312883436,0.04294478527607362,0.012269938650306749,0.009202453987730062,0.05214723926380368,0.0,0.05214723926380368,0.015337423312883436
4137,magicalpopn,0.3235294117647059,0.27941176470588236,0.04411764705882353,0.029411764705882353,0.0,0.0,0.029411764705882353,0.014705882352941176,0.14705882352941177,0.0,0.029411764705882353,0.0,0.014705882352941176,0.04411764705882353,0.0,0.04411764705882353,0.0
4138,magicaltruckadventure,0.2222222222222222,0.3333333333333333,0.0,0.16666666666666666,0.0,0.05555555555555555,0.05555555555555555,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0
4139,magicalwhipwizardsofphantasmalforest,0.2,0.16666666666666666,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.03333333333333333,0.4,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.0
4140,magicianlord,0.2926829268292683,0.2926829268292683,0.07317073170731707,0.0,0.04878048780487805,0.0,0.0,0.024390243902439025,0.07317073170731707,0.0,0.0,0.024390243902439025,0.024390243902439025,0.04878048780487805,0.0,0.0975609756097561,0.0
4141,magicite,0.14285714285714285,0.30952380952380953,0.023809523809523808,0.023809523809523808,0.0,0.07142857142857142,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.023809523809523808,0.14285714285714285,0.0,0.16666666666666666,0.0
4142,magicka,0.1280193236714976,0.23671497584541062,0.04830917874396135,0.10869565217391304,0.033816425120772944,0.05314009661835749,0.05314009661835749,0.05555555555555555,0.012077294685990338,0.007246376811594203,0.004830917874396135,0.0,0.024154589371980676,0.13526570048309178,0.0,0.09178743961352658,0.007246376811594203
4143,magicka2,0.13636363636363635,0.22727272727272727,0.045454545454545456,0.18181818181818182,0.06818181818181818,0.022727272727272728,0.045454545454545456,0.022727272727272728,0.0,0.0,0.0,0.0,0.06818181818181818,0.045454545454545456,0.0,0.09090909090909091,0.045454545454545456
4144,magium,0.078125,0.140625,0.125,0.3125,0.0,0.0625,0.0625,0.078125,0.0,0.0,0.0,0.0,0.015625,0.03125,0.03125,0.0625,0.0
4145,magnetica,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0
4146,mailmole,0.0,0.3076923076923077,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0
4147,maize,0.0,0.12903225806451613,0.06451612903225806,0.25806451612903225,0.06451612903225806,0.06451612903225806,0.1935483870967742,0.0,0.06451612903225806,0.0,0.0,0.03225806451612903,0.12903225806451613,0.0,0.0,0.0,0.0
4148,majintenseiiispiralnemesis,0.09523809523809523,0.16666666666666666,0.047619047619047616,0.21428571428571427,0.0,0.07142857142857142,0.23809523809523808,0.023809523809523808,0.0,0.0,0.023809523809523808,0.0,0.0,0.07142857142857142,0.0,0.047619047619047616,0.0
4149,majorstryker,0.08,0.28,0.0,0.04,0.0,0.0,0.0,0.12,0.24,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.2
4150,makamaka,0.05405405405405406,0.2702702702702703,0.13513513513513514,0.13513513513513514,0.02702702702702703,0.08108108108108109,0.0,0.02702702702702703,0.0,0.0,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.10810810810810811,0.0,0.0,0.05405405405405406
4151,makaikingdom,0.13109756097560976,0.14329268292682926,0.125,0.11280487804878049,0.04878048780487805,0.04878048780487805,0.07926829268292683,0.06402439024390244,0.009146341463414634,0.009146341463414634,0.006097560975609756,0.003048780487804878,0.006097560975609756,0.11890243902439024,0.003048780487804878,0.07317073170731707,0.018292682926829267
4152,makemyvideo,0.03125,0.375,0.03125,0.09375,0.15625,0.0625,0.03125,0.0,0.03125,0.0,0.0,0.0625,0.09375,0.0,0.03125,0.0,0.0
4153,makenx,0.2631578947368421,0.10526315789473684,0.02631578947368421,0.13157894736842105,0.07894736842105263,0.0,0.07894736842105263,0.02631578947368421,0.0,0.0,0.0,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.0,0.18421052631578946,0.0
4154,makinghistory,0.03225806451612903,0.0967741935483871,0.03225806451612903,0.06451612903225806,0.0,0.03225806451612903,0.03225806451612903,0.22580645161290322,0.03225806451612903,0.03225806451612903,0.0,0.06451612903225806,0.06451612903225806,0.0,0.0,0.0967741935483871,0.1935483870967742
4155,malditacastilla,0.16883116883116883,0.3116883116883117,0.03896103896103896,0.07792207792207792,0.03896103896103896,0.025974025974025976,0.06493506493506493,0.03896103896103896,0.06493506493506493,0.0,0.0,0.03896103896103896,0.07792207792207792,0.03896103896103896,0.0,0.012987012987012988,0.0
4156,malediction,0.0,0.2,0.06666666666666667,0.13333333333333333,0.0,0.0,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.0
4157,malice,0.13636363636363635,0.3181818181818182,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0
4158,malicious,0.15517241379310345,0.08620689655172414,0.1206896551724138,0.1896551724137931,0.017241379310344827,0.017241379310344827,0.10344827586206896,0.08620689655172414,0.017241379310344827,0.0,0.034482758620689655,0.0,0.05172413793103448,0.034482758620689655,0.0,0.08620689655172414,0.0
4159,manofmedan,0.008695652173913044,0.12173913043478261,0.034782608695652174,0.28695652173913044,0.10434782608695652,0.05217391304347826,0.19130434782608696,0.05217391304347826,0.008695652173913044,0.0,0.0,0.02608695652173913,0.08695652173913043,0.0,0.017391304347826087,0.008695652173913044,0.0
4160,manofsteel,0.375,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.1875,0.0,0.0,0.0,0.125,0.0625,0.0,0.0625,0.125
4161,manakhemia2fallofalchemy,0.08737864077669903,0.11650485436893204,0.1941747572815534,0.14563106796116504,0.05825242718446602,0.038834951456310676,0.06796116504854369,0.0,0.0,0.0,0.038834951456310676,0.0,0.0,0.13592233009708737,0.0,0.10679611650485436,0.009708737864077669
4162,manakhemiaalchemistsofalrevis,0.09538461538461539,0.14153846153846153,0.23076923076923078,0.12307692307692308,0.06769230769230769,0.052307692307692305,0.06153846153846154,0.021538461538461538,0.003076923076923077,0.018461538461538463,0.036923076923076927,0.0,0.003076923076923077,0.09230769230769231,0.0,0.052307692307692305,0.0
4163,maneater,0.027972027972027972,0.2097902097902098,0.02097902097902098,0.18181818181818182,0.1048951048951049,0.04195804195804196,0.0979020979020979,0.08391608391608392,0.02097902097902098,0.006993006993006993,0.0,0.04195804195804196,0.06993006993006994,0.013986013986013986,0.013986013986013986,0.04195804195804196,0.02097902097902098
4164,manhunt,0.045454545454545456,0.14285714285714285,0.025974025974025976,0.1590909090909091,0.07467532467532467,0.0,0.18831168831168832,0.09740259740259741,0.012987012987012988,0.006493506493506494,0.006493506493506494,0.09740259740259741,0.11363636363636363,0.003246753246753247,0.003246753246753247,0.016233766233766232,0.006493506493506494
4165,manhunter,0.0,0.19444444444444445,0.0,0.08333333333333333,0.08333333333333333,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.05555555555555555,0.027777777777777776,0.0,0.027777777777777776,0.1388888888888889,0.0,0.027777777777777776,0.0,0.08333333333333333
4166,maniacmansion,0.061946902654867256,0.22123893805309736,0.03982300884955752,0.1504424778761062,0.12831858407079647,0.08849557522123894,0.048672566371681415,0.008849557522123894,0.022123893805309734,0.004424778761061947,0.01327433628318584,0.017699115044247787,0.0752212389380531,0.022123893805309734,0.05309734513274336,0.008849557522123894,0.035398230088495575
4167,manicminer,0.12,0.32,0.04,0.04,0.0,0.04,0.04,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
4168,manicpanicghosts,0.0,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0
4169,manifoldgarden,0.043478260869565216,0.13043478260869565,0.21739130434782608,0.0,0.0,0.17391304347826086,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.30434782608695654,0.0,0.043478260869565216,0.0,0.0
4170,manormatters,0.0,0.0,0.2727272727272727,0.0,0.09090909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0
4171,mansionofhiddensouls,0.037037037037037035,0.18518518518518517,0.1111111111111111,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.037037037037037035,0.07407407407407407,0.0,0.0
4172,manualsamuel,0.06779661016949153,0.1694915254237288,0.1016949152542373,0.23728813559322035,0.1016949152542373,0.1016949152542373,0.05084745762711865,0.05084745762711865,0.01694915254237288,0.0,0.01694915254237288,0.0,0.05084745762711865,0.0,0.01694915254237288,0.01694915254237288,0.0
4173,maplestory,0.09826589595375723,0.16329479768786126,0.08959537572254335,0.08959537572254335,0.04046242774566474,0.0968208092485549,0.06647398843930635,0.05057803468208093,0.033236994219653176,0.01300578034682081,0.017341040462427744,0.011560693641618497,0.02023121387283237,0.09826589595375723,0.001445086705202312,0.0968208092485549,0.01300578034682081
4174,maplestory2,0.08163265306122448,0.12244897959183673,0.07142857142857142,0.15306122448979592,0.02040816326530612,0.19387755102040816,0.061224489795918366,0.08163265306122448,0.05102040816326531,0.0,0.0,0.01020408163265306,0.02040816326530612,0.04081632653061224,0.0,0.09183673469387756,0.0
4175,mappy,0.19148936170212766,0.2553191489361702,0.02127659574468085,0.0851063829787234,0.06382978723404255,0.02127659574468085,0.02127659574468085,0.0425531914893617,0.19148936170212766,0.0,0.0,0.0,0.0851063829787234,0.0,0.02127659574468085,0.0,0.0
4176,maptroid,0.05263157894736842,0.3157894736842105,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0
4177,marathon,0.07758620689655173,0.13577586206896552,0.03017241379310345,0.13254310344827586,0.06357758620689655,0.040948275862068964,0.08297413793103449,0.14547413793103448,0.020474137931034482,0.011853448275862068,0.008620689655172414,0.032327586206896554,0.0603448275862069,0.009698275862068966,0.003232758620689655,0.036637931034482756,0.10775862068965517
4178,marblemadness,0.21739130434782608,0.2391304347826087,0.0,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.0,0.0,0.34782608695652173,0.0,0.0,0.0,0.06521739130434782,0.0,0.0,0.0,0.043478260869565216
4179,marchenforestmylneandtheforestgift,0.08064516129032258,0.22580645161290322,0.1774193548387097,0.04838709677419355,0.04838709677419355,0.16129032258064516,0.03225806451612903,0.0,0.016129032258064516,0.0,0.016129032258064516,0.0,0.06451612903225806,0.0967741935483871,0.016129032258064516,0.016129032258064516,0.0
4180,mari0,0.23529411764705882,0.29411764705882354,0.0,0.11764705882352941,0.058823529411764705,0.029411764705882353,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.029411764705882353,0.0
4181,mariathewitch,0.1,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
4182,maribato,0.33766233766233766,0.12987012987012986,0.09090909090909091,0.025974025974025976,0.025974025974025976,0.012987012987012988,0.012987012987012988,0.03896103896103896,0.12987012987012986,0.0,0.03896103896103896,0.0,0.0,0.0,0.0,0.15584415584415584,0.0
