i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
4804,charmschool,0.02830188679245283,0.04716981132075472,0.1792452830188679,0.02830188679245283,0.05660377358490566,0.04716981132075472,0.018867924528301886,0.009433962264150943,0.0,0.0,0.0,0.0660377358490566,0.05660377358490566,0.009433962264150943,0.1509433962264151,0.1792452830188679,0.0660377358490566,0.04716981132075472,0.0,0.009433962264150943
4805,charmed1998,0.02379570516540917,0.05803830528148578,0.0481717933836332,0.0330818340104469,0.08415554265815438,0.21938479396401625,0.0975043528728961,0.027278003482298318,0.006964596633778294,0.022634939059779455,0.118398142774231,0.054556006964596636,0.04410911201392919,0.030760301799187463,0.06848520023215322,0.03134068485200232,0.013348810214741729,0.0005803830528148578,0.016831108531630876,0.0005803830528148578
4806,charmed2018,0.046153846153846156,0.010256410256410256,0.11282051282051282,0.005128205128205128,0.041025641025641026,0.1076923076923077,0.09743589743589744,0.015384615384615385,0.005128205128205128,0.035897435897435895,0.11794871794871795,0.05641025641025641,0.03076923076923077,0.07692307692307693,0.09230769230769231,0.10256410256410256,0.010256410256410256,0.005128205128205128,0.015384615384615385,0.015384615384615385
4807,chase2008,0.0,0.03333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.1,0.0,0.1,0.13333333333333333,0.0,0.36666666666666664,0.0,0.0
4808,chasenbc,0.15,0.05,0.15,0.0,0.0,0.075,0.0,0.0,0.0,0.125,0.0,0.025,0.05,0.025,0.175,0.1,0.025,0.025,0.0,0.025
4809,chasedbydinosaurs,0.0,0.0,0.05,0.0,0.1,0.05,0.05,0.0,0.0,0.0,0.05,0.0,0.15,0.05,0.0,0.05,0.0,0.05,0.4,0.0
4810,chasinglife,0.03731343283582089,0.1044776119402985,0.16417910447761194,0.022388059701492536,0.11194029850746269,0.05970149253731343,0.007462686567164179,0.007462686567164179,0.0,0.007462686567164179,0.007462686567164179,0.21641791044776118,0.05970149253731343,0.0,0.014925373134328358,0.14925373134328357,0.022388059701492536,0.0,0.0,0.007462686567164179
4811,cheapseats,0.0,0.0,0.21875,0.09375,0.03125,0.09375,0.0,0.0625,0.0,0.0,0.0,0.0625,0.15625,0.0,0.03125,0.15625,0.03125,0.0625,0.0,0.0
4812,cheaters,0.03333333333333333,0.0,0.23333333333333334,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.16666666666666666,0.0,0.13333333333333333,0.1,0.0,0.0,0.03333333333333333,0.03333333333333333
4813,checkitoutwithdrstevebrule,0.012658227848101266,0.0,0.17721518987341772,0.05063291139240506,0.12658227848101267,0.10126582278481013,0.012658227848101266,0.08860759493670886,0.0,0.0,0.0,0.10126582278481013,0.11392405063291139,0.0,0.05063291139240506,0.12658227848101267,0.012658227848101266,0.0,0.012658227848101266,0.012658227848101266
4814,cheers,0.014214046822742474,0.08361204013377926,0.07357859531772576,0.16806020066889632,0.12040133779264214,0.14632107023411373,0.004180602006688963,0.023411371237458192,0.0008361204013377926,0.0016722408026755853,0.0033444816053511705,0.10702341137123746,0.14715719063545152,0.007525083612040134,0.013377926421404682,0.056020066889632104,0.019230769230769232,0.007525083612040134,0.0016722408026755853,0.0008361204013377926
4815,chef,0.022727272727272728,0.045454545454545456,0.07954545454545454,0.056818181818181816,0.2159090909090909,0.022727272727272728,0.011363636363636364,0.03409090909090909,0.0,0.0,0.0,0.07954545454545454,0.18181818181818182,0.0,0.0,0.17045454545454544,0.06818181818181818,0.0,0.0,0.011363636363636364
4816,chelmsford123,0.05263157894736842,0.0,0.15789473684210525,0.05263157894736842,0.10526315789473684,0.07894736842105263,0.0,0.05263157894736842,0.0,0.0,0.0,0.07894736842105263,0.15789473684210525,0.02631578947368421,0.0,0.15789473684210525,0.05263157894736842,0.0,0.0,0.02631578947368421
4817,cheoyong,0.030303030303030304,0.0,0.15151515151515152,0.0,0.030303030303030304,0.030303030303030304,0.12121212121212122,0.030303030303030304,0.0,0.0,0.15151515151515152,0.030303030303030304,0.0,0.0,0.2727272727272727,0.09090909090909091,0.030303030303030304,0.0,0.0,0.030303030303030304
4818,cheongdamdongalice,0.015625,0.171875,0.125,0.0,0.109375,0.140625,0.0,0.0625,0.0,0.0,0.0,0.171875,0.03125,0.0,0.03125,0.125,0.0,0.0,0.0,0.015625
4819,chernobyl,0.0457516339869281,0.026143790849673203,0.05555555555555555,0.02287581699346405,0.0457516339869281,0.2581699346405229,0.08496732026143791,0.0196078431372549,0.0032679738562091504,0.06862745098039216,0.00980392156862745,0.10130718954248366,0.026143790849673203,0.00980392156862745,0.06862745098039216,0.12091503267973856,0.0032679738562091504,0.006535947712418301,0.0032679738562091504,0.0196078431372549
4820,chespirito,0.006060606060606061,0.012121212121212121,0.21212121212121213,0.08484848484848485,0.1393939393939394,0.10909090909090909,0.006060606060606061,0.05454545454545454,0.0,0.0,0.006060606060606061,0.03636363636363636,0.10909090909090909,0.006060606060606061,0.04242424242424243,0.14545454545454545,0.01818181818181818,0.0,0.0,0.012121212121212121
4821,chewinthefat,0.02040816326530612,0.0,0.1836734693877551,0.061224489795918366,0.1836734693877551,0.04081632653061224,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612,0.061224489795918366,0.16326530612244897,0.02040816326530612,0.02040816326530612,0.16326530612244897,0.04081632653061224,0.0,0.0,0.0
4822,chewinggum,0.0,0.18518518518518517,0.07407407407407407,0.0,0.18518518518518517,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.14814814814814814,0.0,0.0,0.07407407407407407,0.07407407407407407,0.0,0.0,0.037037037037037035
4823,chicagofire,0.056818181818181816,0.028409090909090908,0.09659090909090909,0.011363636363636364,0.07954545454545454,0.125,0.0,0.017045454545454544,0.0,0.028409090909090908,0.005681818181818182,0.14204545454545456,0.07954545454545454,0.03409090909090909,0.08522727272727272,0.17045454545454544,0.028409090909090908,0.0,0.0,0.011363636363636364
4824,chicagohope,0.0625,0.020833333333333332,0.10416666666666667,0.10416666666666667,0.041666666666666664,0.14583333333333334,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0.16666666666666666,0.20833333333333334,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.0,0.0,0.0
4825,chicagojustice,0.13953488372093023,0.0,0.046511627906976744,0.0,0.023255813953488372,0.11627906976744186,0.0,0.0,0.0,0.0,0.0,0.20930232558139536,0.09302325581395349,0.046511627906976744,0.11627906976744186,0.16279069767441862,0.0,0.023255813953488372,0.0,0.023255813953488372
4826,chicagomed,0.06422018348623854,0.045871559633027525,0.09174311926605505,0.01834862385321101,0.10091743119266056,0.05504587155963303,0.0,0.027522935779816515,0.0,0.009174311926605505,0.0,0.25688073394495414,0.09174311926605505,0.01834862385321101,0.09174311926605505,0.09174311926605505,0.01834862385321101,0.0,0.0,0.01834862385321101
4827,chicagopd,0.13675213675213677,0.02564102564102564,0.10683760683760683,0.004273504273504274,0.07264957264957266,0.13247863247863248,0.0,0.008547008547008548,0.0,0.05555555555555555,0.017094017094017096,0.10683760683760683,0.042735042735042736,0.02564102564102564,0.13675213675213677,0.10683760683760683,0.01282051282051282,0.0,0.0,0.008547008547008548
4828,chickenminute,0.0,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.2727272727272727,0.0
4829,chicoandtheman,0.0,0.0,0.08333333333333333,0.05555555555555555,0.08333333333333333,0.027777777777777776,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.1111111111111111,0.3611111111111111,0.0,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.08333333333333333,0.027777777777777776,0.0
4830,chiefkim,0.030303030303030304,0.0,0.21212121212121213,0.030303030303030304,0.09090909090909091,0.06060606060606061,0.0,0.06060606060606061,0.0,0.030303030303030304,0.0,0.12121212121212122,0.0,0.0,0.24242424242424243,0.06060606060606061,0.030303030303030304,0.0,0.0,0.030303030303030304
4831,chiefofstaff,0.045454545454545456,0.11363636363636363,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.18181818181818182,0.022727272727272728,0.0,0.0,0.022727272727272728,0.0,0.22727272727272727,0.0,0.0,0.022727272727272728,0.11363636363636363,0.0,0.0,0.0,0.022727272727272728
4832,chiefs,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333
4833,chikyuusentaifiveman,0.0,0.01098901098901099,0.0989010989010989,0.0,0.06043956043956044,0.06043956043956044,0.0989010989010989,0.04395604395604396,0.038461538461538464,0.04945054945054945,0.17032967032967034,0.01098901098901099,0.01098901098901099,0.14835164835164835,0.0989010989010989,0.054945054945054944,0.038461538461538464,0.0,0.005494505494505495,0.0
4834,childhoodsend,0.014925373134328358,0.014925373134328358,0.07462686567164178,0.014925373134328358,0.04477611940298507,0.1044776119402985,0.208955223880597,0.0,0.0,0.05970149253731343,0.04477611940298507,0.08955223880597014,0.05970149253731343,0.1044776119402985,0.07462686567164178,0.05970149253731343,0.0,0.0,0.0,0.029850746268656716
4835,childrenofthestones,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.2727272727272727,0.0,0.0,0.0,0.13636363636363635,0.045454545454545456,0.09090909090909091,0.0,0.18181818181818182,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0
4836,childrenshospital,0.014285714285714285,0.04285714285714286,0.11428571428571428,0.04285714285714286,0.14285714285714285,0.05714285714285714,0.02857142857142857,0.04285714285714286,0.0,0.0,0.014285714285714285,0.04285714285714286,0.24285714285714285,0.02857142857142857,0.04285714285714286,0.1,0.02857142857142857,0.0,0.0,0.014285714285714285
4837,childsplay,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.6923076923076923,0.0,0.0
4838,chillingadventuresofsabrina,0.028037383177570093,0.04361370716510903,0.08411214953271028,0.018691588785046728,0.07165109034267912,0.102803738317757,0.09345794392523364,0.021806853582554516,0.0,0.04361370716510903,0.11838006230529595,0.06230529595015576,0.018691588785046728,0.040498442367601244,0.11838006230529595,0.07165109034267912,0.028037383177570093,0.0,0.024922118380062305,0.009345794392523364
4839,chinabeach,0.10256410256410256,0.05128205128205128,0.1111111111111111,0.02564102564102564,0.09401709401709402,0.09401709401709402,0.0,0.03418803418803419,0.0,0.05128205128205128,0.008547008547008548,0.1111111111111111,0.1111111111111111,0.008547008547008548,0.05982905982905983,0.10256410256410256,0.017094017094017096,0.0,0.008547008547008548,0.008547008547008548
4840,chinesepaladin,0.03937007874015748,0.14960629921259844,0.11023622047244094,0.007874015748031496,0.03937007874015748,0.10236220472440945,0.11811023622047244,0.0,0.007874015748031496,0.05511811023622047,0.07086614173228346,0.07874015748031496,0.007874015748031496,0.015748031496062992,0.13385826771653545,0.031496062992125984,0.015748031496062992,0.0,0.0,0.015748031496062992
4841,chinesepaladin3,0.006993006993006993,0.08391608391608392,0.16783216783216784,0.006993006993006993,0.07692307692307693,0.0979020979020979,0.1048951048951049,0.04895104895104895,0.013986013986013986,0.013986013986013986,0.04895104895104895,0.055944055944055944,0.006993006993006993,0.0,0.14685314685314685,0.1048951048951049,0.0,0.0,0.0,0.013986013986013986
4842,chopped,0.0,0.004901960784313725,0.17647058823529413,0.058823529411764705,0.16666666666666666,0.07352941176470588,0.004901960784313725,0.029411764705882353,0.004901960784313725,0.0,0.00980392156862745,0.049019607843137254,0.049019607843137254,0.0,0.029411764705882353,0.17647058823529413,0.0196078431372549,0.14215686274509803,0.004901960784313725,0.0
4843,chouseikantaisazerx,0.0,0.0,0.05405405405405406,0.0,0.08108108108108109,0.0,0.08108108108108109,0.08108108108108109,0.05405405405405406,0.02702702702702703,0.2702702702702703,0.0,0.0,0.10810810810810811,0.16216216216216217,0.05405405405405406,0.02702702702702703,0.0,0.0,0.0
4844,chouseishingransazer,0.01652892561983471,0.03305785123966942,0.08264462809917356,0.0,0.04132231404958678,0.049586776859504134,0.04132231404958678,0.049586776859504134,0.04132231404958678,0.06611570247933884,0.2396694214876033,0.0,0.024793388429752067,0.0743801652892562,0.10743801652892562,0.06611570247933884,0.05785123966942149,0.0,0.008264462809917356,0.0
4845,chouseishinseries,0.0,0.0,0.041666666666666664,0.0,0.020833333333333332,0.0,0.14583333333333334,0.041666666666666664,0.041666666666666664,0.020833333333333332,0.3333333333333333,0.020833333333333332,0.0,0.0625,0.14583333333333334,0.10416666666666667,0.020833333333333332,0.0,0.0,0.0
4846,choudenshibioman,0.00625,0.0,0.05625,0.0,0.05,0.0375,0.04375,0.05625,0.05,0.04375,0.225,0.0125,0.00625,0.2125,0.10625,0.04375,0.05,0.0,0.0,0.0
4847,choujinsentaijetman,0.009009009009009009,0.02702702702702703,0.09009009009009009,0.009009009009009009,0.07207207207207207,0.06906906906906907,0.06306306306306306,0.06606606606606606,0.036036036036036036,0.04504504504504504,0.12312312312312312,0.04504504504504504,0.012012012012012012,0.1111111111111111,0.15015015015015015,0.042042042042042045,0.02702702702702703,0.0,0.003003003003003003,0.0
4848,choujinkimetalder,0.009708737864077669,0.009708737864077669,0.11650485436893204,0.019417475728155338,0.05825242718446602,0.019417475728155338,0.0970873786407767,0.038834951456310676,0.02912621359223301,0.038834951456310676,0.23300970873786409,0.009708737864077669,0.038834951456310676,0.1262135922330097,0.11650485436893204,0.038834951456310676,0.0,0.0,0.0,0.0
4849,choujuusentailiveman,0.00411522633744856,0.01646090534979424,0.09876543209876543,0.00823045267489712,0.06172839506172839,0.0205761316872428,0.06584362139917696,0.053497942386831275,0.04938271604938271,0.02880658436213992,0.18930041152263374,0.00823045267489712,0.01646090534979424,0.15637860082304528,0.13168724279835392,0.04938271604938271,0.03292181069958848,0.0,0.00823045267489712,0.0
4850,chourikisentaiohranger,0.0,0.009615384615384616,0.09615384615384616,0.004807692307692308,0.0673076923076923,0.02403846153846154,0.07692307692307693,0.052884615384615384,0.0673076923076923,0.04326923076923077,0.19230769230769232,0.014423076923076924,0.014423076923076924,0.17307692307692307,0.09134615384615384,0.03365384615384615,0.038461538461538464,0.0,0.0,0.0
4851,choushinseiflashman,0.0,0.0,0.06993006993006994,0.006993006993006993,0.03496503496503497,0.013986013986013986,0.09090909090909091,0.06293706293706294,0.055944055944055944,0.03496503496503497,0.21678321678321677,0.006993006993006993,0.02097902097902098,0.16783216783216784,0.1258741258741259,0.027972027972027972,0.04895104895104895,0.0,0.013986013986013986,0.0
4852,chrisryansstrikeback,0.050397877984084884,0.026525198938992044,0.07957559681697612,0.005305039787798408,0.034482758620689655,0.1246684350132626,0.01856763925729443,0.005305039787798408,0.0,0.16180371352785147,0.015915119363395226,0.11405835543766578,0.013262599469496022,0.007957559681697613,0.20689655172413793,0.1246684350132626,0.005305039787798408,0.0,0.002652519893899204,0.002652519893899204
4853,christmaseveonsesamestreet,0.0,0.014492753623188406,0.2753623188405797,0.21739130434782608,0.13043478260869565,0.028985507246376812,0.0,0.057971014492753624,0.0,0.0,0.0,0.014492753623188406,0.07246376811594203,0.014492753623188406,0.0,0.10144927536231885,0.028985507246376812,0.043478260869565216,0.0,0.0
4854,christmasonvesterbro,0.0,0.044444444444444446,0.2222222222222222,0.06666666666666667,0.044444444444444446,0.044444444444444446,0.0,0.06666666666666667,0.0,0.022222222222222223,0.022222222222222223,0.06666666666666667,0.1111111111111111,0.0,0.06666666666666667,0.13333333333333333,0.044444444444444446,0.022222222222222223,0.0,0.022222222222222223
4855,chuck,0.028594771241830064,0.07026143790849673,0.08905228758169935,0.042483660130718956,0.08496732026143791,0.22630718954248366,0.04411764705882353,0.02287581699346405,0.0024509803921568627,0.05473856209150327,0.024509803921568627,0.06862745098039216,0.05718954248366013,0.02287581699346405,0.0923202614379085,0.05228758169934641,0.013888888888888888,0.0,0.0016339869281045752,0.0008169934640522876
4856,chuckfinn,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4857,chucklevision,0.0,0.0,0.25925925925925924,0.18518518518518517,0.09259259259259259,0.0,0.037037037037037035,0.1111111111111111,0.0,0.0,0.0,0.018518518518518517,0.14814814814814814,0.018518518518518517,0.0,0.037037037037037035,0.037037037037037035,0.018518518518518517,0.037037037037037035,0.0
4858,chucky,0.05228758169934641,0.058823529411764705,0.0718954248366013,0.026143790849673203,0.0784313725490196,0.1503267973856209,0.032679738562091505,0.0196078431372549,0.0,0.0196078431372549,0.0,0.13725490196078433,0.013071895424836602,0.0,0.1830065359477124,0.11764705882352941,0.026143790849673203,0.0,0.006535947712418301,0.006535947712418301
4859,cimarronstrip,0.125,0.0,0.08333333333333333,0.0,0.041666666666666664,0.16666666666666666,0.0,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.20833333333333334,0.0,0.20833333333333334,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664
4860,cinderellachef,0.038461538461538464,0.038461538461538464,0.09615384615384616,0.057692307692307696,0.09615384615384616,0.038461538461538464,0.019230769230769232,0.019230769230769232,0.0,0.057692307692307696,0.019230769230769232,0.15384615384615385,0.057692307692307696,0.0,0.07692307692307693,0.09615384615384616,0.0,0.0,0.0,0.1346153846153846
4861,cinderellaunni,0.0,0.07142857142857142,0.21428571428571427,0.0,0.07142857142857142,0.03571428571428571,0.0,0.03571428571428571,0.0,0.03571428571428571,0.0,0.2857142857142857,0.0,0.0,0.0,0.17857142857142858,0.03571428571428571,0.0,0.0,0.03571428571428571
4862,cinematech,0.0,0.0,0.125,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0
4863,cinqruesesame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4864,circle,0.025974025974025976,0.05194805194805195,0.16883116883116883,0.0,0.05194805194805195,0.14285714285714285,0.1038961038961039,0.012987012987012988,0.0,0.05194805194805195,0.0,0.07792207792207792,0.0,0.012987012987012988,0.19480519480519481,0.07792207792207792,0.0,0.012987012987012988,0.0,0.012987012987012988
4865,circleoffear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4866,citizenkhan,0.0,0.0,0.3018867924528302,0.03773584905660377,0.1320754716981132,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.05660377358490566,0.1509433962264151,0.0,0.018867924528301886,0.2641509433962264,0.018867924528301886,0.0,0.0,0.0
4867,citizensmith,0.0,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.23529411764705882,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.11764705882352941,0.058823529411764705,0.0,0.0
4868,cityguys,0.006172839506172839,0.037037037037037035,0.19135802469135801,0.1111111111111111,0.16666666666666666,0.07407407407407407,0.0,0.030864197530864196,0.0,0.0,0.0,0.05555555555555555,0.12345679012345678,0.0,0.006172839506172839,0.10493827160493827,0.08024691358024691,0.006172839506172839,0.006172839506172839,0.0
4869,cityhomicide,0.5384615384615384,0.07692307692307693,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
4870,citykids,0.0,0.05,0.05,0.05,0.15,0.0,0.0,0.25,0.0,0.0,0.0,0.05,0.2,0.0,0.05,0.0,0.05,0.0,0.1,0.0
4871,citylights,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4872,cityofmen,0.18181818181818182,0.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.2727272727272727,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
4873,clarice,0.15384615384615385,0.019230769230769232,0.07692307692307693,0.0,0.07692307692307693,0.019230769230769232,0.0,0.019230769230769232,0.0,0.09615384615384616,0.0,0.19230769230769232,0.038461538461538464,0.019230769230769232,0.09615384615384616,0.1346153846153846,0.0,0.0,0.0,0.057692307692307696
4874,clarissaexplainsitall,0.00684931506849315,0.0821917808219178,0.0958904109589041,0.2191780821917808,0.1917808219178082,0.07534246575342465,0.0,0.04794520547945205,0.0,0.00684931506849315,0.0,0.0684931506849315,0.10273972602739725,0.0,0.02054794520547945,0.0410958904109589,0.0410958904109589,0.0,0.0,0.0
4875,clarksonsfarm,0.0,0.0,0.14285714285714285,0.0,0.21428571428571427,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142
4876,clashofthedinosaurs,0.0,0.0,0.0625,0.0,0.0,0.041666666666666664,0.020833333333333332,0.0625,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0625,0.041666666666666664,0.10416666666666667,0.14583333333333334,0.0,0.0,0.4166666666666667,0.0
4877,class2016,0.032520325203252036,0.04065040650406504,0.06504065040650407,0.04878048780487805,0.04065040650406504,0.11382113821138211,0.15447154471544716,0.024390243902439025,0.008130081300813009,0.07317073170731707,0.0,0.04878048780487805,0.032520325203252036,0.04065040650406504,0.0975609756097561,0.11382113821138211,0.032520325203252036,0.008130081300813009,0.016260162601626018,0.008130081300813009
4878,classicalbums,0.0,0.0,0.125,0.0,0.08333333333333333,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.5833333333333334,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664
4879,classicsdarkanddangerous,0.0,0.1,0.0,0.1,0.05,0.1,0.15,0.1,0.0,0.0,0.1,0.1,0.05,0.0,0.05,0.0,0.0,0.05,0.0,0.05
4880,cleanhouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
4881,cleopatra2525,0.0,0.014285714285714285,0.07142857142857142,0.0,0.07142857142857142,0.1,0.2714285714285714,0.05714285714285714,0.0,0.02857142857142857,0.08571428571428572,0.014285714285714285,0.04285714285714286,0.0,0.15714285714285714,0.05714285714285714,0.0,0.014285714285714285,0.014285714285714285,0.0
4882,cleverman,0.043478260869565216,0.017391304347826087,0.08695652173913043,0.008695652173913044,0.043478260869565216,0.1391304347826087,0.11304347826086956,0.008695652173913044,0.0,0.034782608695652174,0.08695652173913043,0.06956521739130435,0.017391304347826087,0.008695652173913044,0.20869565217391303,0.08695652173913043,0.008695652173913044,0.008695652173913044,0.0,0.008695652173913044
4883,click,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.7692307692307693,0.0,0.0
4884,clickbait,0.10810810810810811,0.05405405405405406,0.10810810810810811,0.02702702702702703,0.05405405405405406,0.13513513513513514,0.0,0.0,0.0,0.0,0.0,0.16216216216216217,0.0,0.0,0.1891891891891892,0.08108108108108109,0.02702702702702703,0.0,0.0,0.05405405405405406
4885,clique,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.25,0.08333333333333333,0.0,0.0,0.08333333333333333
4886,cloakanddagger2018,0.03896103896103896,0.047619047619047616,0.07792207792207792,0.008658008658008658,0.06060606060606061,0.13852813852813853,0.08658008658008658,0.017316017316017316,0.008658008658008658,0.047619047619047616,0.06060606060606061,0.1341991341991342,0.017316017316017316,0.04329004329004329,0.12121212121212122,0.0735930735930736,0.004329004329004329,0.004329004329004329,0.004329004329004329,0.004329004329004329
4887,clockingoff,0.07142857142857142,0.17857142857142858,0.14285714285714285,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.25,0.10714285714285714,0.0,0.03571428571428571,0.10714285714285714,0.07142857142857142,0.0,0.0,0.0
4888,club57,0.0,0.0,0.15789473684210525,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.0,0.2631578947368421,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.10526315789473684,0.05263157894736842,0.0,0.10526315789473684
4889,clubdecuervos,0.05747126436781609,0.06896551724137931,0.1839080459770115,0.0,0.10344827586206896,0.034482758620689655,0.0,0.04597701149425287,0.0,0.0,0.0,0.13793103448275862,0.034482758620689655,0.0,0.06896551724137931,0.1839080459770115,0.05747126436781609,0.0,0.0,0.022988505747126436
4890,clubderrotenbander,0.1,0.0,0.1,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0
4891,clubdorothee,0.0,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.0,0.21739130434782608,0.043478260869565216,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0
4892,clue,0.0,0.0,0.22727272727272727,0.045454545454545456,0.0,0.09090909090909091,0.0,0.13636363636363635,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.045454545454545456,0.18181818181818182,0.0,0.045454545454545456,0.0,0.0,0.09090909090909091
4893,cluedo,0.04225352112676056,0.014084507042253521,0.22535211267605634,0.07042253521126761,0.08450704225352113,0.11267605633802817,0.028169014084507043,0.014084507042253521,0.014084507042253521,0.04225352112676056,0.014084507042253521,0.056338028169014086,0.08450704225352113,0.014084507042253521,0.056338028169014086,0.04225352112676056,0.014084507042253521,0.07042253521126761,0.0,0.0
4894,coedfever,0.0,0.07692307692307693,0.15384615384615385,0.0,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.0,0.0
4895,coach,0.009708737864077669,0.019417475728155338,0.18446601941747573,0.06796116504854369,0.13592233009708737,0.08737864077669903,0.0,0.038834951456310676,0.0,0.0,0.0,0.1262135922330097,0.17475728155339806,0.0,0.009708737864077669,0.07766990291262135,0.05825242718446602,0.009708737864077669,0.0,0.0
4896,cobra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
4897,cobrakai,0.020435967302452316,0.06130790190735695,0.11035422343324251,0.02997275204359673,0.0776566757493188,0.16348773841961853,0.027247956403269755,0.021798365122615803,0.006811989100817439,0.031335149863760216,0.02997275204359673,0.09400544959128065,0.05449591280653951,0.013623978201634877,0.11716621253405994,0.10217983651226158,0.031335149863760216,0.0013623978201634877,0.0013623978201634877,0.004087193460490463
