i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19
299,littlebigplanet,0.05787037037037037,0.02546296296296296,0.06944444444444445,0.037037037037037035,0.023148148148148147,0.25462962962962965,0.03935185185185185,0.034722222222222224,0.009259259259259259,0.07407407407407407,0.09490740740740741,0.004629629629629629,0.09953703703703703,0.020833333333333332,0.011574074074074073,0.034722222222222224,0.06712962962962964,0.032407407407407406,0.009259259259259259
300,dragonsdogma,0.017467248908296942,0.06331877729257641,0.11790393013100436,0.05895196506550218,0.05021834061135371,0.25327510917030566,0.06550218340611354,0.07860262008733625,0.07423580786026202,0.06331877729257641,0.03711790393013101,0.0,0.06986899563318777,0.002183406113537118,0.017467248908296942,0.008733624454148471,0.002183406113537118,0.008733624454148471,0.010917030567685589
301,skullgirls,0.08974358974358974,0.07264957264957266,0.042735042735042736,0.06196581196581197,0.04487179487179487,0.16025641025641027,0.07264957264957266,0.05555555555555555,0.027777777777777776,0.03418803418803419,0.10897435897435898,0.002136752136752137,0.0876068376068376,0.027777777777777776,0.004273504273504274,0.010683760683760684,0.03632478632478633,0.04487179487179487,0.014957264957264958
302,destiny,0.013303769401330377,0.017738359201773836,0.07538802660753881,0.06208425720620843,0.07095343680709534,0.2328159645232816,0.06430155210643015,0.07538802660753881,0.06208425720620843,0.06430155210643015,0.0598669623059867,0.026607538802660754,0.05543237250554324,0.0022172949002217295,0.008869179600886918,0.013303769401330377,0.017738359201773836,0.0598669623059867,0.017738359201773836
303,hitman2016,0.017467248908296942,0.05895196506550218,0.04148471615720524,0.1812227074235808,0.034934497816593885,0.24890829694323144,0.05895196506550218,0.03056768558951965,0.002183406113537118,0.013100436681222707,0.1091703056768559,0.002183406113537118,0.05458515283842795,0.06550218340611354,0.0,0.013100436681222707,0.017467248908296942,0.05021834061135371,0.0
304,farcry5,0.030303030303030304,0.02813852813852814,0.06277056277056277,0.11255411255411256,0.03896103896103896,0.2748917748917749,0.0735930735930736,0.05844155844155844,0.004329004329004329,0.04329004329004329,0.08008658008658008,0.0021645021645021645,0.03896103896103896,0.06060606060606061,0.004329004329004329,0.023809523809523808,0.010822510822510822,0.049783549783549784,0.0021645021645021645
305,assassinscreedbrotherhood,0.023206751054852322,0.0759493670886076,0.06118143459915612,0.1371308016877637,0.02531645569620253,0.2805907172995781,0.08438818565400844,0.06540084388185655,0.012658227848101266,0.023206751054852322,0.06540084388185655,0.0,0.035864978902953586,0.0379746835443038,0.006329113924050633,0.008438818565400843,0.014767932489451477,0.0379746835443038,0.004219409282700422
306,ghosttrick,0.0350109409190372,0.087527352297593,0.061269146608315096,0.1422319474835886,0.015317286652078774,0.24288840262582057,0.09190371991247265,0.0262582056892779,0.024070021881838075,0.01312910284463895,0.09190371991247265,0.0,0.05689277899343545,0.0437636761487965,0.0,0.0,0.028446389496717725,0.037199124726477024,0.002188183807439825
307,supermarioworld,0.06947890818858561,0.017369727047146403,0.06947890818858561,0.007444168734491315,0.009925558312655087,0.2803970223325062,0.007444168734491315,0.02729528535980149,0.01240694789081886,0.0794044665012407,0.08684863523573201,0.0,0.12406947890818859,0.004962779156327543,0.034739454094292806,0.02977667493796526,0.10669975186104218,0.017369727047146403,0.01488833746898263
308,deadrising,0.02412280701754386,0.039473684210526314,0.05263157894736842,0.1206140350877193,0.06140350877192982,0.26973684210526316,0.06798245614035088,0.06578947368421052,0.0043859649122807015,0.02412280701754386,0.10964912280701754,0.0,0.05263157894736842,0.02850877192982456,0.0043859649122807015,0.010964912280701754,0.017543859649122806,0.041666666666666664,0.0043859649122807015
309,lamulana,0.03800475059382423,0.021377672209026127,0.09738717339667459,0.040380047505938245,0.011876484560570071,0.30641330166270786,0.026128266033254157,0.057007125890736345,0.028503562945368172,0.07838479809976247,0.05463182897862233,0.009501187648456057,0.10451306413301663,0.004750593824228029,0.026128266033254157,0.019002375296912115,0.028503562945368172,0.030878859857482184,0.0166270783847981
310,mechwarrior,0.026905829596412557,0.011210762331838564,0.04932735426008968,0.07399103139013453,0.04484304932735426,0.2713004484304933,0.053811659192825115,0.07399103139013453,0.013452914798206279,0.06278026905829596,0.08071748878923767,0.011210762331838564,0.06726457399103139,0.017937219730941704,0.008968609865470852,0.026905829596412557,0.013452914798206279,0.08295964125560538,0.008968609865470852
311,sonic3andknuckles,0.031088082901554404,0.0051813471502590676,0.046632124352331605,0.03367875647668394,0.007772020725388601,0.3005181347150259,0.046632124352331605,0.03626943005181347,0.015544041450777202,0.07772020725388601,0.06735751295336788,0.010362694300518135,0.12694300518134716,0.0025906735751295338,0.03367875647668394,0.038860103626943004,0.07253886010362694,0.02849740932642487,0.018134715025906734
312,fireemblemgaiden,0.0391304347826087,0.12173913043478261,0.06956521739130435,0.07173913043478261,0.03260869565217391,0.21739130434782608,0.1,0.08260869565217391,0.07391304347826087,0.01956521739130435,0.0391304347826087,0.0,0.08478260869565217,0.006521739130434782,0.002173913043478261,0.0,0.017391304347826087,0.002173913043478261,0.01956521739130435
313,sonicunleashed,0.058004640371229696,0.03248259860788863,0.058004640371229696,0.05336426914153132,0.018561484918793503,0.22041763341067286,0.03944315545243619,0.04176334106728538,0.03248259860788863,0.07888631090487239,0.08816705336426914,0.002320185614849188,0.10904872389791183,0.0069605568445475635,0.016241299303944315,0.027842227378190254,0.07192575406032482,0.027842227378190254,0.016241299303944315
314,sonicheroes,0.060324825986078884,0.04176334106728538,0.048723897911832945,0.02320185614849188,0.016241299303944315,0.24361948955916474,0.06960556844547564,0.048723897911832945,0.01160092807424594,0.060324825986078884,0.10904872389791183,0.002320185614849188,0.10440835266821345,0.0069605568445475635,0.02088167053364269,0.02088167053364269,0.048723897911832945,0.037122969837587005,0.025522041763341066
315,supermariogalaxy2,0.04187192118226601,0.0049261083743842365,0.054187192118226604,0.012315270935960592,0.0049261083743842365,0.2733990147783251,0.019704433497536946,0.024630541871921183,0.019704433497536946,0.09113300492610837,0.07389162561576355,0.017241379310344827,0.12315270935960591,0.0,0.059113300492610835,0.04187192118226601,0.0960591133004926,0.017241379310344827,0.024630541871921183
316,streetsofrage,0.056074766355140186,0.03271028037383177,0.037383177570093455,0.037383177570093455,0.04439252336448598,0.24766355140186916,0.056074766355140186,0.08878504672897196,0.009345794392523364,0.04205607476635514,0.102803738317757,0.0,0.1191588785046729,0.030373831775700934,0.004672897196261682,0.018691588785046728,0.03271028037383177,0.030373831775700934,0.009345794392523364
317,thelegendofzeldaoraclegames,0.04128440366972477,0.052752293577981654,0.12385321100917432,0.020642201834862386,0.03211009174311927,0.2408256880733945,0.052752293577981654,0.05045871559633028,0.052752293577981654,0.06651376146788991,0.034403669724770644,0.0022935779816513763,0.08256880733944955,0.0045871559633027525,0.034403669724770644,0.011467889908256881,0.04357798165137615,0.022935779816513763,0.02981651376146789
318,finalfantasyi,0.04470588235294118,0.042352941176470586,0.0988235294117647,0.03294117647058824,0.02823529411764706,0.25882352941176473,0.03529411764705882,0.08235294117647059,0.09411764705882353,0.03529411764705882,0.04470588235294118,0.004705882352941176,0.11058823529411765,0.0,0.03294117647058824,0.002352941176470588,0.021176470588235293,0.002352941176470588,0.02823529411764706
319,trailsseries,0.06181015452538632,0.05739514348785872,0.09050772626931568,0.06622516556291391,0.04856512141280353,0.2251655629139073,0.10375275938189846,0.0640176600441501,0.0706401766004415,0.03532008830022075,0.046357615894039736,0.002207505518763797,0.0728476821192053,0.011037527593818985,0.002207505518763797,0.004415011037527594,0.008830022075055188,0.013245033112582781,0.01545253863134658
320,fireemblemgenealogyoftheholywar,0.02981651376146789,0.1720183486238532,0.034403669724770644,0.10091743119266056,0.03669724770642202,0.22706422018348624,0.09174311926605505,0.07110091743119266,0.0871559633027523,0.011467889908256881,0.04128440366972477,0.0,0.06880733944954129,0.0045871559633027525,0.0,0.0,0.011467889908256881,0.0022935779816513763,0.009174311926605505
321,fatalfury,0.12134831460674157,0.12134831460674157,0.02247191011235955,0.0651685393258427,0.015730337078651686,0.14157303370786517,0.12134831460674157,0.0449438202247191,0.015730337078651686,0.017977528089887642,0.1303370786516854,0.0022471910112359553,0.09887640449438202,0.020224719101123594,0.0044943820224719105,0.0044943820224719105,0.02247191011235955,0.015730337078651686,0.01348314606741573
322,senrankagura,0.09318181818181819,0.10681818181818181,0.03636363636363636,0.06818181818181818,0.025,0.20681818181818182,0.09090909090909091,0.06136363636363636,0.025,0.04090909090909091,0.10454545454545454,0.0,0.0659090909090909,0.015909090909090907,0.00909090909090909,0.00909090909090909,0.031818181818181815,0.0,0.00909090909090909
323,borderlandsthepresequel,0.028824833702882482,0.04878048780487805,0.04434589800443459,0.1197339246119734,0.04212860310421286,0.24833702882483372,0.0598669623059867,0.05543237250554324,0.019955654101995565,0.04656319290465632,0.07317073170731707,0.0066518847006651885,0.07317073170731707,0.031042128603104215,0.0066518847006651885,0.019955654101995565,0.011086474501108648,0.057649667405764965,0.0066518847006651885
324,metroidprime,0.027989821882951654,0.002544529262086514,0.04071246819338423,0.03816793893129771,0.05597964376590331,0.26463104325699743,0.017811704834605598,0.05343511450381679,0.02544529262086514,0.08651399491094147,0.07124681933842239,0.015267175572519083,0.12213740458015267,0.005089058524173028,0.03307888040712468,0.04071246819338423,0.03816793893129771,0.05089058524173028,0.010178117048346057
325,castlevaniachroniclesofsorrow,0.04387990762124711,0.06004618937644342,0.050808314087759814,0.06466512702078522,0.03002309468822171,0.2586605080831409,0.11085450346420324,0.07621247113163972,0.07390300230946882,0.03695150115473441,0.03002309468822171,0.0,0.08775981524249422,0.0,0.013856812933025405,0.011547344110854504,0.018475750577367205,0.020785219399538105,0.011547344110854504
326,assassinscreedivblackflag,0.015555555555555555,0.044444444444444446,0.06888888888888889,0.15777777777777777,0.03333333333333333,0.29333333333333333,0.06222222222222222,0.03777777777777778,0.0044444444444444444,0.02,0.06888888888888889,0.0022222222222222222,0.06888888888888889,0.04888888888888889,0.013333333333333334,0.0,0.024444444444444446,0.028888888888888888,0.006666666666666667
327,control,0.02262443438914027,0.04524886877828054,0.06108597285067873,0.10407239819004525,0.05429864253393665,0.2647058823529412,0.049773755656108594,0.04751131221719457,0.029411764705882353,0.05203619909502263,0.08144796380090498,0.0022624434389140274,0.058823529411764705,0.038461538461538464,0.004524886877828055,0.013574660633484163,0.01583710407239819,0.04751131221719457,0.006787330316742082
328,miitopia,0.04838709677419355,0.059907834101382486,0.0967741935483871,0.03917050691244239,0.018433179723502304,0.2465437788018433,0.055299539170506916,0.07603686635944701,0.0576036866359447,0.04838709677419355,0.04377880184331797,0.004608294930875576,0.08064516129032258,0.002304147465437788,0.02534562211981567,0.01152073732718894,0.04838709677419355,0.01152073732718894,0.02534562211981567
329,marioandluigibowsersinsidestory,0.04449648711943794,0.0351288056206089,0.06323185011709602,0.04918032786885246,0.0117096018735363,0.26229508196721313,0.08430913348946135,0.05620608899297424,0.03278688524590164,0.08665105386416862,0.0468384074941452,0.0,0.11007025761124122,0.00936768149882904,0.01873536299765808,0.00936768149882904,0.0468384074941452,0.01405152224824356,0.01873536299765808
330,finalfantasyii,0.04728132387706856,0.054373522458628844,0.08747044917257683,0.061465721040189124,0.030732860520094562,0.24349881796690306,0.08983451536643026,0.0851063829787234,0.08274231678486997,0.028368794326241134,0.030732860520094562,0.002364066193853428,0.08983451536643026,0.0070921985815602835,0.014184397163120567,0.002364066193853428,0.014184397163120567,0.009456264775413711,0.018912529550827423
331,stellaris,0.013262599469496022,0.050397877984084884,0.10079575596816977,0.09814323607427056,0.129973474801061,0.15384615384615385,0.03713527851458886,0.03978779840848806,0.034482758620689655,0.0610079575596817,0.029177718832891247,0.0636604774535809,0.029177718832891247,0.03183023872679045,0.01856763925729443,0.01856763925729443,0.015915119363395226,0.06896551724137931,0.005305039787798408
332,titanquest,0.012254901960784314,0.014705882352941176,0.10784313725490197,0.05392156862745098,0.061274509803921566,0.2769607843137255,0.02696078431372549,0.10049019607843138,0.08333333333333333,0.08823529411764706,0.029411764705882353,0.004901960784313725,0.05392156862745098,0.0,0.031862745098039214,0.007352941176470588,0.012254901960784314,0.014705882352941176,0.0196078431372549
333,middleearthshadowofwar,0.011235955056179775,0.04269662921348315,0.04269662921348315,0.10337078651685393,0.056179775280898875,0.2876404494382023,0.10561797752808989,0.07640449438202247,0.04269662921348315,0.035955056179775284,0.06292134831460675,0.0,0.0696629213483146,0.006741573033707865,0.0022471910112359553,0.008988764044943821,0.01348314606741573,0.020224719101123594,0.011235955056179775
334,borderlands1,0.009302325581395349,0.023255813953488372,0.05581395348837209,0.09302325581395349,0.05813953488372093,0.2744186046511628,0.05581395348837209,0.06279069767441861,0.023255813953488372,0.044186046511627906,0.08139534883720931,0.004651162790697674,0.06744186046511629,0.020930232558139535,0.004651162790697674,0.020930232558139535,0.009302325581395349,0.08837209302325581,0.002325581395348837
335,supermario3dworld,0.07160493827160494,0.01728395061728395,0.05432098765432099,0.012345679012345678,0.012345679012345678,0.2765432098765432,0.024691358024691357,0.02962962962962963,0.024691358024691357,0.08395061728395062,0.09135802469135802,0.0,0.12098765432098765,0.007407407407407408,0.027160493827160494,0.03950617283950617,0.08148148148148149,0.009876543209876543,0.014814814814814815
336,alanwake,0.016018306636155607,0.032036613272311214,0.06864988558352403,0.11212814645308924,0.036613272311212815,0.2837528604118993,0.07780320366132723,0.04576659038901602,0.029748283752860413,0.02745995423340961,0.10983981693363844,0.0,0.05491990846681922,0.032036613272311214,0.004576659038901602,0.013729977116704805,0.011441647597254004,0.038901601830663615,0.004576659038901602
337,mortalkombat9,0.051224944320712694,0.060133630289532294,0.028953229398663696,0.07349665924276169,0.028953229398663696,0.21380846325167038,0.11358574610244988,0.0757238307349666,0.0334075723830735,0.0334075723830735,0.11358574610244988,0.004454342984409799,0.08908685968819599,0.017817371937639197,0.0022271714922048997,0.0066815144766146995,0.022271714922048998,0.0200445434298441,0.011135857461024499
338,ensemblestars,0.10574712643678161,0.20229885057471264,0.052873563218390804,0.07586206896551724,0.011494252873563218,0.17471264367816092,0.0896551724137931,0.02528735632183908,0.01839080459770115,0.011494252873563218,0.0896551724137931,0.0,0.06666666666666667,0.01839080459770115,0.0,0.0,0.04597701149425287,0.004597701149425287,0.006896551724137931
339,skylanders,0.04387990762124711,0.03002309468822171,0.06004618937644342,0.025404157043879907,0.018475750577367205,0.2517321016166282,0.06004618937644342,0.06928406466512702,0.050808314087759814,0.07852193995381063,0.08775981524249422,0.0023094688221709007,0.09006928406466513,0.006928406466512702,0.020785219399538105,0.016166281755196306,0.04849884526558892,0.023094688221709007,0.016166281755196306
340,deadrising2,0.020361990950226245,0.05203619909502263,0.058823529411764705,0.1085972850678733,0.04751131221719457,0.2647058823529412,0.07013574660633484,0.06108597285067873,0.011312217194570135,0.024886877828054297,0.1085972850678733,0.0,0.04072398190045249,0.038461538461538464,0.0022624434389140274,0.013574660633484163,0.029411764705882353,0.042986425339366516,0.004524886877828055
341,marioandluigidreamteam,0.03940886699507389,0.03940886699507389,0.07635467980295567,0.04187192118226601,0.017241379310344827,0.26354679802955666,0.059113300492610835,0.059113300492610835,0.04433497536945813,0.07881773399014778,0.04433497536945813,0.0,0.11083743842364532,0.012315270935960592,0.03201970443349754,0.012315270935960592,0.046798029556650245,0.0049261083743842365,0.017241379310344827
342,shadowthehedgehog,0.019002375296912115,0.030878859857482184,0.026128266033254157,0.07125890736342043,0.03800475059382423,0.2589073634204275,0.07838479809976247,0.052256532066508314,0.019002375296912115,0.06175771971496437,0.09263657957244656,0.0166270783847981,0.10451306413301663,0.011876484560570071,0.014251781472684086,0.0166270783847981,0.035629453681710214,0.04275534441805225,0.009501187648456057
343,spidermanps4,0.02727272727272727,0.075,0.025,0.12727272727272726,0.03409090909090909,0.26590909090909093,0.08863636363636364,0.03409090909090909,0.006818181818181818,0.022727272727272728,0.10909090909090909,0.0,0.05909090909090909,0.05227272727272727,0.0,0.011363636363636364,0.013636363636363636,0.04772727272727273,0.0
344,supermariosunshine,0.03579952267303103,0.05250596658711217,0.059665871121718374,0.0405727923627685,0.011933174224343675,0.28162291169451076,0.045346062052505964,0.016706443914081145,0.016706443914081145,0.059665871121718374,0.07398568019093078,0.0,0.10739856801909307,0.01909307875894988,0.04295942720763723,0.01909307875894988,0.08591885441527446,0.02386634844868735,0.007159904534606206
345,thelegendofzeldaalinkbetweenworlds,0.04411764705882353,0.06372549019607843,0.08333333333333333,0.029411764705882353,0.0196078431372549,0.2818627450980392,0.049019607843137254,0.049019607843137254,0.04411764705882353,0.061274509803921566,0.058823529411764705,0.007352941176470588,0.10294117647058823,0.004901960784313725,0.01715686274509804,0.01715686274509804,0.04411764705882353,0.00980392156862745,0.012254901960784314
346,nintendowars,0.04225352112676056,0.05868544600938967,0.023474178403755867,0.09859154929577464,0.056338028169014086,0.2652582159624413,0.09154929577464789,0.06338028169014084,0.028169014084507043,0.01643192488262911,0.08450704225352113,0.002347417840375587,0.08450704225352113,0.011737089201877934,0.0,0.009389671361502348,0.014084507042253521,0.035211267605633804,0.014084507042253521
347,doom2016,0.016166281755196306,0.018475750577367205,0.03464203233256351,0.07621247113163972,0.06004618937644342,0.2863741339491917,0.06928406466512702,0.06697459584295612,0.03233256351039261,0.06235565819861432,0.07621247113163972,0.004618937644341801,0.07390300230946882,0.004618937644341801,0.006928406466512702,0.025404157043879907,0.006928406466512702,0.07390300230946882,0.004618937644341801
348,sidmeiersalphacentauri,0.004672897196261682,0.030373831775700934,0.09813084112149532,0.12149532710280374,0.11214953271028037,0.20093457943925233,0.056074766355140186,0.037383177570093455,0.028037383177570093,0.04906542056074766,0.028037383177570093,0.03271028037383177,0.037383177570093455,0.04672897196261682,0.009345794392523364,0.016355140186915886,0.009345794392523364,0.07476635514018691,0.007009345794392523
349,marioandluigisuperstarsaga,0.0575,0.03,0.0675,0.05,0.005,0.2575,0.06,0.0375,0.02,0.065,0.08,0.0025,0.1225,0.01,0.035,0.005,0.0575,0.015,0.0225
350,devilsurvivor,0.037122969837587005,0.07424593967517401,0.06496519721577726,0.08352668213457076,0.03248259860788863,0.2691415313225058,0.0951276102088167,0.058004640371229696,0.06496519721577726,0.03248259860788863,0.04640371229698376,0.0,0.07888631090487239,0.027842227378190254,0.004640371229698376,0.0,0.0069605568445475635,0.01160092807424594,0.01160092807424594
351,digitaldevilsaga,0.047058823529411764,0.06823529411764706,0.06823529411764706,0.07529411764705882,0.04470588235294118,0.2235294117647059,0.08941176470588236,0.07529411764705882,0.06588235294117648,0.03764705882352941,0.047058823529411764,0.004705882352941176,0.07529411764705882,0.011764705882352941,0.009411764705882352,0.0,0.011764705882352941,0.023529411764705882,0.021176470588235293
352,boxxyquestthegatheringstorm,0.045563549160671464,0.06954436450839328,0.11510791366906475,0.05515587529976019,0.023980815347721823,0.23741007194244604,0.06235011990407674,0.06474820143884892,0.05515587529976019,0.050359712230215826,0.0671462829736211,0.0,0.08393285371702638,0.002398081534772182,0.019184652278177457,0.002398081534772182,0.023980815347721823,0.014388489208633094,0.007194244604316547
353,alphaprotocol,0.016706443914081145,0.03818615751789976,0.04295942720763723,0.14558472553699284,0.03341288782816229,0.2720763723150358,0.1026252983293556,0.045346062052505964,0.011933174224343675,0.014319809069212411,0.09069212410501193,0.0,0.050119331742243436,0.059665871121718374,0.002386634844868735,0.00477326968973747,0.007159904534606206,0.057279236276849645,0.00477326968973747
354,deadoralive,0.09732360097323602,0.11678832116788321,0.0170316301703163,0.06082725060827251,0.021897810218978103,0.17518248175182483,0.0851581508515815,0.06326034063260341,0.021897810218978103,0.031630170316301706,0.15571776155717762,0.0,0.072992700729927,0.024330900243309004,0.0,0.0072992700729927005,0.019464720194647202,0.012165450121654502,0.0170316301703163
355,fireemblemthesacredstones,0.03155339805825243,0.14563106796116504,0.043689320388349516,0.10194174757281553,0.05339805825242718,0.1941747572815534,0.10436893203883495,0.07766990291262135,0.0825242718446602,0.009708737864077669,0.03398058252427184,0.0024271844660194173,0.07766990291262135,0.0048543689320388345,0.0048543689320388345,0.0,0.0048543689320388345,0.007281553398058253,0.019417475728155338
356,heavyrain,0.028368794326241134,0.07565011820330969,0.0425531914893617,0.17257683215130024,0.028368794326241134,0.2293144208037825,0.07801418439716312,0.018912529550827423,0.0070921985815602835,0.01182033096926714,0.10874704491725769,0.0,0.04018912529550828,0.09219858156028368,0.0,0.0070921985815602835,0.018912529550827423,0.03546099290780142,0.004728132387706856
357,fivenightsatfreddys,0.04938271604938271,0.056790123456790124,0.06419753086419754,0.10864197530864197,0.024691358024691357,0.2518518518518518,0.05925925925925926,0.02962962962962963,0.009876543209876543,0.03209876543209877,0.12345679012345678,0.0,0.07654320987654321,0.022222222222222223,0.007407407407407408,0.007407407407407408,0.03950617283950617,0.0345679012345679,0.0024691358024691358
358,hitman2,0.014150943396226415,0.03537735849056604,0.04245283018867924,0.14622641509433962,0.030660377358490566,0.30424528301886794,0.049528301886792456,0.04245283018867924,0.0023584905660377358,0.018867924528301886,0.09905660377358491,0.0023584905660377358,0.04716981132075472,0.07547169811320754,0.007075471698113208,0.007075471698113208,0.02830188679245283,0.04481132075471698,0.0023584905660377358
359,disgaea2cursedmemories,0.05466970387243736,0.12984054669703873,0.05466970387243736,0.07289293849658314,0.03416856492027335,0.22323462414578588,0.10022779043280182,0.06378132118451026,0.04100227790432802,0.02050113895216401,0.07061503416856492,0.0,0.0683371298405467,0.015945330296127564,0.002277904328018223,0.0,0.009111617312072893,0.018223234624145785,0.02050113895216401
360,streetfighterv,0.11246943765281174,0.061124694376528114,0.034229828850855744,0.04645476772616137,0.02689486552567237,0.1687041564792176,0.10024449877750612,0.06356968215158924,0.03667481662591687,0.03178484107579462,0.13202933985330073,0.0024449877750611247,0.09535452322738386,0.017114914425427872,0.0,0.009779951100244499,0.029339853300733496,0.022004889975550123,0.009779951100244499
361,crisiscore,0.05517241379310345,0.09195402298850575,0.034482758620689655,0.0735632183908046,0.029885057471264367,0.2206896551724138,0.10574712643678161,0.06206896551724138,0.03218390804597701,0.027586206896551724,0.09885057471264368,0.0022988505747126436,0.07816091954022988,0.004597701149425287,0.0022988505747126436,0.009195402298850575,0.016091954022988506,0.0367816091954023,0.01839080459770115
362,supermetroid,0.045576407506702415,0.005361930294906166,0.05093833780160858,0.024128686327077747,0.0160857908847185,0.3109919571045576,0.029490616621983913,0.045576407506702415,0.021447721179624665,0.11528150134048257,0.05093833780160858,0.013404825737265416,0.11796246648793565,0.002680965147453083,0.02680965147453083,0.029490616621983913,0.045576407506702415,0.03485254691689008,0.013404825737265416
363,farcry4,0.014150943396226415,0.049528301886792456,0.06367924528301887,0.11556603773584906,0.049528301886792456,0.2759433962264151,0.08726415094339622,0.054245283018867926,0.030660377358490566,0.025943396226415096,0.06367924528301887,0.0,0.03537735849056604,0.04009433962264151,0.009433962264150943,0.018867924528301886,0.018867924528301886,0.04481132075471698,0.0023584905660377358
364,devilmaycry4,0.048223350253807105,0.06852791878172589,0.030456852791878174,0.03553299492385787,0.05583756345177665,0.24619289340101522,0.09390862944162437,0.09137055837563451,0.03807106598984772,0.0532994923857868,0.08883248730964467,0.0025380710659898475,0.07360406091370558,0.007614213197969543,0.005076142131979695,0.012690355329949238,0.01015228426395939,0.027918781725888325,0.01015228426395939
365,marvelvscapcom3,0.0851581508515815,0.0535279805352798,0.031630170316301706,0.051094890510948905,0.024330900243309004,0.18248175182481752,0.06569343065693431,0.0948905109489051,0.0267639902676399,0.046228710462287104,0.1435523114355231,0.0,0.0948905109489051,0.014598540145985401,0.0024330900243309003,0.0170316301703163,0.0170316301703163,0.038929440389294405,0.009732360097323601
366,thelegendofzeldalinksawakening,0.061068702290076333,0.03307888040712468,0.09923664122137404,0.04071246819338423,0.02544529262086514,0.272264631043257,0.02544529262086514,0.035623409669211195,0.030534351145038167,0.06361323155216285,0.035623409669211195,0.0,0.12213740458015267,0.0,0.04580152671755725,0.010178117048346057,0.06870229007633588,0.017811704834605598,0.01272264631043257
