i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42
198,payday2,0.1400560224089636,0.0014005602240896359,0.011204481792717087,0.0350140056022409,0.029411764705882353,0.0,0.046218487394957986,0.0070028011204481795,0.012605042016806723,0.004201680672268907,0.0070028011204481795,0.0056022408963585435,0.0014005602240896359,0.11624649859943978,0.06442577030812324,0.0056022408963585435,0.037815126050420166,0.008403361344537815,0.014005602240896359,0.025210084033613446,0.011204481792717087,0.02100840336134454,0.02661064425770308,0.00980392156862745,0.011204481792717087,0.018207282913165267,0.008403361344537815,0.0014005602240896359,0.058823529411764705,0.011204481792717087,0.0,0.023809523809523808,0.0014005602240896359,0.0070028011204481795,0.1134453781512605,0.015406162464985995,0.0,0.0742296918767507,0.0,0.0056022408963585435,0.0028011204481792717,0.0056022408963585435
199,batmanarkhamasylum,0.1729957805907173,0.0014064697609001407,0.014064697609001406,0.06751054852320675,0.016877637130801686,0.004219409282700422,0.07454289732770746,0.008438818565400843,0.04360056258790436,0.007032348804500703,0.005625879043600563,0.0028129395218002813,0.0028129395218002813,0.09985935302390998,0.04360056258790436,0.014064697609001406,0.03234880450070324,0.008438818565400843,0.03375527426160337,0.005625879043600563,0.0028129395218002813,0.007032348804500703,0.029535864978902954,0.0028129395218002813,0.03234880450070324,0.02531645569620253,0.007032348804500703,0.0,0.03656821378340366,0.008438818565400843,0.0014064697609001407,0.004219409282700422,0.0028129395218002813,0.012658227848101266,0.10970464135021098,0.0014064697609001407,0.0,0.035161744022503515,0.0,0.005625879043600563,0.009845288326300985,0.005625879043600563
200,thelegendofheroestrailsinthesky,0.1456859971711457,0.009900990099009901,0.015558698727015558,0.011315417256011316,0.014144271570014143,0.042432814710042434,0.05799151343705799,0.007072135785007072,0.033946251768033946,0.0876944837340877,0.0014144271570014145,0.0,0.019801980198019802,0.10183875530410184,0.016973125884016973,0.018387553041018388,0.03818953323903819,0.008486562942008486,0.0,0.002828854314002829,0.015558698727015558,0.004243281471004243,0.024045261669024046,0.031117397454031116,0.009900990099009901,0.0014144271570014145,0.002828854314002829,0.0,0.007072135785007072,0.04809052333804809,0.0014144271570014145,0.021216407355021217,0.007072135785007072,0.018387553041018388,0.10466760961810467,0.002828854314002829,0.0014144271570014145,0.0014144271570014145,0.011315417256011316,0.011315417256011316,0.0014144271570014145,0.039603960396039604
201,etrianodyssey,0.056657223796033995,0.0056657223796034,0.053824362606232294,0.0028328611898017,0.0113314447592068,0.025495750708215296,0.018413597733711047,0.0453257790368272,0.0113314447592068,0.029745042492917848,0.0084985835694051,0.012747875354107648,0.0084985835694051,0.09348441926345609,0.04107648725212465,0.019830028328611898,0.060906515580736544,0.009915014164305949,0.00424929178470255,0.009915014164305949,0.0453257790368272,0.0,0.039660056657223795,0.05524079320113314,0.026912181303116147,0.0028328611898017,0.021246458923512748,0.00141643059490085,0.0113314447592068,0.0679886685552408,0.0084985835694051,0.07223796033994334,0.007082152974504249,0.007082152974504249,0.056657223796033995,0.0,0.00424929178470255,0.0,0.014164305949008499,0.0056657223796034,0.00141643059490085,0.021246458923512748
202,pokemondiamondandpearl,0.0950354609929078,0.00425531914893617,0.06524822695035461,0.00851063829787234,0.005673758865248227,0.01276595744680851,0.019858156028368795,0.01702127659574468,0.02553191489361702,0.06808510638297872,0.0070921985815602835,0.009929078014184398,0.00851063829787234,0.04964539007092199,0.04539007092198582,0.0028368794326241137,0.04680851063829787,0.015602836879432624,0.0028368794326241137,0.009929078014184398,0.03971631205673759,0.0014184397163120568,0.0425531914893617,0.028368794326241134,0.00425531914893617,0.005673758865248227,0.03546099290780142,0.0014184397163120568,0.0028368794326241137,0.07234042553191489,0.00425531914893617,0.031205673758865248,0.00851063829787234,0.018439716312056736,0.0070921985815602835,0.00425531914893617,0.0028368794326241137,0.0,0.03546099290780142,0.12624113475177304,0.0014184397163120568,0.005673758865248227
203,darksoulsii,0.06950354609929078,0.0070921985815602835,0.04397163120567376,0.0070921985815602835,0.03829787234042553,0.03829787234042553,0.015602836879432624,0.1574468085106383,0.009929078014184398,0.00425531914893617,0.011347517730496455,0.00851063829787234,0.019858156028368795,0.09645390070921986,0.0524822695035461,0.015602836879432624,0.05106382978723404,0.0028368794326241137,0.029787234042553193,0.0070921985815602835,0.02127659574468085,0.0,0.02127659574468085,0.024113475177304965,0.028368794326241134,0.00425531914893617,0.005673758865248227,0.0,0.02127659574468085,0.0524822695035461,0.0014184397163120568,0.03404255319148936,0.02269503546099291,0.0028368794326241137,0.05673758865248227,0.0070921985815602835,0.0028368794326241137,0.0014184397163120568,0.00425531914893617,0.0014184397163120568,0.0,0.0
204,baldursgateii,0.16312056737588654,0.02127659574468085,0.024113475177304965,0.01702127659574468,0.01276595744680851,0.009929078014184398,0.028368794326241134,0.10354609929078014,0.08936170212765958,0.02695035460992908,0.029787234042553193,0.00425531914893617,0.019858156028368795,0.062411347517730496,0.03546099290780142,0.0070921985815602835,0.03687943262411347,0.005673758865248227,0.0070921985815602835,0.0014184397163120568,0.04113475177304964,0.00425531914893617,0.02553191489361702,0.03829787234042553,0.0028368794326241137,0.0014184397163120568,0.0028368794326241137,0.0028368794326241137,0.00425531914893617,0.01702127659574468,0.0,0.015602836879432624,0.011347517730496455,0.0070921985815602835,0.09929078014184398,0.00425531914893617,0.0028368794326241137,0.0014184397163120568,0.0028368794326241137,0.0,0.0014184397163120568,0.0070921985815602835
205,supermariorpg,0.1251778093883357,0.005689900426742532,0.05263157894736842,0.001422475106685633,0.015647226173541962,0.025604551920341393,0.01422475106685633,0.01422475106685633,0.007112375533428165,0.025604551920341393,0.0,0.002844950213371266,0.007112375533428165,0.09388335704125178,0.029871977240398292,0.008534850640113799,0.059743954480796585,0.007112375533428165,0.004267425320056899,0.011379800853485065,0.04836415362731152,0.0,0.031294452347083924,0.059743954480796585,0.017069701280227598,0.004267425320056899,0.05689900426742532,0.002844950213371266,0.007112375533428165,0.0953058321479374,0.001422475106685633,0.041251778093883355,0.001422475106685633,0.00995732574679943,0.025604551920341393,0.0,0.007112375533428165,0.0,0.07112375533428165,0.002844950213371266,0.0,0.004267425320056899
206,sonicthehedgehog2006,0.10526315789473684,0.002844950213371266,0.031294452347083924,0.004267425320056899,0.02275960170697013,0.017069701280227598,0.11522048364153627,0.007112375533428165,0.011379800853485065,0.044096728307254626,0.001422475106685633,0.001422475106685633,0.011379800853485065,0.09388335704125178,0.051209103840682786,0.002844950213371266,0.021337126600284494,0.025604551920341393,0.007112375533428165,0.01422475106685633,0.012802275960170697,0.0,0.05832147937411095,0.001422475106685633,0.031294452347083924,0.0,0.11095305832147938,0.007112375533428165,0.007112375533428165,0.051209103840682786,0.001422475106685633,0.005689900426742532,0.00995732574679943,0.01422475106685633,0.05832147937411095,0.0,0.002844950213371266,0.001422475106685633,0.004267425320056899,0.004267425320056899,0.005689900426742532,0.01991465149359886
207,kirby,0.09401709401709402,0.007122507122507123,0.06125356125356125,0.0,0.011396011396011397,0.05128205128205128,0.01566951566951567,0.022792022792022793,0.007122507122507123,0.01566951566951567,0.0,0.0014245014245014246,0.002849002849002849,0.10826210826210826,0.02849002849002849,0.021367521367521368,0.029914529914529916,0.019943019943019943,0.004273504273504274,0.029914529914529916,0.004273504273504274,0.0,0.03561253561253561,0.011396011396011397,0.04131054131054131,0.0014245014245014246,0.1168091168091168,0.004273504273504274,0.007122507122507123,0.0641025641025641,0.004273504273504274,0.005698005698005698,0.008547008547008548,0.021367521367521368,0.05555555555555555,0.002849002849002849,0.0014245014245014246,0.004273504273504274,0.04700854700854701,0.002849002849002849,0.004273504273504274,0.022792022792022793
208,supermariobros,0.11697574893009986,0.014265335235378032,0.05991440798858773,0.007132667617689016,0.021398002853067047,0.017118402282453638,0.02282453637660485,0.014265335235378032,0.007132667617689016,0.012838801711840228,0.0014265335235378032,0.0,0.0014265335235378032,0.11982881597717546,0.03566333808844508,0.0014265335235378032,0.018544935805991442,0.0042796005706134095,0.008559201141226819,0.028530670470756064,0.011412268188302425,0.0042796005706134095,0.06704707560627675,0.0042796005706134095,0.04850213980028531,0.0028530670470756064,0.12696148359486448,0.0028530670470756064,0.005706134094151213,0.04136947218259629,0.0014265335235378032,0.009985734664764621,0.0042796005706134095,0.007132667617689016,0.04850213980028531,0.0014265335235378032,0.008559201141226819,0.0,0.05420827389443652,0.005706134094151213,0.0014265335235378032,0.028530670470756064
209,left4dead2,0.1657142857142857,0.0,0.022857142857142857,0.04285714285714286,0.03571428571428571,0.0014285714285714286,0.02,0.008571428571428572,0.018571428571428572,0.011428571428571429,0.0014285714285714286,0.015714285714285715,0.002857142857142857,0.07571428571428572,0.07,0.008571428571428572,0.03857142857142857,0.007142857142857143,0.08571428571428572,0.015714285714285715,0.008571428571428572,0.011428571428571429,0.03571428571428571,0.004285714285714286,0.025714285714285714,0.014285714285714285,0.011428571428571429,0.0,0.04857142857142857,0.015714285714285715,0.002857142857142857,0.015714285714285715,0.0,0.004285714285714286,0.06142857142857143,0.005714285714285714,0.002857142857142857,0.06857142857142857,0.002857142857142857,0.0,0.005714285714285714,0.005714285714285714
210,supermarioodyssey,0.14163090128755365,0.005722460658082976,0.055793991416309016,0.010014306151645207,0.004291845493562232,0.011444921316165951,0.030042918454935622,0.00715307582260372,0.004291845493562232,0.010014306151645207,0.002861230329041488,0.004291845493562232,0.004291845493562232,0.10872675250357654,0.04721030042918455,0.002861230329041488,0.0357653791130186,0.008583690987124463,0.002861230329041488,0.017167381974248927,0.015736766809728183,0.004291845493562232,0.05722460658082976,0.002861230329041488,0.05007153075822604,0.0,0.13590844062947066,0.005722460658082976,0.008583690987124463,0.06437768240343347,0.0,0.004291845493562232,0.002861230329041488,0.005722460658082976,0.03862660944206009,0.001430615164520744,0.01430615164520744,0.0,0.058655221745350504,0.005722460658082976,0.004291845493562232,0.004291845493562232
211,nomoreheroes,0.1977077363896848,0.0028653295128939827,0.0071633237822349575,0.045845272206303724,0.034383954154727794,0.008595988538681949,0.05157593123209169,0.011461318051575931,0.01862464183381089,0.034383954154727794,0.0,0.004297994269340974,0.0057306590257879654,0.07163323782234957,0.027220630372492838,0.04297994269340974,0.044412607449856735,0.017191977077363897,0.011461318051575931,0.02005730659025788,0.0071633237822349575,0.014326647564469915,0.03008595988538682,0.0071633237822349575,0.03151862464183381,0.011461318051575931,0.02148997134670487,0.0014326647564469914,0.02005730659025788,0.04727793696275072,0.0,0.0071633237822349575,0.0014326647564469914,0.015759312320916905,0.06876790830945559,0.0,0.0014326647564469914,0.008595988538681949,0.011461318051575931,0.0028653295128939827,0.008595988538681949,0.024355300859598854
212,saintsrowiv,0.21294964028776978,0.0,0.0057553956834532375,0.05755395683453238,0.025899280575539568,0.007194244604316547,0.050359712230215826,0.0028776978417266188,0.02302158273381295,0.011510791366906475,0.012949640287769784,0.0057553956834532375,0.0014388489208633094,0.12805755395683452,0.05755395683453238,0.007194244604316547,0.04316546762589928,0.02014388489208633,0.012949640287769784,0.010071942446043165,0.0057553956834532375,0.02446043165467626,0.03597122302158273,0.0028776978417266188,0.004316546762589928,0.010071942446043165,0.011510791366906475,0.0014388489208633094,0.02446043165467626,0.010071942446043165,0.011510791366906475,0.007194244604316547,0.0014388489208633094,0.004316546762589928,0.10503597122302158,0.0014388489208633094,0.0,0.02158273381294964,0.0028776978417266188,0.0028776978417266188,0.0057553956834532375,0.008633093525179856
213,maplestory,0.09104046242774566,0.0072254335260115606,0.030346820809248554,0.01300578034682081,0.02023121387283237,0.04046242774566474,0.024566473988439308,0.049132947976878616,0.01300578034682081,0.01878612716763006,0.002890173410404624,0.02601156069364162,0.010115606936416185,0.10549132947976879,0.024566473988439308,0.01878612716763006,0.03468208092485549,0.02167630057803468,0.011560693641618497,0.015895953757225433,0.044797687861271675,0.001445086705202312,0.01878612716763006,0.023121387283236993,0.02167630057803468,0.002890173410404624,0.02601156069364162,0.001445086705202312,0.024566473988439308,0.044797687861271675,0.004335260115606936,0.05057803468208093,0.0072254335260115606,0.01300578034682081,0.0708092485549133,0.005780346820809248,0.005780346820809248,0.002890173410404624,0.024566473988439308,0.005780346820809248,0.0,0.02023121387283237
214,dissidiafinalfantasy,0.11627906976744186,0.01308139534883721,0.01308139534883721,0.0,0.04505813953488372,0.030523255813953487,0.07122093023255814,0.029069767441860465,0.0436046511627907,0.09447674418604651,0.0014534883720930232,0.007267441860465116,0.02180232558139535,0.0014534883720930232,0.029069767441860465,0.046511627906976744,0.02180232558139535,0.02180232558139535,0.0029069767441860465,0.014534883720930232,0.015988372093023256,0.0029069767441860465,0.0436046511627907,0.046511627906976744,0.015988372093023256,0.0014534883720930232,0.0029069767441860465,0.05813953488372093,0.005813953488372093,0.04505813953488372,0.0014534883720930232,0.03924418604651163,0.015988372093023256,0.05377906976744186,0.0014534883720930232,0.0029069767441860465,0.00872093023255814,0.00436046511627907,0.005813953488372093,0.0,0.0029069767441860465,0.0
215,firstencounterassaultrecon,0.11935953420669577,0.0,0.023289665211062592,0.033478893740902474,0.018922852983988356,0.005822416302765648,0.048034934497816595,0.013100436681222707,0.02911208151382824,0.010189228529839884,0.004366812227074236,0.004366812227074236,0.004366812227074236,0.09170305676855896,0.04512372634643377,0.00727802037845706,0.03784570596797671,0.02911208151382824,0.07860262008733625,0.005822416302765648,0.013100436681222707,0.001455604075691412,0.018922852983988356,0.0,0.021834061135371178,0.024745269286754003,0.002911208151382824,0.002911208151382824,0.05967976710334789,0.01455604075691412,0.01601164483260553,0.005822416302765648,0.0,0.001455604075691412,0.09606986899563319,0.008733624454148471,0.0,0.08442503639010189,0.001455604075691412,0.0,0.010189228529839884,0.005822416302765648
216,residentevil5,0.10771470160116449,0.0,0.026200873362445413,0.021834061135371178,0.046579330422125184,0.008733624454148471,0.08151382823871907,0.01601164483260553,0.017467248908296942,0.010189228529839884,0.001455604075691412,0.002911208151382824,0.005822416302765648,0.06550218340611354,0.049490538573508006,0.023289665211062592,0.034934497816593885,0.01455604075691412,0.06550218340611354,0.013100436681222707,0.01601164483260553,0.001455604075691412,0.046579330422125184,0.00727802037845706,0.033478893740902474,0.020378457059679767,0.005822416302765648,0.001455604075691412,0.040756914119359534,0.034934497816593885,0.0,0.010189228529839884,0.002911208151382824,0.02911208151382824,0.056768558951965066,0.005822416302765648,0.002911208151382824,0.06404657933042213,0.0,0.002911208151382824,0.001455604075691412,0.002911208151382824
217,metalslug,0.07007299270072993,0.0,0.040875912408759124,0.01167883211678832,0.02335766423357664,0.017518248175182483,0.03795620437956204,0.017518248175182483,0.010218978102189781,0.01167883211678832,0.00145985401459854,0.00291970802919708,0.00291970802919708,0.11094890510948906,0.033576642335766425,0.01167883211678832,0.027737226277372264,0.058394160583941604,0.030656934306569343,0.0364963503649635,0.00291970802919708,0.0072992700729927005,0.04671532846715328,0.00291970802919708,0.052554744525547446,0.01167883211678832,0.052554744525547446,0.004379562043795621,0.040875912408759124,0.05401459854014599,0.024817518248175182,0.0072992700729927005,0.0,0.017518248175182483,0.043795620437956206,0.016058394160583942,0.0,0.029197080291970802,0.010218978102189781,0.00291970802919708,0.00291970802919708,0.01167883211678832
218,assassinscreedodyssey,0.14285714285714285,0.013254786450662739,0.010309278350515464,0.017673048600883652,0.026509572901325478,0.014727540500736377,0.05154639175257732,0.03829160530191458,0.048600883652430045,0.010309278350515464,0.016200294550810016,0.007363770250368188,0.008836524300441826,0.13991163475699558,0.039764359351988215,0.008836524300441826,0.03829160530191458,0.014727540500736377,0.005891016200294551,0.008836524300441826,0.017673048600883652,0.0029455081001472753,0.010309278350515464,0.004418262150220913,0.010309278350515464,0.007363770250368188,0.004418262150220913,0.0014727540500736377,0.026509572901325478,0.010309278350515464,0.010309278350515464,0.01914580265095729,0.011782032400589101,0.011782032400589101,0.14727540500736377,0.014727540500736377,0.0014727540500736377,0.0029455081001472753,0.0029455081001472753,0.0014727540500736377,0.007363770250368188,0.010309278350515464
219,mortalkombatx,0.19734904270986744,0.013254786450662739,0.0014727540500736377,0.027982326951399118,0.033873343151693665,0.016200294550810016,0.0780559646539028,0.03240058910162003,0.039764359351988215,0.025036818851251842,0.004418262150220913,0.008836524300441826,0.013254786450662739,0.06921944035346098,0.010309278350515464,0.027982326951399118,0.008836524300441826,0.007363770250368188,0.011782032400589101,0.01914580265095729,0.0,0.0029455081001472753,0.045655375552282766,0.0014727540500736377,0.0,0.016200294550810016,0.005891016200294551,0.0014727540500736377,0.01914580265095729,0.007363770250368188,0.004418262150220913,0.013254786450662739,0.013254786450662739,0.07511045655375552,0.10014727540500737,0.010309278350515464,0.004418262150220913,0.013254786450662739,0.0029455081001472753,0.0014727540500736377,0.004418262150220913,0.010309278350515464
220,thesims3,0.39586410635155095,0.005908419497784343,0.029542097488921712,0.01772525849335303,0.0029542097488921715,0.013293943870014771,0.0014771048744460858,0.03692762186115214,0.013293943870014771,0.056129985228951254,0.029542097488921712,0.0103397341211226,0.0,0.07680945347119646,0.03692762186115214,0.0029542097488921715,0.004431314623338257,0.007385524372230428,0.0103397341211226,0.007385524372230428,0.0206794682422452,0.013293943870014771,0.025110782865583457,0.004431314623338257,0.0014771048744460858,0.005908419497784343,0.004431314623338257,0.007385524372230428,0.0014771048744460858,0.0029542097488921715,0.004431314623338257,0.0029542097488921715,0.0029542097488921715,0.004431314623338257,0.04874446085672083,0.0014771048744460858,0.013293943870014771,0.0103397341211226,0.029542097488921712,0.005908419497784343,0.008862629246676515,0.0206794682422452
221,goldensundarkdawn,0.1255539143279173,0.029542097488921712,0.023633677991137372,0.007385524372230428,0.0103397341211226,0.033973412112259974,0.04874446085672083,0.03545051698670606,0.019202363367799114,0.07533234859675036,0.008862629246676515,0.0029542097488921715,0.01624815361890694,0.0930576070901034,0.01772525849335303,0.0103397341211226,0.0413589364844904,0.014771048744460856,0.0014771048744460858,0.0014771048744460858,0.014771048744460856,0.0,0.01772525849335303,0.06942392909896603,0.0029542097488921715,0.0,0.008862629246676515,0.0029542097488921715,0.0014771048744460858,0.04431314623338257,0.007385524372230428,0.0310192023633678,0.014771048744460856,0.007385524372230428,0.08714918759231906,0.0029542097488921715,0.0014771048744460858,0.0014771048744460858,0.022156573116691284,0.008862629246676515,0.0014771048744460858,0.033973412112259974
222,finalfantasyxiii2,0.0874074074074074,0.011851851851851851,0.01037037037037037,0.0044444444444444444,0.007407407407407408,0.034074074074074076,0.08,0.028148148148148148,0.03259259259259259,0.057777777777777775,0.0014814814814814814,0.002962962962962963,0.02666666666666667,0.1111111111111111,0.02074074074074074,0.011851851851851851,0.0637037037037037,0.01925925925925926,0.002962962962962963,0.0,0.035555555555555556,0.0,0.016296296296296295,0.05333333333333334,0.013333333333333334,0.0014814814814814814,0.011851851851851851,0.017777777777777778,0.0,0.05333333333333334,0.0014814814814814814,0.02962962962962963,0.014814814814814815,0.005925925925925926,0.08592592592592592,0.0014814814814814814,0.002962962962962963,0.002962962962962963,0.007407407407407408,0.0044444444444444444,0.002962962962962963,0.022222222222222223
223,superrobotwarsoriginalgeneration,0.12,0.011851851851851851,0.0,0.005925925925925926,0.023703703703703703,0.016296296296296295,0.07703703703703704,0.013333333333333334,0.037037037037037035,0.09925925925925926,0.0044444444444444444,0.008888888888888889,0.0044444444444444444,0.08888888888888889,0.022222222222222223,0.008888888888888889,0.013333333333333334,0.04148148148148148,0.0,0.0044444444444444444,0.002962962962962963,0.0,0.03111111111111111,0.01037037037037037,0.0,0.005925925925925926,0.008888888888888889,0.002962962962962963,0.01037037037037037,0.05037037037037037,0.05925925925925926,0.028148148148148148,0.01037037037037037,0.04148148148148148,0.06666666666666667,0.01037037037037037,0.005925925925925926,0.008888888888888889,0.0044444444444444444,0.0044444444444444444,0.002962962962962963,0.03259259259259259
224,doometernal,0.09375,0.001488095238095238,0.019345238095238096,0.01636904761904762,0.03125,0.013392857142857142,0.041666666666666664,0.03869047619047619,0.028273809523809524,0.008928571428571428,0.002976190476190476,0.004464285714285714,0.013392857142857142,0.11607142857142858,0.046130952380952384,0.017857142857142856,0.03720238095238095,0.05803571428571429,0.01636904761904762,0.010416666666666666,0.005952380952380952,0.0,0.03422619047619048,0.002976190476190476,0.03273809523809524,0.00744047619047619,0.008928571428571428,0.001488095238095238,0.041666666666666664,0.017857142857142856,0.026785714285714284,0.023809523809523808,0.01488095238095238,0.005952380952380952,0.09821428571428571,0.013392857142857142,0.002976190476190476,0.03273809523809524,0.001488095238095238,0.002976190476190476,0.002976190476190476,0.004464285714285714
225,fzero,0.12406576980568013,0.005979073243647235,0.025411061285500747,0.014947683109118086,0.026905829596412557,0.005979073243647235,0.028400597907324365,0.005979073243647235,0.016442451420029897,0.043348281016442454,0.004484304932735426,0.0,0.004484304932735426,0.11808669656203288,0.04035874439461883,0.02391629297458894,0.013452914798206279,0.025411061285500747,0.005979073243647235,0.03587443946188341,0.0029895366218236174,0.01195814648729447,0.07772795216741404,0.0029895366218236174,0.02391629297458894,0.004484304932735426,0.04783258594917788,0.0029895366218236174,0.01046337817638266,0.029895366218236172,0.02092675635276532,0.02092675635276532,0.01195814648729447,0.04484304932735426,0.06427503736920777,0.0,0.0014947683109118087,0.0029895366218236174,0.007473841554559043,0.008968609865470852,0.0029895366218236174,0.028400597907324365
226,elsword,0.07819548872180451,0.006015037593984963,0.0481203007518797,0.0015037593984962407,0.031578947368421054,0.02556390977443609,0.012030075187969926,0.10827067669172932,0.012030075187969926,0.03308270676691729,0.009022556390977444,0.03458646616541353,0.010526315789473684,0.08421052631578947,0.03308270676691729,0.019548872180451128,0.02556390977443609,0.031578947368421054,0.004511278195488722,0.007518796992481203,0.04962406015037594,0.0,0.015037593984962405,0.03007518796992481,0.03609022556390978,0.0,0.02556390977443609,0.0030075187969924814,0.016541353383458645,0.05112781954887218,0.0,0.055639097744360905,0.007518796992481203,0.022556390977443608,0.03007518796992481,0.004511278195488722,0.0015037593984962407,0.0030075187969924814,0.004511278195488722,0.0015037593984962407,0.0030075187969924814,0.022556390977443608
227,hyrulewarriors,0.07401812688821752,0.013595166163141994,0.04229607250755287,0.006042296072507553,0.0256797583081571,0.04380664652567976,0.028700906344410877,0.04682779456193353,0.00906344410876133,0.0377643504531722,0.0015105740181268882,0.0075528700906344415,0.00906344410876133,0.12235649546827794,0.03927492447129909,0.04078549848942598,0.03625377643504532,0.006042296072507553,0.006042296072507553,0.01661631419939577,0.012084592145015106,0.0,0.0513595166163142,0.015105740181268883,0.01812688821752266,0.0015105740181268882,0.021148036253776436,0.0030211480362537764,0.01661631419939577,0.04380664652567976,0.0,0.03172205438066465,0.012084592145015106,0.04078549848942598,0.04229607250755287,0.006042296072507553,0.03323262839879154,0.004531722054380665,0.012084592145015106,0.0030211480362537764,0.0,0.01812688821752266
228,eternaldarkness,0.17095310136157338,0.0045385779122541605,0.037821482602118005,0.02723146747352496,0.015128593040847202,0.018154311649016642,0.0529500756429652,0.06656580937972768,0.0226928895612708,0.01059001512859304,0.006051437216338881,0.006051437216338881,0.02723146747352496,0.07866868381240545,0.03328290468986384,0.012102874432677761,0.037821482602118005,0.01059001512859304,0.060514372163388806,0.0030257186081694403,0.0226928895612708,0.0030257186081694403,0.018154311649016642,0.024205748865355523,0.02118003025718608,0.007564296520423601,0.0015128593040847202,0.006051437216338881,0.012102874432677761,0.025718608169440244,0.0030257186081694403,0.0226928895612708,0.0030257186081694403,0.0030257186081694403,0.07110438729198185,0.006051437216338881,0.0015128593040847202,0.02723146747352496,0.0030257186081694403,0.009077155824508321,0.0030257186081694403,0.0030257186081694403
229,oracleoftao,0.20212765957446807,0.019756838905775075,0.013677811550151976,0.00911854103343465,0.0121580547112462,0.02735562310030395,0.0486322188449848,0.03951367781155015,0.030395136778115502,0.04559270516717325,0.010638297872340425,0.0,0.022796352583586626,0.10030395136778116,0.02735562310030395,0.00303951367781155,0.025835866261398176,0.0121580547112462,0.004559270516717325,0.0,0.0364741641337386,0.00303951367781155,0.004559270516717325,0.028875379939209727,0.0060790273556231,0.007598784194528876,0.004559270516717325,0.00911854103343465,0.004559270516717325,0.019756838905775075,0.0060790273556231,0.016717325227963525,0.0182370820668693,0.00911854103343465,0.1094224924012158,0.0,0.001519756838905775,0.001519756838905775,0.010638297872340425,0.0060790273556231,0.00911854103343465,0.031914893617021274
230,dragonquestviii,0.08054711246200608,0.02735562310030395,0.030395136778115502,0.00303951367781155,0.015197568389057751,0.030395136778115502,0.031914893617021274,0.04711246200607903,0.0243161094224924,0.06231003039513678,0.007598784194528876,0.0,0.013677811550151976,0.08206686930091185,0.0243161094224924,0.00911854103343465,0.057750759878419454,0.004559270516717325,0.001519756838905775,0.004559270516717325,0.05015197568389058,0.0,0.0243161094224924,0.0851063829787234,0.010638297872340425,0.004559270516717325,0.0060790273556231,0.00911854103343465,0.001519756838905775,0.05927051671732523,0.001519756838905775,0.034954407294832825,0.010638297872340425,0.00911854103343465,0.08358662613981763,0.00303951367781155,0.004559270516717325,0.0,0.010638297872340425,0.007598784194528876,0.0,0.025835866261398176
231,halo4,0.0593607305936073,0.0030441400304414,0.0060882800608828,0.0136986301369863,0.0289193302891933,0.0015220700152207,0.0821917808219178,0.0060882800608828,0.0502283105022831,0.0106544901065449,0.0060882800608828,0.0106544901065449,0.0197869101978691,0.0821917808219178,0.0547945205479452,0.0030441400304414,0.0258751902587519,0.076103500761035,0.0197869101978691,0.0076103500761035,0.0,0.0,0.0334855403348554,0.0015220700152207,0.0197869101978691,0.0106544901065449,0.0030441400304414,0.0015220700152207,0.0334855403348554,0.0121765601217656,0.1141552511415525,0.0015220700152207,0.0030441400304414,0.0,0.1004566210045662,0.0258751902587519,0.0,0.060882800608828,0.0015220700152207,0.0045662100456621,0.0015220700152207,0.0030441400304414
232,heroesofthestorm,0.1248097412480974,0.0060882800608828,0.0106544901065449,0.0106544901065449,0.0289193302891933,0.0365296803652968,0.0121765601217656,0.0852359208523592,0.0228310502283105,0.015220700152207,0.0030441400304414,0.0273972602739726,0.0060882800608828,0.1050228310502283,0.0334855403348554,0.030441400304414,0.0030441400304414,0.0243531202435312,0.0060882800608828,0.0319634703196347,0.0045662100456621,0.0,0.0410958904109589,0.015220700152207,0.0060882800608828,0.0060882800608828,0.0136986301369863,0.0060882800608828,0.0289193302891933,0.0167427701674277,0.0106544901065449,0.0700152207001522,0.0106544901065449,0.030441400304414,0.0745814307458143,0.0091324200913242,0.0015220700152207,0.0136986301369863,0.0015220700152207,0.0030441400304414,0.0015220700152207,0.0106544901065449
233,disgaeahourofdarkness,0.19817073170731708,0.018292682926829267,0.009146341463414634,0.004573170731707317,0.012195121951219513,0.01676829268292683,0.04420731707317073,0.019817073170731708,0.05030487804878049,0.11280487804878049,0.006097560975609756,0.0,0.012195121951219513,0.07317073170731707,0.022865853658536585,0.01676829268292683,0.025914634146341462,0.012195121951219513,0.003048780487804878,0.007621951219512195,0.010670731707317074,0.0,0.025914634146341462,0.03353658536585366,0.004573170731707317,0.006097560975609756,0.004573170731707317,0.006097560975609756,0.001524390243902439,0.03353658536585366,0.004573170731707317,0.0350609756097561,0.013719512195121951,0.010670731707317074,0.07317073170731707,0.0,0.0,0.003048780487804878,0.018292682926829267,0.007621951219512195,0.004573170731707317,0.036585365853658534
